acronym,title,projectUrl
COST ACTION 837,Support for the organisation of a workshop entitled risk assessment and sustainable management using plants in trace element contaminated soils held in bordeaux france from 25 to 27 april 2002 in the frame of cost action 837,0
COST ACTION E20,Support for the organisation of a workshop entitled cell wall and stress held in reims france from 30 may to 1st june 2002 in the frame of cost action e20,0
NEUROANATOMSB,Neuroanatomical localisation of novel g protein coupled receptors in the mammalian nervous system,0
MAP,Multidisciplinary approaches to cns plasticity,0
EXPRESS,Expression systems for production of recombinant proteins in bacteria,0
ESPRIT,Ecophysics of spore preservation resistance and injury typing esprit unilever,0
CIPRES,Waste from citrus processing as natural wood preservatives,0
COST ACTION 814,Support for the organisation of a workshop entitled crop development for cool and wet regions of europe final conference held in pordenone italy from 10 to 13 may 2000 in the frame of cost action 814,0
COST ACTION 816,Support for short term scientific missions stsm on biological control of weeds in europe in the frame of cost action 816 exercice 1999,0
COST ACTION 919,Support for the organisation of workshop entitled melanoidins in food and health helf in reading united kingdom from 3 to 4 december 1999,0
COST ACTION D10,Support for the organisation of a workshop entitled innovative methods and techniques for chemical transformations held in erlangen germany from 4 to 5 december 1999 in the frame of cost action d10,0
COST ACTION E4,Support for short term scientific missions stsm on forest reserve research network in the frame of cost action e4 exercice 1999,0
COST ACTION 916,Support for short term scientific missions stsm on bioactive plant cell wall components in food in the frame of cost action 919 exercice 1999,0
COST ACTION E11,Support for the organisation of a workshop entitled characterization methods for fibres and paper held in munich germany from 1 to 3 december 1999 in the frame of cost action e11,0
COST ACTION 97,Support for the organisation of a workshop entitled safe poultry meat epidemiology of salmonella and campylobacter and methods for control held in wageningen the netherlans from 2 to 4 december 1999 in the frame of cost action 97,0
COST ACTION 918,Support for short term scientific missions stsm on body weight and energy expenditure in the frame of cost action 918 exercice 1999,0
COST ACTION D11,Support for the organisation of a workshop entitled supramolecular chemistry held in strasbourg france from 10 to 12 december 1999 in the frame of cost action d11,0
COST ACTION E14,Support for short term scientific missions stsm on towards zero liquid effluent in papermaking in the frame of cost action e14 exercice 1999,0
ANNA BRILLOWSKA-DABR,Identification of new bradyzoite surface antigens for use in toxoplasma gondii vaccines and diagnostics,0
0,Environmental risk assessment for european agriculture,0
GL-PRO,European extension network for the development of grain legumes production in the eu,0
SAFO,Sustaining animal health and food safety in organic farming,0
ISADORA,Integrated services aimed at dual diagnosis and optimal recovery from addiction ISADORA,0
THRIVE,Tele rehabilitation through interactive video endorsement,0
E H B P,European hospital based bioethics program,0
GENDER AND RECS,Recommendations for a future instrument for the gendersensitive assessment of health research protocols by research ethics committees recs,0
BIOMOBIL,Centre of excellence in bio safety and molecular biomedicine BioMoBil integration in education and research towards the knowledge technology transfer level,0
DECARBOXYLATE,Fermentation of food products optimised lactic acid bacteria strains with reduced potential to accumulate biogenic amines,0
WINE-OCHRA RISK,Risk assessment and integrated ochratoxin a ota management in grape and wine,0
ITSHAP,Development of integrated technologies for slicing handling and packing of delicate food products,0
EU-RAIN,European union risk analysis information network,0
ORGANIC HACCP,Recommendations for improved procedures for securing consumer oriented food safety and quality of certified organic foods from plough to plate,0
DEMOWATERCOLI,Demonstration of a rapid microbial monitor for operations and quality decision making in the water industries,0
INTELLITRACKER,Integrated carcass meat primals and associated products identification tracking tracing and record generation system,0
ALEXANDER PFAFF,Pathophysiological mechanisms of congenital toxoplasmosis,0
MARIA MANUELA DOS AN,B cells linking innate and acquired immunity in mouse and in human,0
SONDEN BERIT,Identification of mycobacterial genes necessary for adaptive response and virulence,0
CONCEPCION MARANON L,Cross presentation of hiv and lipopeptide vaccines by dendritic cells,0
VACCINIA VECTORS,Increasing the potency of vaccinia MVA vaccines,0
MALCROSS,Genetic analysis of the chloroquine drug resistance and accelerated resistance to multiple drugs phenotype in the human malarial parasite plasmodium falciparum,0
ANIKO GOBLYOS,Allosteric modulation of adenosine reseptors a novel concept of receptor activation and inhibition,0
LE GOURRIEREC-GENTIL,Functional analysis of constans and of related arabidopsis transcription factors,0
FAUSTO ALEXANDER ULL,Regulation of neural gene expression by graded sonic hedgehog signalling,0
MARTIN SPITALER,The function and regulation of protein kinase d in lymphocytes,0
PICAUD SARAH,Structural and mechanistic basis for product selectivity in plant sesquiterpene synthases,0
DR. IZABELA SOBCZAK,The role of rak kinases in malignant transformation in vivo and in vitro,0
"FERREIRO, JOSE A.",Detection of transcription coupled repair in drosophila melanogaster at nucleotide resolution,0
SLAWOMIR DABROWSKI,Screening cloning statement and purification of thermostable enzymes for industrial applications,0
"MONTIEL FERNANDEZ, M",Aflp analysis of the aspergillus section flavi complex,0
CLAIRE ATTWOOLL,Identification of specific interactions between the transcription factor e2f 6 and polycomb group proteins and the role of distinct complex formation in transcriptional repression,0
"COMAS, DANIEL",Characterisation of new genes involved in the structure of drosophila s brain,0
"MARTINEZ CUESTA, MA",Genetic engineering of lactic acid bacteria for the production of biovanillin,0
EUGENIO SANCHEZ-MORA,Genes and proteins of meiosis in arabidopsis and brassica,0
KULCSAR AGNES,Quantitative evaluations of cellular interactions with bioactive biofilms,0
MATJAZ OVEN,Isolation of regulatory elements controlling the formation of isoprenoids,0
BARBARA WIMMER,Do hosts control parasite diversity an experimental study on soay sheep and their parasites,0
BARVAUX VINCENT,Resistance factors in cancer chemotherapy,0
"KIETZ, SILKE 31/01/1",Crosstalk between the aryl hydrocarbon receptor and estrogen receptors,0
MAURO D'AMATO,Fcepsilonri beta gene identification of regulatory elements and analysis of the effect of genetic variability,0
"MAHMOOD, SHAHID",Functional diversity and environmental genomics of uncultured soil bacteria,0
BIOTRANS,Expression system for production of chiral hydroxy compounds by whole cell biotransformation and in situ extraction with a continuous high cell density recycling bioreactor system BIOTRANS,0
MARIE-PIERRE OUDOT-L,Comparative genomics in mtdna of brown algae,0
PETER PIMPL,Manipulation of transport of soluble proteins to vacuolar compartments,0
FREDERIC SIDOUX-WALT,Analysis of the transport function of mammalian aquaporins,0
ANDREAS JOERGER,Directed evolution of new biocatalysts using the alpha beta barrel scaffold,0
DAVID POZO PEREZ,Identification of ligands for the natural killer cell c type lectin like receptors cd69 and nkr p1,0
CPP,Target specific delivery systems for gene therapy based on cell penetrating peptides,0
GEMINI,Gene mining of metagenomes for novel enzymes and therapeutics,0
PHEWE,Assessment and prevention of acute health effects and weather conditions in europe,0
EURULA,Workshop future strategies for european rural landscapes otep estonia 29 30 august 2002,0
WOOLTAR,New eco efficient process to remove the tar pitch from wool,0
LAURA LLORENS,High latitude forests in a co 2 rich world,0
GENDER,Room to manoeuvre gender and coping strategies in the fisheries sector,0
KATSIOTIS TH. STAVRO,Supercritical processing of certain aromatic or and medicinal plants,0
ANDREA CIMARELLI,Retroviral mediated gene transduction of dendritic cells for vaccination against the simian immunodeficiency virus,0
"D'ONOFRIO, CLAUDIO",Vitis and taxus species stilbenes phenols transformed roots cell cultures,0
BRAIBANT MARTINE,Structure function study of the putative efflux protein flor of salmonella enterica serovar typhymurium dt104,0
MARIA ESTHER PEREZ,The role of the polyketides in the pathogenesis of mycobacterium tuberculosis,0
COST ACTION 916,Support for the organisation of a workshop entitled molecular and genteic interactions involving phytochemicals held in gozd martuljek slovenia from 17 to 20 september 2000,0
COST ACTION E14,Support for the organisation of a workshop entitled towards zero liquid effluent in papermaking held in madrid spain from 4 to 5 november 1999 in the frame of cost action e14,0
0,Development of test procedures for benchmarking components in res in particular energy storage systems benchmarking,0
COST ACTION 834,Support for the organisation of a workshop entitled lentivirus of sheep and goats pathogenesis diagnosis and prevention held in bordeaux france from 17 to 18 november 1999 in the frame of cost action 834,0
SOLARSKIN,Energy sustainable building with integrated thermophotovoltaic solar system and climate control SOLARSKIN,0
EMELIE,Electricity market liberalisation in europe emelie market imperfections and its implications on the european economic and environmental situation,0
SENS-IT,Development of a low cost permanently installed microelectronic wireless monitoring system for process plant SENS IT,0
MAST B LIQUID,Mixed air steam turbines fired by liquid fuels MAST B LIQUID,0
SOCOOL,Solid sorption cooling in tri generation SOCOOL,0
COST ACTION E6,Support for the organisation of a workshop entitled root soil interactions in trees held in ljubljana slonenija from 9 to 12 september 1999,0
COST ACTION 520,Support for the organisation of a workshop entitled biofouling and materials held in sion switzerland from 10 to 12 june 1999 in the frame of cost action 520,0
COST ACTION 827,Support for the organisation of a workshop entitled regulation of voluntary feed intake in fish held in ptenza italy from 8 to 10 june 2000,0
COST ACTION 820,Support for the organisation of a workshop entitled immunity to coccidial parasites from natural infections to molecular vaccination held in bern switzerland from 11 to 14 november 1999,0
COST ACTION 917,Support for the organisation of a workshop entitled biologically active amines in food processing held in ceske budejovice czech republic from 3 to 6 june 1999 in the frame of cost action 917,0
COST ACTION D12,Support for the organisation of a workshop entitled metal and bio promoted selective organic transformations held in sassari italy from 28 to 31 october 1999,0
COST ACTION 76,Support for the organisation of a workshop entitled ninth international workshop on technical and scientific aspects of mst radar held in toulouse france from 13 to 17 march 2000,0
COST ACTION 824,Support for the organisation of a workshop entitled anther microspore and ovule cultures in dicots held in krakow poland from 14 to 16 october 1999,0
COST ACTION D8,Support for the organisation of a workshop entitled 5th international symposium on applied bioinorganic chemistry satellite meetings onthalassaemia and modern nmr epr applications held in ioannima corfou greece from 19 to 20 april 199,0
COST ACTION 829,Support for the organisation of a workshop entitled sulphur metabolism held in wengen switzerland from 7 to 10 april 1999 in the frame of cost action 829,0
MARIA DEL CARMEN GAR,Role of liver insulin like growth factor 1 igf 1 in pregnancy fetal growth and fertility in mice,0
COST ACTION 15,Support for short term scientific missions stsm on many valued logics for computer science applications in the frame of cost actions 15 exercice 1999,0
WOODPRO,Integration of the Latvian state of wood chemistry in the European research area,0
ERA WOOD,Structuring and organising the european wood research area,0
SILVOPASTURE,Silvopastoralism and sustainable management international congress,0
PROWOOL,Environmentally friendly processing of sheeps wool for higher added value products in the construction industry,0
NEW INSECT CONTROL,Replacement of insecticide treatment on apples by a pheromone based bio control approach for colding moth,0
NOVAZOTE,New feed descriptors and diagnostic tests to optimise the use of protein supplements for dairy cows,0
GIAN MARIO COSSEDDU,Identification of genes outside prnp affecting prion resistance sensibility in sheep,0
MOSHELION MENACHEM,Regulation of aquaporin trafficking in plant cell,0
ANTAL ZSUZSANNA,Investigation of the role of a phytopathogenesis related pka from sclerotinia sclerotiorum,0
MARJOLEIN VISSER,How to organise turlough grazing in western ireland,0
KAROLA RENATE GLAESE,Trans vaccenic acid a precursor for conjugated linoleic acids in sheep,0
ION LIGIA,Plant recovery and tolerance to plum pox virus the genetic and cellular basis of the phenomenon in stone fruit trees,0
JOHANNES BAPTIST COR,Setup of methodology for the estimation of breeding values for dairy sheep and goats,0
"ILIEVA-GARBEVA, ELEN",Screening and breeding for resistance of pepper capsicum annuum l to phytophthora capsici leonian,0
MARIA JOSE POZO JIME,Potentiation of plant defense responses during biocontrol bacteria mediated induced systemic resistance in arabidopsis,0
CONCEPCION GOMEZ-MEN,Identification of early targets of homeotic genes during floral organ development,0
ERIC CASELLA,Developing and validating a growth model for short rotation poplar that accounts for genetic variability,0
NURIA AGUSTI,Molecular ecology of pest parasitoid interactions in transgenic maize crops,0
THANOS GHELIS,Role of cdpk 7 in male generative cell cytokinesis and fusion,0
RUIZ ROBERTO,Modelling and decision support making for dairy livestock systems,0
YOLANDA CANTON,Soil crusting impacts on catchment runoff and erosion processes,0
ERIK ANDREASSON,Map kinase control of plant pathogen defence,0
KIM BINDERUP,Starch as an epitope nano vechicle,0
MAGNUS HERTZBERG,Investigating the role of rs2 like genes during leaf initiation,0
PARENICOVA LUCIE,Functional analysis of a new class of mads box genes in arabidopsis,0
MARIA ELENOR ERIKSSO,Adapting plant growth and development to local time,0
"VOSKO MILAN, DR.",The role of the plasminogen plasmin system following experimental focal cerebral ischemia,0
TUBAFROST,European frozen tumour tissue bank,0
0,Support for short term scientific missions stsm on processes to reach urban quality in the frame of cost action c9 exercice 2000,0
SCIESZKA STANISLAW,Simultaneous abrasion and brittle fracture testing by identification of the wear mode of hardmetal specimens,0
MARIA JOS? P?REZ COM,High pressure dynamic viscosity and density behaviour of mixtures representative of some dead altered reservoir oils measurement and modelling,0
SUSANA MARGARIDA BAR,Cellular and molecular mechanisms of i cycling in brown algae,0
DOXARAN DAVID,Modelling the inherent optical properties of highly turbid waters development of new processing techniques for satellite and airborne sensors data,0
VAN BEEK PIETER,Investigations of marine barite formation in the water column,0
ALF NORKKO,Soft sediment macrofaunal recolonisation effects of scale habitat and life history characteristics,0
I'MOK,Intelligent monitoring of kitchens,0
EU-MEX.XXI.IST,Binding EU Mexican IST Researchinnitiatives for enhancing future co operation,0
ITECOM,Advanced study course on innovative technologies materials for the conservation of cultural heritage,0
WAMADAIREC,Warmia and mazury dairy excellence center,0
ENC 2003,9th european nutrition conference health and quality of life in europe the challenges of the modern eupoean food system,0
ESACT 2003,18th meeting of the european society of animal cell technology granada may 2003,0
PROLAND,Protection of land and water quality and sustainable development of rural areas,0
NANOSENSE,Towards increased diagnostic sensitivity by assay miniaturisation,0
DRUGDELIVERY,Cell specific delivery in therapeutics application of the universal linkage system uls in the design of targeted drugs,0
SENSELASBOT,Sensor controlled laser welding robot for 3 d seam welding,0
NAS-AVOID SOLID BY P,Gas Emission Measurements the Metal Quality Improvement Nas Complement to Contract No G5Rd Ct2000 00307,0
FACT,Development of oral fixed dose Artesumate based combinations for the treatment of uncomplicated malaria,0
PLASMATYRE,New valorisation processes for scrap tyres based on plasma surface treatments,0
EUROPHEN,Public policies law and bioethics a framework for producing public health policy across the European Union by examining concepts of European and universal ethical guidelines,0
BLOCK SAVE,A novel methodology for the safe handling and consolidation of dimensional stone blocks using a cost effective combination of vacuum based technology and highly penetrating resin formulations,0
CERGOP-2/ENVIRONMENT,Cergop 2 a multipurpose and interdisciplinary sensor array for environmental research in central europe,0
BASIC,The provision of basic services in liberalised markets,0
GLASSPOT,A novel approach to glass containment in full size pot furnaces,0
SHE,Sustainable housing in europe,0
WIRENET,Powerline data exchange for domestic and industrial automation based on uwb approach,0
MOPCON,Development of smart microencapsulated organic phase change materials for enhancing heat storage capacities of concrete,0
RINGCOAT,Increased performance of piston rings by coating architectures,0
BIONIRS,Nir measurement technique of n oganic concentration in agriculture soils,0
FOGGARA,Foggara inventory analysis and valorisation of traditional water techniques of European and Saharan drainage tunnels,0
LACED,Rescue system for light and ultralight aircrafts,0
CYPRALL,Development of the cypress standardised extract for diagnosis of cypress pollen allergy and selection of cypress plants with low allergenic potential,0
PURESTREAM,Improved health care provision through the development of an automated process for high level recombinant protein production in mammalian cells,0
ECOTAN,Increasing the durability value and performance of european timbers by thermal treatments with reactive vegetable oils,0
GAELLE LE GOFF,Conservation of ddt and neonicotinoid resistance in insects,0
INFLAMMATION,Mechanisms involved in acute and chronic inflammation,0
FOOD-DNA,Species specific dna markers for food authentication,0
INTRACELLULAR PATHOG,Function of host cells during infection,0
STATISTICS FOR PHARM,Development of statistical strategies and tools applicable to pharmacogenetics,0
GLIAL/NEURONAL TARGE,New targets for neurodegeneration from postgenomic studies of glial neuronal interactions,0
0,Studies of plant virus biology and disease processes,0
ANGIOGENES,Gene transfer in endothelial systems for functional validation in angiogenesis,0
ESSENTIAL FATTY ACID,Foods containing essential fatty acids for cognitive development of infants,0
PEPYOGHURT,Peptide metabolism in yoghurt bacteria,0
PREBIO,Prebiotics for improving gut health,0
URGV,Plant genomics from function to gene from gene to function,0
IPB,Integrative plant biology from genomes to development and plant physiology,0
BIOPRO-FUFO,Biomarker protocols for research on functional foods,0
ALLERGY TOLERANCE IN,Innovative tolerance inducing peptides for the prevention of allergic diseases,0
KUHAR IRENA,Specificity polymorphism and regulation of the toll like receptor tlr based innate host defense signal transduction system,0
DE PASCUAL-TERESA SO,Biological activities of dietary polyphenol metabolites present in human blood,0
ALVARO DOMINGUEZ-ALV,Dynamical and morphological characterization of clustering instability in granular media,0
STEC,Stem cell therapeutics excellence centre,0
E-COMBASE,Combined database on microbial responses to the food environment,0
FOSARE,The future of food safety in the european union building the european research area,0
INTELLIGENT VIBRATIO,Optimising vehicle safety comfort and handling by intelligent vibration reduction,0
CICSA,Crop improvement centre for sustainable agriculture,0
POMOCENTRE,Research centre of excellence in sustainable pomology,0
TREATS,Treasures from the sea a 52 minute international tv documentary video for educational purposes and web site about marine bioprospecting,0
PROFOREST,Protection of forest resources in central europe,0
DONDON REGINE,Chemical and biological evaluation of compounds from fenugreek seeds as potential preventive agents in diabetic retinopathy,0
VINCENT BERINGUE,News approaches for rapidly screening reagents with therapeutic and diagnostic potential in prion disease,0
PER HARALD JONSON,Redox enzyme variants for metabolic engineering through bioinformatics and directed evolution,0
ERIK BAKKER,Resistance artery remodeling structure follows function,0
JAUREGUI ARBIZU MARI,Phenotypic and genotypic evaluation of juglans regia genetic resources,0
MORESS,Mapping of research in european social sciences and humanities,0
CAGE,Compared developmental analysis of gene networks between vertebrates and drosophila,0
FUN VAL,Functional validation of protein protein interaction maps,0
GENETIC TESTS FOR OS,Oslo doctoral training site for diagnosis therapy of osteoporosis,0
LIVER HEALTH,Liver health hepatoprotective activity of bioactive components,0
SIGNAL,Plant cell signaling and biotechnology,0
POC-PROJECT,Development of point of care systems for clinical diagnostics,0
MS-PATH,Analysis of tyrosine kinase signaling pathways by mass spectrometry,0
VRNEUROPHYS,Brain related functions of vanilloid receptor gene family members,0
GENEDIRECTEDSELECTIO,Gene directed selection in plant breeding,0
MICROBICIDES,Dabos as virucidal nnrtis to prevent mucosal hiv transmission,0
BFA-HD,Bio active fatty acids in relation to health and disease,0
QCIM,Quantitative characterisation of industrial microorganisms,0
BACFUN,Bacterial functional genomics dissemination of cutting edge technology,0
NEW KATEX,Development of antigen detection kits for the diagnosis of leishmaniasis,0
LEISHMANIASIS,Leishmaniasis current status and research methodologies,0
CEFI,Physiopathological investigation of animal models for disease genotype phenotype relationships,0
DFBV,Detection of foodborne viruses,0
DNA ARRAYS AND APOPT,Dna arrays for gene expression research on apoptosis,0
CADRE,Cardiovascular damage and repair,0
METABOLISM,Control of metabolic regulation by gene expression and subcellular compartmentation,0
CASPASE ASSAY,Development of intracellular caspase assays for high throughput screening,0
NEUROINFO@SISSA,Convergent techniques for computational neuroscience at sissa,0
ENZQSAR,New computational methods for analysing structure activtity relationships of enzymes,0
MICROFS,Training in the microbiological safety of foods,0
COMBIMUTA,Combinatorial site directed mutagenesis,0
VASTRAIN,Emerging factors in the pathogenesis of arterial thrombosis cellular basis and genetic epidemiology approach,0
RATIONAL LEAD FINDIN,Strategic drug discovery structure based drug design targeted library realisation,0
GOETEBORG YEAST CENT,Multidisciplinary training at goeteborg yeast centre,0
EXMOD,Explaining the properties and performance of modified wood,0
EURON DOCTORAL TRAIN,European doctoral training programme in basic neuroscience,0
GLUTAMATE IN ALS,The mechanism of glutamate transporter loss in amytrophic lateral sclerosis,0
UU-MEDCHEM,New strategies against infections using synthetic medicinal chemistry,0
MUMPS VIRUS VECTORS,Generation of mumps virus vaccine vectors for heterologous antigens,0
BIOMOLECULAR STRUCTU,Structural chemistry in biomolecular recognition,0
YETI,Yeasts of technological interest in agro industries,0
EARES,European association of radiology advanced doctoral studies research program,0
CIMP,Cellular imaging and molecular pharmacology,0
TARCAS,Development of targeted contrast agents for magnetic resonance imaging,0
PATHOSTRESS-UNILEVER,Physiology and variability of stress responses in foodborne pathogenic bacteria,0
BIGBONE,Biologically induced guided bone neogenesis,0
HYPERSOLUTES,Extremophiles as cell factories for the production of hyperthermosolutes,0
TRONDHEIM MED MR,Medical mr research training in normal and pathological processes,0
DIABEX,Experimental autoimmune diabetes mellitus pathogenesis and treatment,0
NOVEL MICROSCOPY OF,Novel microscopy of individual organelles in living cells mitochondria and chloroplasts,0
PLACE,Plant center molecular plant physiology research and training,0
?-SECRETASE IN ALZHE,The mechanism of activation of secretase in alzheimer s disease,0
FB-FQ,Functional biopolymers for improved food quality,0
GRASSNONFLOW,Control of flowering in grasses biological containment,0
SMS RESEARCH,Spatial Orientation Sensorimotor System Research in Humans the Animals,0
CELL-CMNS,Cellular and molecular basis of chronic and degenerative diseases,0
ULCERVAC,Training in vaccine research vaccine against peptic ulcer,0
DRUGS IN NEURODEGENE,New drug discovery targets relevant to neurodegenerative diseases,0
ELECTRO-OPTICAL DEVI,Electro optical devices for persons with low vision,0
BRAIN,Brain research and inflammatory neurodegenerative disease,0
PRAMMS,Plant raw material mobilisation and synthesis,0
TRAFIC,Molecular translocation assembly and folding in cells,0
SUSTAINABLE ANIMAL P,Interactions between nutrition health and environmental quality in animal farming,0
BACTERIAL CROSS-TALK,Cross talk among pathogens commensal and environmental factors in the digestive tract,0
UPPER,Unlocking the potential of dietary phytochemicals exploitation risks and benefits,0
BIOMICS,Bioavailability of micronutrients characterising absorption metabolism and tissue targeting,0
CARBENG,Design and engineering of carbohydrate functionality in foods,0
COGNITIVE NEUROSCIEN,Interdisciplinary investigation of the neural basis of cognitive function,0
ANAIS,Multidetection technology development program dna chips for in vitro diagnostic,0
ICON,Innovative concentration methods for rapid food borne pathogen detection,0
AGRITEST,Testing transgenic plant products for agriculture,0
EUBIPHD,Phd training in bioinformatics,0
MYCOTRAIN,Prevention and detection of fusarium mycotoxins in cereals,0
FOOD CHOICE HEALTH,Research training in food health issues and consumer choice,0
APOPTOSE PRESENILIN,Presenilins and apoptosis in transgenic models of alzheimer s disease,0
HIGH-CONTENT CELL-BA,High content cell assays to measure the effect of drugs on complex molecular events,0
STRUCTURE BASED LEAD,Experimental aspects of structure based lead discovery,0
PPIDS,Molecular techniques for characterising plant varieties and plant pathogen populations,0
AVFUNCT,Adenoviral vector based strategy for new therapeutic targets discovery,0
AMIR,Autoimmunity and mucosal immunobiology research group,0
SURGICAL IMAGING SYS,Optical coherence tomography oct based surgical imaging system,0
DEATH RECEPTOR SIGNA,Tr3 death receptor signalling via the brct domain protein 53bp1,0
MOLECULAR TOXICOLOGY,Molecular mechanisms in toxicology and environmental hygiene,0
DIETAGE,Identification of dietary agents to reduce the onset of age related diseases,0
STAGE,Site for training in ageing and gerontological education,0
MARC RIBO,Microquasars in the xmm and integral era,0
KATARZYNA GRZELAK,Study of the neutrino oscillation pattern in the minos experiment,0
ELOISA ANDUJAR PULID,Alba an archaeal chromatin protein modulated by acetylation,0
EUROFUNG FUTURE,The present and future impact of filamentous fungal cell factories on the european health and food market,0
PIANO,Perinatal nutrition and its later consequences new opportunities,0
ARMIDA DI FENZA,Studies for selectivity determining features using trypsin factor xa hybrids,0
CHRISTOPHER EWELS,Experimental and theoretical eels studies of point defects in nanotubes,0
GOMART THOMAS,Improving the strategic partnership between the european union and russia,0
ANTONIO L SERRANO-SA,Regulation of the growth suppressor protein p27 in relation to atherosclerosis,0
GISELE BRONNER,Evolutionary genomics parameters and mechanisms associated with genome rearrangements,0
"HOWARD, SARAH FRANCE",Changing attitudes towards drinking and the construction of alcohol policy in france,0
"CALLEJAS ALEJANO, SE",Structure and gene content of variable chromosomes of trypanosoma brucei,0
HCI,Investigation of sputter induced surface nano structuring by highly charged ions HCI,0
FRANK RIEGER,Energetic particle acceleration in rotating and shearing jets from agn,0
DELEU MAGALI,Modelling of fengycin cell interaction by surface and membrane biophysical chemistry approach,0
MATEJ (MATHIEU) LANG,Study of the magnetic field within the framework of large scale structure formation in the universe,0
CROPSTRESS,Centre of research on the biology of plants subjected to environmental stress in sustainable agricultural production,0
INDITEP,Integration of dsg technology for electricity production INDITEP,0
DECLIMS,Detection classification and identification of marine traffic from space,0
AMOR,Mechatronic upgrade wheelchair integration of the manus arm service manipulator,0
IMINCAST,Innovative monitored precision casting for advanced high quality cost efficient products,0
DIPLOMAT,Development of an interactive process technology database and design guidelines for friction stir welding of lightweight materials,0
HISPIM-GLASS,Development of a novel and high speed spectral imaging system to detect glass like contaminants in the recyclable cost effectively increasing glass recycling and avoiding landfilling,0
GREEN MOTHPROOFING,Development of a green mothproofing process for wool and fine animal fibres carpets and upholstery,0
NOVATEX,A novel approach to non toxic teatment of textile,0
MICROSPAYMED,Development and optimisation of microplasma spraying for biomedical applications,0
DECOPLAST,Advanced integrated decorating and coating technologies for thermoformed components,0
ECOPVC,Substitution of o phthalates by low migration plasticizers in pvc plastisols,0
METMICOATED,Development of new low cost metal ceramic composites massive and coating materials based on pm of ceramic coated metal powders,0
JOB CREATION IN IRS,Job creation in innovative relational services the case of services to private individuals,0
REDCOM,Reseau europeen de dissemination en education comparee,0
INDICOM,Direct indicators for commercialisation of research and technology,0
SUSAM,Sustainable amazonia structural change and policy options in rural and urban areas,0
FCTS,Food colloids training site,0
VLAGGITRACT,Microbiology of the mammalian gi tract,0
ICHG,International congress of human genetics,0
YELLOW FEVER RECOMBI,Generation of recombinant yellow fever virus strain 17d vaccine vectors to deliver heterologous antigens,0
CHAINS,Marie curie training site mansholt institute consumer oriented chains,0
KIRSI RIENTO,Signalling by rhoe in actin organization and cell migration,0
BEEFCHIP,Development of a system comprising dna chips and detection for the individual genetic identification of cattle,0
MCT-IMLAB,Marie curie training site in bioethics and biolaw at imlab,0
GENE THERAPY ISCHAEM,Gene therapy approaches for heart and peripheral ischemic diseases,0
DIVERSITY FOR DRUG D,Enhancing taxonomic and secondary metabolic diversity for drug discovery,0
RT-FM,Research training in food microbiology,0
FUNCTIONAL GENOMICS,Protein structure and function on the genomic scale,0
LEOPOLDO S?NCHEZ ROD,Effects of major genes on the genetic variation of populations under artificial selection,0
CUYPERS ANN,Detoxification of reactive oxygen species molecular strategies,0
PEACE,Predicting environmental concentrations of pesticide in european and site specific scenario,0
BLOOD-BRAIN BARRIER,Mechanisms of blood brain barrier dysfunction in neurodegenerative disease,0
LAWNICZAK AGNIESZKA,Nutrient turnover and longevity of wetland plants from nitrogen phosphorus and potassium limited sites,0
MARCOS LADO LINARES,Soil mineralogy effects on soil crustability and interril erodibility factor,0
SUSTAINIS,Sustainable use of water on mediterranean islands conditions obstacles and perspectives,0
CHEPRISS,Cultural heritage protection in a sustainable society,0
"P?REZ TRIS, JAVIER",Differentiation between migratory and sedentary bird populations,0
FRANCESCA FIORENZI,Symbolic dynamics and coding,0
ULTRA-MELT,Ultra melt innovative energy saving development for the injection moulding sector,0
0,Waste water recycling in textile finishing through the application and further development of membrane bio reactors used in space life support systems,0
0,Fast and Automated Tooling,0
OPUS,Optimising the Use of Partial Information on Urban and Regional Systems,0
0,Workshop msc entitled life cycle assessment on forestry and forest products in the frame of cost action e9 to be held from 27 to 29 march 2000,0
0,Support for the organisation of a workshop entitled innovative methods and techniques for chemical transformation held from 14 to 18 may 2000 in biarritz france in the frame of cost action d10,0
0,Rothamsted international biomarket 2002 and pilot web portal bioproducts from plants and microbes,0
VIPROM,Virtual prototyping of vibro acoustic systems in the mid frequency range,0
STIPROP,A study of intellectual property rights in fp5 projects,0
PACARA,Passenger car aeroacoustics,0
ENSHIELD,Development of NVH expertise applied to under the hood components for car engines,0
ULEVEHD,Ultra low emission hybrid vehicle development,0
TURBINECOAT,Development of protective coatings for gas turbine components,0
FASOLLASI,Fast solver for linear acoustic simulations,0
EURENDEL,Technology and social visions for europe s energy future a europe wide delphi study EURENDEL,0
SYNCAT,New catalyst design conception preparation characterisation testing to full scale manufacturing,0
ECB,Eco conception de barriques,0
MICHELLE HOLDSWORTH,Acceptance of the mediterranean diet by adolescents in mediterranean france,0
ALENA PANCE,A novel approach to identifying transcription factors that control neuroendocrine gene expression,0
PAULA RODINO,Metabolisme energetique et ecophysiologie de la fixation symbiotique de l azote,0
LEMAIRE MYLENE,Interactions between the bovine respiratory syncytial virus variability and the vaccination,0
ANA ISABEL AZUAGA-FO,Affecting folding of influenza virus hemagglutinin,0
MACE GAETANE 18/02/1,Role of p38mapk in morphine induced immunosuppression and opioid receptor desensitisation and internalisation,0
GACSER ATTILA,Molecular characterization of the virulence of human pathogen yeast candida parapsilosis,0
ODILE FAIVRE-RAMPANT,Control of the potato tuber life cycle,0
