title,projectUrl,acronym,return_code,redirect_url
Heidelberg 2000: Field theories on the light-cone and Hadron Phenomenology,http://pluto.mpi-hd.mpg.de/~hd2000,,[Errno -2] Name or service not known,
ICTP Schools in Mathematics,http://www.ictp.trieste.it/cgi-bin/ICTPsmr,,302,http://www.ictp.trieste.it/404-page.aspx
5th Carolus Magnus Euro Summer School on Plasma and Fusion Energy Physics,http://www.carolusmagnus.net/,,200,
Microbial marine communities diversity : from culture to function,http://miracle.umh.es/,MIRACLE,timed out,
FairsNet - On-line Solutions for Trade Fairs,http://www.fairsnet.net,FAIRSNET,[Errno -2] Name or service not known,
A Virtual Storyboarding Tool for Advertising,http://www.visions4d.com/,VISTA,200,
Grid-Enabled Medical Simulation Services,http://www.ccrl-nece.de/gemss,GEMSS,404,
A VR based system to allow matching of an optimum interface to a User of Assistive Technology,http://www.i-match.org,I-MATCH,200,
European federated mammogram database implemented on a GRID structure,http://mammogrid.vitamib.com,MAMMOGRID,200,
Inclusive Design Curriculum Network,http://www.idcnet.info/,IDCNET,301,https://imergo.com/legacy/idcnet/
A Net Environment forn embodied emotional Conversational Agents,http://www.ai.univie.ac.at/NECA,NECA,[Errno -2] Name or service not known,
Trusted and QoS-Aware Provision of Application Services,http://www.newcastle.research.ec.org/tapas/,TAPAS,302,http://boise.namedisplay.com/wp-signup.php?new=www.newcastle.research.ec.org
APNEE Take Up - trials,http://www.apnee.org,APNEE-TU,301,http://apnee.org/
An Integrated Distributed Environment for Application Services in e-Health,http://www.ideas-eHealth.upv.es,IDEAS,200,
A Voice Enabled Residential Automation & Networking platform,http://www.hometalk.org,HOMETALK,[Errno 113] No route to host,
Growth-Nodes In a Knowledge-based Europe,http://www.uoc.edu/in3/gnike/,G-NIKE,Server Error,
Optical Fibre Sensors For Small Office Home Office,http://www.tid.es/offssoho/index.html,OFFSSOHO,301,http://www.tid.es/
E-organisational metHodology and tools for Intra-European sustainable TOUrism,http://www.visiolab.fr/craft.htm,HI-TOUCH,404,
Adaptive Zones for Interregional Electronic Commerce based on the concepts of Request-Based Virtual Organizations and sector-specific Service Level Agreements,http://www.lauraproject.net/,LAURA,301,http://lauraproject.net/
iTrust: Working Group on Trust Management in Dynamic Open Systems,http://www.itrust.uoc.gr/,ITRUST,[Errno -2] Name or service not known,
The Information Society as a Complex System,http://www.iscom.unimo.it/,ISCOM,200,
Artificial Life Control in Mixed-Societies,http://leurre.ulb.ac.be/index2.html,LEURRE,200,
Development and Analysis of Left-Handed Materials,http://esperia.iesl.forth.gr/~ppm/DALHM/,DALHM,200,
Time-reversal ultrasonic for biometrical applications,http://www.rz.uni-karlsruhe.de/~ae44/tuba/,TUBA,404,
Sight Effectiveness Enhancement,http://www-leti.cea.fr/commun/europe/see/see.htm,SEE,404,
Roadmap to Communicating Knowledge Essential for the indusTrial environment,http://www.acten.net/,ROCKET,200,
European consortium of laboratories for earthquake and dynamic experimental research - jrc,http://www.elsa.jrc.it/,ECOLEADER-JRC,503,
Optimised expert system for conducting environmental assessment of urban road traffic,http://www.eu-oscar.org,OSCAR,200,
"The Deep Earth: Theory, Experiment and Observation",http://www.esf.org/euresco/03/lc03125,,301,http://www.esf.org/home.html
Atrial Fibrillation - Implications of Basic Research and Novel Curative Approaches Interventional therapy of atrial tachyarrhythmias,http://WWW.MEDIZIN.UNI-TUEBINGEN.DE,,200,
EIGHTH SYMPOSIUM ON AQUATIC MICROBIAL ECOLOGY,http://www.same-8.it/,,timed out,
EU advanced course in integrated assessment methodology,http://www.icis.unimaas.nl,,301,http://www.icis.unimaas.info/
"Transnational mobility and security: conceptual frames, experiences and new perspectives for the European Union",http://unifi.it,,301,http://www.unifi.it/
Symmetries and Integrability of Difference Equations,http://www.esf.org/euresco/04/c_cal04,,301,http://www.esf.org/home.html
Europe under Dictatorship: Economic Control and Law,http://www.esf.org/euresco/03/hc03186,,301,http://www.esf.org/home.html
Theoretical and Experimental Linguistics: The Syntax of Impaired Language,http://www.esf.org/euresco/02/hc02183,,301,http://www.esf.org/home.html
Cellular and Molecular Basis of Regeneration,http://www.esf.org/euresco/02/lc02177,,301,http://www.esf.org/home.html
Cluster - Surface Interactions,http://www.esf.org/euresco/04/c_cal04,,301,http://www.esf.org/home.html
Neuroendocrine-immune Interactions,http://www.esf.org/euresco/04/c_cal04,,301,http://www.esf.org/home.html
Jupiter after Galileo and Cassini,http://www.oal.ul.pt/~eurojove/textonly/programme_detailed.html,,404,
"Mind, Language and Metaphor",http://www.esf.org/euresco/04/c_cal04,,301,http://www.esf.org/home.html
Isaac Newton institute for mathematical sciences Euro workshops in mathematical sciences framework five series three,http://www.newton.cam.ac.uk,,302,http://www.newton.ac.uk/
Quantum phases at the nanoscale,http://www.cmp.sns.it,,timed out,
European conference on personality,http://www.uni-jena.de/svw/diffpsy/,,404,
Incentives and beyond: the economics of personnel,http://www.hhs.se/personal/Friebel/Welcome/default.htm,,404,
6th International meeting on Ribonucleases,http://rnase2002.bath.ac.uk,,200,
"EuroConference on ""Symbiotic stars probing stellar evolution""",http://www.ing.iac.es/conferences/symbiotics/,,200,
"International high energy physics conference of the European physical society Aachen, July 16-23, 2003",http://mozart.physik.rwth-aachen.de,,301,http://accms04.physik.rwth-aachen.de/~berger/
International symposium on electro kinetic phenomena,http://www.ik-pan.krakow.pl,,200,
EuroWorkshop on Functional Groupings of Tropical Trees: Simplifying species complexity as an aid to understanding tropical forest dynamics,http://www.nbu.ac.uk/tropical/CONFHome.htm,,[Errno -2] Name or service not known,
Evaluation of sustainability / European Conferences,http://www.sustainability.at,,302,http://www.sustainability.eu/
34-th Conference of the European Group for Atomic Spectroscopy,http://www.issp.bas.bg/egas34,,404,
"Modern EPR spectroscopy-methodology and applications in physics, chemistry and biology",http://www.weizmann.ac.il/conferences/EUEPR/,,302,http://www.weizmann.ac.il/pages/page-not-found
Towards a European curriculum,http://www.ecla.de,,200,
International summer school on the politics and economics of renewable energy,http://www.sust.sbg.ac.at/conf/ee_summerschool2002/ee_summerschool.htm,,[Errno -2] Name or service not known,
Porto Power Tech'2001,http://power.inescn.pt/powertech,,timed out,
"Modelling addiction: How closely do genetic, neurochemical, electrophysiological, and behavioral experimental models predict human patterns of abuse and dependence?",http://www.scicons.com/conferences.htm,,200,
Euro Summer School on Biologically Influenced Corrosion,http://www. port.ac.uk/biocor,,[Errno -2] Name or service not known,
4th International Trade Fair and Hands-on Courses 16^th International Congress LASER FLORENCE 2001 - A Windows on Laser Medicine Word,http://www.laserflorence.org,,[Errno -2] Name or service not known,
"European Integration, Regional Convergence, Location of Industrial Activity and Labour Markets Adjustment",http://www.zei.de,,302,https://www.zei.uni-bonn.de/
"4th International symposium on ""electrocatalysis: from theory to industrial applications""",http://159.149.31.63/index.html,,[Errno 113] No route to host,
Supernovae: 10 years of sn1993j,http://www.uv.es/2003supernovae,,404,
Quantum entanglement and information processing,http://www.lkb.ens.fr/recherche/qedcav/english/englishframes.html,,[Errno -2] Name or service not known,
Computer simulations of surfaces and interfaces,http://pirin.ipc.bas.bg,,[Errno -2] Name or service not known,
European joint conferences on theory and practice of software 2003 - support for young researchers,http://www.mimuw.edu.pl/~tarlecki,,302,http://www.mimuw.edu.pl/~tarlecki/
Sixth Carolus Magnus Euro summer school on plasma and fusion energy physics,http://fusion.rma.ac.be,,200,
European Meeting of statisticians 2002 - Prague,http://www.utia.cz,,200,
21st International conference on yeast genetics and molecular biology 2003,http://www.gmm.gu.se/groups/hohmann (group) www.yeast2003.se,,404,
"International Conference on ""Integrative Approaches Towards Sustainability"" (Baltic Sea Region taking the lead)",http://home.lanet.lv/~asi/conference.htm,,301,http://home.lu.lv/~asi/conference.htm
"Interdisciplinary Crystallographic Contributions to Physical and Life Sciences: Techniques, Analysis, Synthesis, New Compounds",http://www.crystalerice.org,,301,http://crystalerice.org/2016/
"Interdisciplinary Crystallographic Contributions to Physical and Life Sciences : Techniques, Analysis, Synthesis, New Compounds",http://www.crystalerice.org,,301,http://crystalerice.org/2016/
Quantum gases in low dimensions,http://www.lptl.jussieu.fr/users/pricoupenko,,302,http://www.lptmc.jussieu.fr/users/pricoupenko
Dark Matter and Dark Energy in the Universe,http://www.iac.es/winschool2002/Programas.html,,302,http://www.iac.es/estudiantes.php?op1=120&op2=36&lang=en/Programas.html
"13th International Conference on Cytochromes P450: biochemistry, biophysics, and drug metabolism",http://www.upol.cz,,200,
School and Conference on Intersection Theory and Moduli,http://agenda.ictp.trieste.it/agenda/current/fullAgenda.php?ida=a01158,,404,
Biodiversity of coastal marine ecosystems. A functional approach to coastal marine biodiversity,http://www.nioo.knaw.nl/,,301,https://nioo.knaw.nl/
Polar Regions and Quaternary Climate,http://www.esf.org/euresco/03/lc03115,,301,http://www.esf.org/home.html
"Poisson Geometry, Deformation Quantisation and Group Representations.",http://homepages.ulb.ac.be/~sgutt/,,200,
Lifecycle Design for Global Collaborative Production,http://www.licopro.com,LICOPRO,200,
IPv6 QoS Measurement,http://www.licopro.com,6QM,200,
"Euro summer school field theory of quantum coherence, correlations, and mesoscopics",http://www.lancs.ac.uk/users/spc/staff/vif.htm,,301,http://www.lancaster.ac.uk/physics/
Citizenship and discrimination in Europe,http://www.warwick.ac.uk/CRER,,404,
Summer school on surface ocean-lower atmosphere studies,http://www.bgc.mp.de/-corinne.lequere/,,[Errno -2] Name or service not known,
Perspectives for the harmonisation and unification of family law in Europe,http://www.law.uu.nl/priv/cefl/index1.asp,,[Errno -2] Name or service not known,
Behavioural Responses to Intelligent Transport Systems,http://www.bwk.tue.nl/urb/eirass,,404,
Biological Surfaces and Interfaces,http://www.esf.org/euresco/05/c_cal05,,301,http://www.esf.org/home.html
Exchange rate strategies during EU enlargement,"http://www.icegec.org, www.icegec.hu",,[Errno -2] Name or service not known,
Emergent Materials and Highly Correlated Electrons,http://www.th.ph.bham.ac.uk/ajs,,302,http://www.th.ph.bham.ac.uk/staff/schofield/
Translational Research in Autoimmunity,http://www.sispge.com/autoimmunity,,404,
"Second International POMI-Conference 2003 ""Arctic-Alpine ecosystems and people in a changing environment""",http://www.npolar.no,,301,http://www.npolar.no/no/
6th Jenner meeting on glycobiology and medicine,http://www.rsm.ac.uk/immunology,,301,https://www.rsm.ac.uk/sections/sections-and-networks-list/clinical-immunology-allergy-section.aspx
Euroconference on dendrimer soft self-assembly systems,http://www.hull.ac.uk/chemistry/,,200,
Chemistry and Physics of Multifunctional Materials,http://www.esf.org/euresco/04/c_cal04,,301,http://www.esf.org/home.html
Molecular Crystal Engineering,http://www.esf.org/euresco/05/c_cal05,,301,http://www.esf.org/home.html
Euro summer school electronic publishing for cultural heritage,http://www.math.bas.bg/~dobreva,,403,
NMR in Molecular Biology,http://www.esf.org/euresco/03/lc03014,,301,http://www.esf.org/home.html
Life within Boundaries - Membranes & Compartments in Biology,http://symposium.predocs.org/index1.html,,[Errno -2] Name or service not known,
Fundamentals of modern methods in biocrystallography,http://www.itqb.uln.pt,,[Errno -2] Name or service not known,
Euromech fluid mechanics conference,http://www.imft.fr,,302,https://www.imft.fr/
3rd Euroconference on Marine Natural Products,http://cicum200.cup.uni-muenchen.de/ecmnp_2002/index.php,,404,
"Frontiers in Number Theory, Physics and Geometry",http://www.lpt.ens.fr/~H03/,,302,http://www.phys.ens.fr/~H03/
"5th International Conference on Hydroscience and Engineering, Warsaw University of Technology, Warsaw, Poland, September 18-21, 2002",http://www.iche2002.pl/default.html,,301,http://iche2002.pl/
High-level training on electron liquid model for young researchers,http://www.sif.it,,200,
High-level training on complex systems and materials for young researchers,http://www.sif.it,,200,
International congress of mathematical physics Lisbon 2003,http://icmp2003.net,,200,
"Pumps, electromechanical devices and systems applied to urban water management",http://www.iwa.upv.es,,[Errno -2] Name or service not known,
The Human Brain - The Structural Basis for Understanding Human Brain Function and Dysfunction,http://www.uni-duesseldorf.de/Medfak/mai; http:/www.thehumanbrain.org,,404,
Logic colloquium 2003,http://www.match.helsinki.fi/~logic/people/jouko.vaananen,,[Errno -2] Name or service not known,
"Fourth Mediterranean Programme Summer School. Migration in the Euro-Mediterranean Area: Demographic, Economic, Legal, Political and Social Dimensions",http://www.iue.it/RSC/MED/,,404,
The economics of cities and regions: European integration and new technologies,http://www.cepr.org,,301,http://cepr.org/
EU evaluation policy discussing the evaluation of EU programs and defining prospects for the future,http://www.uab.es,,301,http://www.uab.cat/
Baltic lab course 2003: Neurodegeneration: basic and clinical sciences,http://www.uni-kiel.de/neurologie/,,302,http://www.neurologie-kiel.uk-sh.de/
New media and everyday life in Europe: Living and working in the information society,http://www.lse.ac.uk/Depts/Media/people/rsilverstone/,,404,
The stromal reaction in neoplastic and non-neoplastic disease - basic mechanisms and therapeutic applications,http://www.uni-bonn.de/pathologie/,,404,
FENS summer school on peripheral nervous system: from biology to disease,http://www.ibmc.up.pt/~mjsaraiv/home.htm,,404,
The seventh annual international conference on computational molecular biology - recomb 2003,http://www.recomb2003.de,,Server Error,
Hearing and vision technologies: state of the art and new challenges,http://www.elec.gla.ac.uk/,,301,http://www.gla.ac.uk/schools/engineering/
"Transdisciplinary cybersymposium: ""Pierre Curie and Marie Sklodowska-Curie: the first century of their impact on human knowledge""",http://www.ccr.jussieu.fr/curie.100,,404,
EuroConference on Telemedicine,http://www.Telia.se,,501,
2nd International Conference on The Navier-Stokes Equations: Theory and Numerical Methods,http://www.mate.polimi.it/varenna2000,,302,https://www.mate.polimi.it/varenna2000/
Inherited Disorders and their Genes in Different European Populations,http://www.esf.org/euresco/01/mc01070a.htm,,404,
Biology of Type IV Secretion Processes,http://www.esf.org/euresco/03/mc03168,,301,http://www.esf.org/home.html
Isaac Newton Institute for Mathematical Sciences Summer Schools in Mathematical Sciences Framework Five Series Two,http://newton.cam.ac.uk/programs/ITS/itsw02.html,,[Errno -5] No address associated with hostname,
"Biomathematics Euro Summer School on ""Dynamical Models for Medicine and Physiology"", Urbino, July 2002.",http://www.biomatematica.it,,302,http://biomat1.iasi.cnr.it/biomatematica/
"Euro Summer School ""Galaxies at High Redshift""",http://www.iac.es/,,302,http://www.iac.es/index.php?lang=en
European School in Group Theory,http://www.math.jussieu.fr/projets/tg/,,302,https://www.imj-prg.fr/grg/
European Conference on Model Oriented Design and Analysis,http://www.warwick.ac.uk/statsdept/risk/hpw.html,,404,
The Second Demographic Transition in Europe,http://www.esf.org/euresco/03/sc03174,,301,http://www.esf.org/home.html
The Structure of Learner Language,http://www.esf.org/euresco/02/hc02105,,301,http://www.esf.org/home.html
"Euro Summer School ""Astrophysical Spectro-polarimetry""",http://www.iac.es/winschool2000/info.html,,302,http://www.iac.es/estudiantes.php?op1=120&op2=36&lang=en/info.html
Feelings and Emotions: The Amsterdam Symposium.,http://www.psy.uva.nl/emotions/home.html,,timed out,
Isaac Newton Institute for Mathematical Sciences Summer Schools in Mathematical Sciences Framework five series one,http://www.newton.cam.ac.uk,,302,http://www.newton.ac.uk/
Mechanisms of cell Death and Disease: Advances in Therapeutic Intervention,http://www.esh.org,,200,
8th International Conference on History of Language Sciences,http://www.ens-fcl.fr,,200,
"Euroconference Rings, Modules and Representations - Constanta 2000",http://web.mathematik.uni-stuttgart.de/~ovid,,[Errno -2] Name or service not known,
Mineral Surface Reactivity,http://www.esf.org/euresco/02/lc02154,,301,http://www.esf.org/home.html
Molecules of Biological Interest in the Gas Phase,http://www.esf.org/euresco/02/pc02145,,301,http://www.esf.org/home.html
Frontiers of Cellular Microbiology and Cell Biology,http://www.esf.org/euresco/02/lc02149,,301,http://www.esf.org/home.html
Brain Development and Cognition in Human Infants,http://www.esf.org/euresco,,301,http://www.esf.org/home.html
Joint Global Ocean Flux Studies - Second Open Science Conference,http://ads.smr.uib.no/JGOFS/JGOFS.htm,,timed out,
Training in Cross-national Research with Longitudinal Household Panel Studies,http://www.ceps.lu,,301,http://www.liser.lu/
"Biomathematics Euro Summer School on ""Spatial Structures in Biology and Ecology: Models and Methods""",http://www.mat.unimi.it/~miriam/ESMTB/MARTINA-SS/summer_school.html,,302,http://www.mat.unimi.it/users/miriam/ESMTB/MARTINA-SS/summer_school.html
From the Planck Scale to the Electroweak Scale,http://www.esf.org/euresco,,301,http://www.esf.org/home.html
"4th European Conference ""Luminescent Detectors and Transformers of Ionizing Radiation""",http://www.cfi.lu.lv/lumdetr,,404,
The Science of Aphasia,http://www.esf.org/euresco/01/mc01152a.htm,,404,
Communication within the Immune System: Basic Rules and Their Breakdown,http://www.esf.org/euresco/01/mc01151a.htm,,404,
Interdisciplinary practical summer courses on environmental risk assessment and advanced analytical techniques for contaminated and uncontamined matrices.,http://www.mhoff.com,,200,
Fens Winter School: Nervous System Reaction to Neuronal Loss and Injury,http://www.uibk.ac.at/c/c5/c518/,,301,https://www.uibk.ac.at/fakultaeten/
Migration and New European Identities between Social Integration and Social Exclusion,http://www.emz-berlin.de/e/conf/ss01.htm,,404,
Second International Congress on Mismatch Negativity and its Clinical Applications,http://www.ub.es/congres/mmm2000,,404,
Developmental Biology,http://www.esf.org/euresco/02/lc02104,,301,http://www.esf.org/home.html
Modular Curves and Abelian Varieties,http://www.crm.es,,200,
Analysis of Single Cells in the Marine Phytoplankton,http://www.awi-bremerhaven.de/Biomeer/molekulargenetische-e.html,,404,
Second International Conference on Intersection Theory,http://www.dm.unibo.it,,302,http://www.matematica.unibo.it/it
6th and 7th Workshops on Non-linear Dynamics and Earthquake Prediction,http://www.ictp.trieste.it/sand/,,302,http://www.ictp.trieste.it/404-page.aspx
Year 2000 European Mathematical Society Saint Flour Summer School On Probability Theory,http://wwwlma.univ-bpclermont.fr/stflour/,,[Errno -2] Name or service not known,
"International EPS High Energy Physics Conference, Budapest 2001",http://www.hep2001.elte.hu,,200,
INTERNATIONAL ADVANCED SCHOOL ON WIND-EXCITED AND AEROELASTIC VIBRATIONS OF STRUCTURES,http://www.diseg.unige.it/wind-school,,404,
"Combinatorics and Graph Theory: Algebraic, Algorithmic, Geometric And Probabilistic aspects",http://www.crm.es/comb01,,301,http://www.mycrmweb.com/
"GAIA a European space project: Galactic evolution and stellar population history, Solar neighbourhood census down to planetary systems, Fundamental Physics",http://astro.estec.esa.nl/GAIA,,[Errno -2] Name or service not known,
Advanced Courses on Group Actions and Manifolds,http://www.crm.es,,200,
Advanced Environments and Tools for High Performance Computing,http://www.esf.org/euresco/03/pc03139,,301,http://www.esf.org/home.html
"13th International Conference on Ion Implantation Technology (IIT2000), 17-22, September, 2000, Alpach, Austria",http://www.mfa.kfki.hu/IIT2000/,,404,
The prediction and mechanism of protein folding: from topology to intermediate states,http://psb00.snv.jussieu.fr/cargese2001/,,timed out,
EPS-27 Conference on Controlled Fusion and Plasma Physics,http://www.eps2000.kfki.hu,,[Errno -2] Name or service not known,
Europe's rediscovered wealth What the accession-candidates in Eastern- and Central Europe have to offer,http://www.european-researchers.com/conferences1.htm#milestones,,[Errno -2] Name or service not known,
Social Capital: Interdisciplinary Perspectives,http://www.esf.org/euresco/01/hc01176a.htm,,404,
Euroconference for microdissection technology and development and application of downstream tools,http://www.meb.uni-bonn.de/pathologie/euroconference-microdissection.html,,301,http://ukb.uni-bonn.de/quick2web/internet/internet.nsf/vwWebPagesByID/C0526C0952A570FFC1257770003719C9
Advanced aeroacoustics,http://www.vki.ac.be,,302,https://www.vki.ac.be/
Management of Ethno-cultural Diversity: a transnational Perspective,http://www.emz-berlin.de/e/conf/ss01.htm,,404,
Euro Summer School in Planetary Geology,http://irsps.sci.unich.it/education/geoplanets,,timed out,
School on High-Dimensional Manifold Topology,http://www.ictp.trieste.it/cgi-bin/ICTPsmr/mklinks/mklist?smr1312,,302,http://www.ictp.trieste.it/404-page.aspx
Natural Waters and Water Technology,http://www.esf.org/euresco/02/lc02002,,301,http://www.esf.org/home.html
Supramolecular Chemistry,http://www.esf.org/euresco/02/pc02020,,301,http://www.esf.org/home.html
Neural Mechanisms of Learning and Memory,http://www.esf.org/euresco/02/lc02048,,301,http://www.esf.org/home.html
Zeolite Molecular Sieves,http://www.esf.org/euresco/02/pc02180,,301,http://www.esf.org/home.html
Higher dimensional varieties and rational points,http://www.renyi.hu/~arithgeo/,,200,
QCD perspectives on hot and dense matter,http://www-spht.cea.fr/cargese2001,,404,
MOUNT PELEE - 1902-2002 - Explosive volcanism in subduction zones,http://www.ipgp.jussieu.fr,,301,http://www.ipgp.jussieu.fr/fr
DNA and chromosomes: Physical and Biological Approaches,http://w3-dsv.cea.fr/docs/dsv/colloque/colloques_fr.htm,,[Errno -2] Name or service not known,
"EuroLabCourse ""mm-Observing School""",http://www.iram.es/summerschool,,404,
Baltic Summer School and Lab Course 2002: Signalling in Muscle Metabolism,http://www.cmrc.dk,,[Errno -2] Name or service not known,
Trento EuroSchools in Algebraic Geometry 2001-02,http://loge.math.uni-sb.de/~agdecker,,[Errno -2] Name or service not known,
Protein aggregation - an interdisciplinary school,http://lxmi.mi.infn.it/tiana/leshouches/,,404,
Clustering Individual TRuck Owners,http://www.citrotrans.com/,CITRO,200,
The Regional Impact of the Information Society on Employment and Integration,http://www.niwl.se/risesi/,RISESI,404,
3G European Location Based Advertising,http://www.e-lba.com,ELBA,200,
Development of Key Application Scenarios and Market Drivers for Polytronics,http://www.polyscene.de/,POLYSCENE,200,
"HELMET-MOUNTED, MINIATURE INFORMATION DISPLAY SYSTEM",http://www.hemind-project.org,HEMIND,[Errno -2] Name or service not known,
"IPv6, QoS & POWER line integration",http://www.6power.org,6POWER,200,
Technologies for software and systems in the Financial Services / Banking sector. Sate-of-the-Art and Future Trends,http://fintech.eng.it,FIN TECH,[Errno -2] Name or service not known,
A new media platform to accelerate public awareness on IST,http://www.istchannel.com/,IST-TV,200,
An automatic human model animation environment for Augmented Reality interaction,http://www.humodan.com/,HUMODAN,[Errno -2] Name or service not known,
"Deep Structure, Singularities, and Computer Vision",http://www1.itu.dk/sw1953.asp,DSSCV,302,http://www.itu.dk/404
Promoting CONSENSUS in assessing driving ability of PSN through common methodologies and normative tools,http://www.consensus-eu.org/,CONSENSUS,200,
Creative Use of Style & Technology for Ordering the Design and Interactive Elaboration of the Vision,http://www.custodiev.org,CUSTODIEV,[Errno -2] Name or service not known,
Semantic Web Enabled Web Services,http://swws.semanticweb.org,SWWS,timed out,
Linear Access to Mathematics for Braille Device andAudio-synthesis,http://www.lambdaproject.org,LAMBDA,200,
Real-Time Embedded Control of Mobile Systems with DistributedSensing,http://www.recsys.org/,RECSYS,[Errno -2] Name or service not known,
"Modelling, Simulation and Control of Nonsmooth Dynamical Systems",http://siconos.inrialpes.fr/,SICONOS,200,
INTELLIGENT SCALABILITY FOR INTEROPERABLE SERVICES,http://isis.rd.francetelecom.com/,ISIS,403,
ELENA - Creating a Smart Space for Learning,http://www.elena-project.org/,ELENA,200,
COllaborative COMmerce in exPANding value creating International Networks,http://www.companion-roadmap.org,COMPANION,[Errno -2] Name or service not known,
Model Driven Architectures for Telecommunication System Development and Operation,http://www.eurescom.de/modatel/,MODA-TEL,404,
Teletraining platform,http://www.x-mob.org,X-MOB,[Errno -2] Name or service not known,
Anticipating Content Technology Needs: Business Monitor & Know-How Transfer,http://www.acten.net/,ACTEN,200,
SpecTRally Efficient FIxed Wireless NetworK basEd on Dual Standards,http://ist-strike.org,STRIKE,[Errno -2] Name or service not known,
Flow Simulations On-demand Using Grid Computing,http://www.unizar.es/flowgrid/,FLOWGRID,200,
Academic Internet Television Network (AITN),http://www.icm.edu.pl/aitn/,ICMAITN,301,http://www.icm.edu.pl/web/guest
Learning Grid of Excellence Working Group,http://www.lege-wg.org,LEGE-WG,200,
e-Locus: For a Larger Integration of the Individual at Workplace,http://www.zeusconsult.gr/lege-wg/presentation.asp,E-LOCUS,404,
Mobile Entertainment Industry and Culture,http://www.knowledge.hut.fi/projects/mgain/,MGAIN,[Errno -2] Name or service not known,
Three-Dimensional Imaging System based on integral photography for precise simulation of 3d perception and enhancement of the telepresence effect,http://www.auth.gr/chi,TDIS,404,
Roadmaps for European research on Smartcard Technologies,http://www.knowledge.hut.fi/projects/mgain/,RESET,[Errno -2] Name or service not known,
Corporate Software Engineering Knowledge Networks for Improved Training of the Work force,http://www.mobiforum.org/mbnet/main/index.html,MB-NET,200,
"Active creation, delivery and management of efficient context aware services",http://context.upc.es,CONTEXT,200,
2.5-3G Data Billing Technology Implementation,http://www.free-g.org/,FREE-G,Server Error,
Computer Physics Interdisciplinary Research and Applications,http://copira.if.uj.edu.pl/,COPIRA,200,
Europractice IC service: access to cad tools and manufacturing technologies for IC and soc design.,http://www.europractice.imec.be,EUROPRACTICE IC 2,302,http://www.europractice-ic.com/
Mobile Metropolitan Ad hoc Networks,http://cnd.iit.cnr.it/mobileMAN/,MOBILEMAN,200,
Alternative Realities in Networked Environments,http://www.cue-initiative.org,ALTERNE,[Errno -2] Name or service not known,
Seismological research emphazising seismic array technologies,http://www.norsar.no,SRESAT,200,
It frameworks,http://www.info.wau.nl/eesd1_1/harmonit1.htm,HARMONIT,[Errno -2] Name or service not known,
Barriers against cyanotoxins in drinking water,http://www.cyanotoxic.com/,TOXIC,[Errno -2] Name or service not known,
Advance logging investigations of aquifers in coastal environments,http://www.isteem.univ-montp2.fr/LGHF/water/ALIANCE/,ALIANCE,timed out,
Protocols for Heterogeneous Multi-Hop Wireless IPv6 Networks,http://www.cwc.oulu.fi/projects/6hop/,6HOP,200,
Directionally Optimised Representation of Musical Instruments,http://www.at.oersted.dtu.dk/~doremi/,DOREMI,[Errno -2] Name or service not known,
Perceptually Oriented Ego-Motion Simulation,http://www.poems-project.info/,POEMS,[Errno -2] Name or service not known,
Being There - Without Going,http://benogo.dk/,BENOGO,[Errno -2] Name or service not known,
Building Presence through Localization for Hybrid Telematic Systems,http://labe.felk.cvut.cz/~pelote/,PELOTE,404,
"Attend-to-learn and learn-to-attend with neuromorphic, analogue VLSI",http://www.ini.unizh.ch/alavlsi/,ALAVLSI,404,
Working Group on Answer Set Semantics,http://wasp.unime.it/index.php,WASP,[Errno -2] Name or service not known,
Software quality founded on design laws,http://squfol.uni-mb.si/,SQUFOL,200,
Towards a Touching Presence: High-Definition Haptic Systems,http://www.touch-hapsys.org,TOUCH-HAPSYS,403,
3G Mobile CONtext SENSitive adaptability%L- USer friendly mobile work place for seamless enterprise application,http://www.consensus-online.org,CONSENSUS,302,http://ww2.consensus-online.org/
Canadian European Research Initiative On Nanostructures - 2,http://www.imec.be/cerion_2/,CERION-2,404,
"Support to the implementation of the community policy on biotechnology, including the detection of genetically modified organisms (gmos) in environmental and in food samples",http://biotech.jrc.it,,403,
Euro-landscape,http://eurolandscape.jrc.it,,[Errno -5] No address associated with hostname,
Silicate and baltic sea ecosystem response,http://siber.ecology.su.se/index.php?group_ID=2,SIBER,[Errno -2] Name or service not known,
"New technologies in support of more effective EU aid, development and assistance programmes",http://dma.jrc.it,,200,
Cybersecurity and dependability of information technology systems,http://cybersecurity.jrc.it,,[Errno -5] No address associated with hostname,
Knowledge networks and e-learning,http://wt.jrc.it,,404,
Statistics support: European statistical laboratory (ESL),http://www.jrc.cec.eu.int/uasa,,[Errno -2] Name or service not known,
Safety and emergency management systems for man-made and natural hazards,http://mahbsrv.jrc.it or http://nedies.jrc.it,NEDIES,[Errno -2] Name or service not known,
European co-ordination centre for aviation incident reporting systems (ECCAIRS),http://eccairs-www.jrc.it,,[Errno -5] No address associated with hostname,
Monitoring agriculture with remote sensing (MARS),http://mars.aris.sai.jrc.it/,,[Errno -5] No address associated with hostname,
"Scientific support: the European science and technology observatory (ESTO), the IPTS report and networks and knowledge management",http://www.jrc.es/iptsreport,,301,https://ec.europa.eu/jrc/en/institutes/ipts
INNOVATION ENGINEERING FOR THE SUPPORT OF SCIENTIFIC DISCOVERY,http://ist-strike.org,INNOVANET,[Errno -2] Name or service not known,
