,Unnamed: 0,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,MatchScore,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
45,45,TENLAW,Tenancy Law and Housing Policy in Multi level Europe,http://www.tenlaw.uni-bremen.de/,http://www.tenlaw.uni-bremen.de/,https://ec.europa.eu/research/social-sciences/index.cfm?pg=events&eventcode=B406858D-D3D2-E396-6AEEFA65C070226A,http://www.academia.edu/13241725/National_Report_for_Hungary._TENLAW_Tenancy_Law_and_Housing_Policy_in_Multi-level_Europe,http://eprints.soton.ac.uk/364134/1/TENLAW%20Scotland%203%202%20National%20Report.pdf,http://www.bk.tudelft.nl/en/current/agenda/event/detail/colloquium-tenancy-law-and-housing-policy-in-multi-level-europa/,http://www.iut.nu/TenLaw/Sweden_09052014.pdf,http://findresearcher.sdu.dk/portal/files/96722865/National_Report_for_Denmark_May_2014.pdf,https://www.linkedin.com/in/martasantossilva,http://www.lse.ac.uk/geographyAndEnvironment/research/london/events/Iberian-rental-Housing-systems-%E2%80%93-Legal-changes-LSE-19.03.2015.ppt,http://www.southampton.ac.uk/law/about/staff/mgj1e12.page,0,0,100.0,192:DD/NVmDeVUHUDGzkfLYlBQJKIcclajLUeasl+YSOz69HAg4cT69RvsQUib6:DbqDeaHUDaC5QascYSya36zNe,1536:LDeNCQ2RZNiy0v+pDpt9cDs11R1NjwqDutpDZh/FQaBX+HPxEv:LZQgZNfpDpzrzHZ4pDV,49152:pC2JIoqaOSe5zs9qKHZwbL6+kwJyRKlPkEZTh:dIzaODxsvEmGxkEb,384:gn8OqqtdG8JSJeapEJkVCJw1fYbIEg1yPcHTAkuNdue:YdGCsHSyww1wbdNUHTAkodb,24576:z1vQMgJgkGBQRL5kb6Uj83Osr3ydrZVImVavt0WfV8g/wOFD08:xI7gFqRdkbNjOCdrQjDfVZ5Fw8,49152:S5h00sCodWF6KCP7OTIHNTtqT5ZI7yJmEtuBCWzKXE3DXXE4hvCX:4yeodWNCPYIHDqT5eMuXzKU3zXEYCX,0,6144:+F16ow5HpJedPhMzghlGQ2pNRnDndW5nZ06koap4exgp8:iw5Hpg7MFRNZDnAtr,384:vfz2KcALXEt4IC7iIRk1VZV71C0RuaYOGwq3poV3JZGGuDJFJURr0rWKtZ2PbavA:vLDcW0MxiaQqRSvCFGerVYTa4oY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,THRIVE-RITE,Natural Compounds to enhance Productivity Quality and Health in Intensive Farming Systems,http://www.thriverite.eu/,http://www.thriverite.eu/news,https://uk.linkedin.com/pub/michael-welsh/59/79/429,http://www.thriverite.eu/,http://whbz.utp.edu.pl/index.php/wspolpraca/wspolpraca-naukowa,http://www.thriverite.eu/potentialSolutions,http://nauka.studentnews.pl/s/3916/76455-Nauki-rolnicze/4073027-Testy-nowych-technologii-majacych-zastapic-antybiotyki-podawane-w-paszy-w-produkcji-swin-i-drobiu.htm,http://www.thriverite.eu/scientificValidation,http://www.intertradeireland.com/researchandpublications/research-connections/,http://research.publishing.uwa.edu.au/research/publications?childfx=on,http://e360.yale.edu/feature/phosphate_a_critical_resource_misused_and_now_running_out/2423/,192:SIqSJe/G9zelJT49fLiTHGc0NV8CWh8biazeH1VlnGly:SIqzoe7VTHho8Cy+tzeVXG4,384:LLeR404TF+CC4mRfQQqKUVoFB8mpP/vI49Gr:Q4TFTm5qKUaFB8mN/LA,0.0,0,192:SIqSJe/G9zelJT49fLiTHGc0NV8CWh8biazeH1VlnGly:SIqzoe7VTHho8Cy+tzeVXG4,768:UODHy1PYcG6+TUkvD4ZvigDJZvMADjOaKVHeVvGoV/d2+n9ZvMI2QGbMA8hYW61C:UODHy1PY36+TUkvD4ZvigDJZvMADjO9W,96:xCZgZ8GTTN90elejdQGSjbetXcQ3yWYQV4GT3qj/x5cNGl0frdloGlqM:Qgt90ele14mWQeI3qj/xGNGl4loGlh,384:bW76jWWpnSb1lwzHI45SXAB5OkugFD0TDu0pvjj4BFSZWfXaau0QZJsvBASe3W:6GE7gV0vN9j4BFSIQZzSyW,192:Q5gt90elen8zBfTPTOfTPTIfTPT8fTPrgfT9qTPTxlufTPT9t6/eOs1HATCfVWTv:Q5LeoTgwsNVfVR/s+u3RA5Gr,3072:Zb6cY9AQw85H4kvdTB4y16wi3NyzpBZbdg8/wBMOcoyxCkcbkV2r4xDXPxdHOL0q:Z+cY9AQaTQMW+PQj41UW7hHZHB,196608:PG8P6x4LgTL6Jw2Np4IxORu0OpqNUWvBlvvLpHGxXlldYJKBab9aBhcR7cuIXADR:5YopqNtIwDia,1536:uBt9+8Yi9giShXnFGP4k07gm5SkKZUhD49VqlksJ+3s4pRkkj1QIYyp84xrmjEPo:uBqxitShXnFGgk5kKZUhD49AlHJ+3s4a,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,ISA-PACK,A Flexible Sustainable Active and Intelligent Packaging Technology Platform Enabling Enhanced Shelf Life Quality and Safety of Fresh Food Produce,http://www.isapack.eu/,http://www.ecsel-ju.eu/web/downloads/Consortium/937__itene.pdf,http://www.peratechnology.com/case-study-pdfs/isa-pack-case-study/@@download/file/120620+Isa-Pack+Case+Study+-+A+Dean.pdf,http://www.eclipseproject.eu/upload/secciones-publicas/biopac-octubre12_original.pdf,http://www.isapack.eu/,https://www.b2match.eu/biobased2015/participants/84,http://www.forestplatform.org/files/Brokerage_Event_2014/01-Ruiz_Huertas_Oscar_-ITENE.pdf,http://ec.europa.eu/newsroom/horizon2020/document.cfm?doc_id=3833,http://www.campdenbri.co.uk/campdenbri/research_programme.pdf,http://www.academia.edu/8531621/Review_Intelligent_food_packaging_The_next_generation,http://www.sahyog-projects-database.eu/overview.php?udc=&categorisation_a=&categorisation_b=&categorisation_c=Fermentation&categorisation_d=&categorisation_e=&categorisation_f=&categorisation_h=&categorisation_g=&country=&submit=browse+topics,96:SlV9KWXRSWYOwPkKkYBok1HTkZtkmnWVMLwpHwGTZn+n+ZIsQ8la8r9:SlPfX6b8TYT1HQID8w6aaK,12288:VSX3hG/guRIEWmZXyLn5tKL3Q6rx+CPgNxVlZjLXXV4vE:VSX3hD7mZXyPUU6gZXX68,0.0,12288:xBbplTnTHLrCEibaP511vgDLeMnUcSLkGvaPn:nbplrO9badqSLfvaPn,24576:ZOpf8oGUUKVnUKMHI7RoVzzIPV5hLeTAKRp9rhlNwWsT7M:wmoGUTMHa2IPXRI9rRwlfM,96:SlV9KWXRSWYOwPkKkYBok1HTkZtkmnWVMLwpHwGTZn+n+ZIsQ8la8r9:SlPfX6b8TYT1HQID8w6aaK,768:xMrV57tGk0NmVlLVvcu02xkPwtq9+qa4WqAasb8BR2Sh5nvLdlQSPJSaKnRSVN:eJuGhcuzxkP8qja4UqBR2qhPJSaKnUVN,196608:1Vuw58usZa8aJ1GguDzOYgPluwg6tm+2rWp:1wFF2bufgda64r6,24576:3l0GZboGPwlfH/0gGbTeAWzgkaCHOEzFy55CrGqzb:bOCw1HJG/D8gLCH3zFySyu,98304:6lvG5HVn511MW/b0Ofcr14vlCFcjU6iw1bVlMd1GXi:SG5B1M8UalzND15a/p,1536:5DeNCQ2RLAiy0v+pDpt9cDs11R1NjwqDutpDZhfFQaBQyHPxEv:5ZQgLAfpDpzrzHZ4pDk,192:O8kCiKDTTo/7CyI2ByfSZjlmBDUit05vXslBGddT:dPDYOWyfwqc5PslB0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,BIOSONIC,Novel Mobile Sonification Process for Local Valorisation of Lignocellulosic Forest Materials to produce Valuable Chemicals,http://www.biosonic-fp7.eu/,http://www.cepf-eu.org/vedl/biosonic%20leaflet%20v10(1).pdf,https://www.linkedin.com/in/john-blamey-44b73961,http://www.cepf-eu.org/side.cfm?ID_kanal=95,https://www.linkedin.com/in/ivette-trinidad-rotllant-9a29696,https://uk.linkedin.com/pub/dr-radu-rautiu-fcmi/6/84/754,https://www.linkedin.com/in/darren-bates-8588287,http://itconsult-eu.de/serbia/MenuShowMain.asp?name=allprojects&Country=Croatia,0,0,0,192:6uwGetCDUDcRpV67HiQE1KCvq9/BWmhyz4:6uwGetkZbV6biQErvq9/Ez4,12288:mIxnMsJpthWQjGhKedQZ4oWNr6de7Md9kubZVz:mIxnnpthahK1jWRMe709kubPz,0.0,0,192:sfUoGPcw++MPc8rFQ8skmMKLKmbuLQ0bvk7Qrh5WEBWNWz0ScRioNo8rtDgpo8kr:s98NLgLb4NucEouSLcxEicJ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,IPPA,Implementing Public Participation Approaches in Radioactive Waste Disposal,http://www.ippaproject.eu/,http://www.ippaproject.eu/,http://www.oeko.de/en/research-consultancy/issues/nuclear-engineering-and-facility-safety/making-the-final-disposal-of-radioactive-waste-safe-and-transparent/,http://www.ippaproject.eu/sites/default/files/deliverables/IPPA-Deliverable-6_6-2_9-Hearing-Report.pdf,http://publications.jrc.ec.europa.eu/repository/bitstream/JRC95952/ferraro%20%20martell%202015%20-%20final%20and%20registered.pdf,http://www.karita.se/projects/the-ippa-project.php,https://www.unece.org/fileadmin/DAM/env/pp/ppdm/4th_PPDM/Kjell_Anderson_IPPA.pdf,http://modern-fp7.eu/related-projects/index.html,http://toolbox.ippaproject.eu/,http://www.rec.org/publication.php?id=428,https://www.oecd-nea.org/rwm/docs/2015/rwm-r2015-4.pdf,192:sT+HHucWEeZyRnXm6h7TYvSEroSbu+Bp1fZ9sJv9nYYdkhY/p4SzuMErNexYO:sToHqEYy5nkjroSbuO1fZ9sF9nYYdkG5,192:sT+HHucWEeZyRnXm6h7TYvSEroSbu+Bp1fZ9sJv9nYYdkhY/p4SzuMErNexYO:sToHqEYy5nkjroSbuO1fZ9sF9nYYdkG5,100.0,384:cfizWy8t26mpetda/ivIyOXqUwhDYIrK848e/RNUbXJKSPvGd294jWuzOqJIg2a:cfizWy8tPOe83w2Ir687XgkG/OqJIg2a,49152:vmQByhNOkhvF0p4liCDb0t11pSoSQQ8ZPr0:vHIhkkhtO4Z0t1HSoSQQePr0,24576:CBEerGqzPoaT3X4hGaAiD/8r0TcPVSLi4W+Hlrm6xpnz:CBByoR4hZgITcoNe6vz,192:FfnOTW4MMUJuh75M/HvSzuQqjafI1naYn:NOTW4MMUJG6P3ja8vn,12288:kNQLjrO+xwodrsVzWYPm32uQkrn58k02xQPYmTnf:kNQL++/drsVSv3Ak02Q9nf,384:lGicTibycDGqSn5AeUosRp89vN054eAyvB+W5PVKRw/1uOp6Q:l4ubyQGTn5hUp89vueeJvB+W5PVowtu6,192:gMf9ilT/o6hT2s+ypJm+h4aeyt4SG36Ao/JQd26lKV4:g29iphT2lypJm2/t4SGr8JZ6UV4,384:SIb4YgK9S/iEQwQoW7G5Fx6asZe6PGspIsbGxpwqdblNI0vCF+gy:SEOaS/iE6pjFFy,12288:j2wibF+vqPAOpBHMm3PzVw4q02Igc2saqs4A11bdK49fd:w+vgAwHPz+D0/hBaqs4A11ZKWd,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,DISCUS,The DIStributed Core for unlimited bandwidth supply for all Users and Services,http://www.discus-fp7.eu/,http://www.discus-fp7.eu/,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6882693,http://www.discus-fp7.eu/talks,https://www.heanet.ie/conferences/2015/talks/id/170,http://www.discus-fp7.eu/project/objectives,https://docbox.etsi.org/workshop/2013/201310_EEWORKSHOP/S07_RESEARCH/5GrEEn_Olsson.pdf,http://www.icg.isy.liu.se/research/Security_in_all_optical/DISCUS%20overview%20short%206-%202013.pdf,https://www.ibcn.intec.ugent.be/content/current-projects,https://www.insight-centre.org/users/cemalettin-ozturk,http://www.fp7-trend.eu/content/links,384:lEKoqy1WWHspcDcYc5ckDj969bDFc2cBcOfNlBLpnGuGyxGDEFv:lEKoqy1WWHMNvL8eGDW,384:lEKoqy1WWHHcDcYc5ckDj969bDFc2cBcOfNlBLpnGuGyxGpnFv:lEKoqy1WWH1NvL8eGpJ,96.0,768:8bkXfrIB2uN1CYKt8NH78/CLXxQ1+tXfrIB2uGboo:jDIUuNZKt8hA/CDxQ1+BDIUulo,384:hEKoq1WWHwcYc5ckDj969bDFc2cBcO0lEVY47b/owf:hEKoq1WWHYeVrb/b,0,384:1EKoq1WWHZcYc5ckDj969bDFc2cBcOWl6+rRQE2Bp1A6f:1EKoq1WWHp84QD/,24576:JVAAKZjuBYTUdD8IjdAldNz36nbucJ7Yw4G3vJC:fEuBGUt8Ijduz3zcJ8efJC,24576:J6+NQts87KeWLhxYGHxbZJd108f4kW4PTvHuRMHqC+upfV57CaifQ0drGqzf:mtPx4hxXHxbZJd18knrHqCLfV57Andyk,192:ZFzuz+YxigXlOH0XUINEVEPpjOeHPvlcO30z79unw8VO1062bD2TqSUBqsLWsnGr:PaHlOHvVEhHVY4bs2+mzxAurvxyKK,768:xF9Y1ZP1V5Jhd+IcY2l3JnxPdvGyV/qUl/9q8UcD/H5M0t3oOwWEqGJ:n9Y1ZP1V5Zm3UcDH5M0t3onqGJ,384:exy/MHw4cvm1bCwhC0k9v40eeeueeeeeeeeeYgeeeYeeePeeebeesNlBYjeeYeeK:Ay/MH7cd0kVTeeeueeeeeeeeeYgeeeYd,94.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
51,51,UQUAM,Ultracold Quantum Matter,http://www.uquam.eu/,http://www.uquam.eu/,https://lettre-cdf.revues.org/2003,http://www.uquam.eu/people/,http://www.mpq.mpg.de/4867504/12_12_19,http://www.uquam.eu/people/group-ehud-altman/,http://www.college-de-france.fr/site/en-jean-dalibard/pr-jean-dalibard-receives.htm,http://www.uquam.eu/positions/,https://www2.physics.ox.ac.uk/research/ultracold-quantum-matter,https://erc.europa.eu/projects-and-results/prizes-and-awards/prizes-and-awards-2013,http://www.springer.com/cda/content/document/cda_downloaddocument/9783319040622-c2.pdf?SGWID=0-0-45-1446657-p176425295,384:XggxS3vgfSMNQCUYM5ePgf7tvqHSor09suQw/3:XggxS3vgfSmQCM5qglqHSor0OuQwP,384:XggxS3vgfSMNQCUYM5ePgf7tvqHSor09suQw/3:XggxS3vgfSmQCM5qglqHSor0OuQwP,100.0,768:hWGLwAtAQN1wLaDG/OIa94M1WBl6XD5eUkNVI3KzN:T3+sSLaDVPVWBlCD5eU/sN,768:rggxZTqvgf3Tp9anILr65Uh6/7rtRUBwNTdo5TT1LOz1ukZKQ0TuwP:rgg3Rp9an0MUhwNTE1LS1ukZr0P,384:nVZWm/LglZtcMsTz1KPRXTokq8SIQuCQvDt7T:nVZH/UPcjf1URXH5QuCQv5f,384:rggxBaqvgfhUmpIQ8vO2yD1L1uk6DFw/3:rggxBaqvgfhVp9aO2yD1L1uk6DFwP,192:J78dxCYZ3FHMyhscNKZwqBW4Htu62hgwZx/QYLnoCeFOCwSJ8:aZ3FHMyh6HtubH39TotFO/Sm,192:XggxRs92AEHfvgf2SuRm6s4542HlYorY/n9svtQA3Nw/3:Xggxiivgf2Sim6s4xHSor09suQw/3,768:JHA0ZE23X1E56TQsZOAszgzNNYQLJOOJl1Ng:Jg0ZCAQjMNNYQLP+,768:Gm5ZtNn6arx9FXX0AFjMHd/6nnO0MQl8yznI2yeCv0OaD7jHl2eNI4YR1H4TjPNO:Gm5ZtNn6arx9Fn0AFjM9/QnO0MQhzIam,24576:LSRQhaFmld0Aw3B9UFxYs+cjlyvuwRyoIUuWvxT4+y1oHo+M7TaJ:LSRqaFmld0ASBO/l9wRZuWW+y10/MCJ,100.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0
52,52,FLAGSHIP,Forward Looking Analysis of Grand Societal cHallenges and Innovative Policies,http://flagship-project.eu/,http://flagship-project.eu/,http://www.hiil.org/news/flagship,http://www.sei-international.org/projects?prid=2054,http://www.isis-it.com/portfolio-items/flagship-5/,https://europa.eu/sinapse/webservices/dsp_export_attachement.cfm?CMTY_ID=0C46BEEC-C689-9F80-54C7DD45358D29FB&OBJECT_ID=6952E94E-CFD4-C39B-57DF9E142C392B02&DOC_ID=182D99F2-9C7D-5558-E5CF6D62E63F9A70&type=CMTY_CAL,https://ec.europa.eu/research/social-sciences/pdf/policy_briefs/flagship-policy-brief.pdf,https://europa.eu/sinapse/webservices/dsp_export_attachement.cfm?CMTY_ID=0C46BEEC-C689-9F80-54C7DD45358D29FB&OBJECT_ID=6952E94E-CFD4-C39B-57DF9E142C392B02&DOC_ID=182D99DC-A2C3-8C43-E05E867C29BC3E86&type=CMTY_CAL,http://www.digitalmeetsculture.net/article/thinking-ahead-sustainability-flagship-final-conference/,http://www.ics.ul.pt/instituto/?ln=e&pid=188&mm=2&ctmid=3&mnid=3&doc=31809901190,https://twitter.com/flagshiproject,384:0WLOLgA1kUwqlimumvfIDyW0XhWPO+ikYIYnYCJFYUYEDU4YT2gJ5ZAhWPqIbGKV:RAHBlimvHIDqh+it7o4YTdpqIbGK83g,384:0WLOLgA1kUwqlimumvfIDc0XhWPO+ikYIYnYCJFYUYEDU4YT2gJ5ZAhWPqIbGK8Q:RAHBlimvHIDPh+it7o4YTdpqIbGK83g,99.0,192:S0nb2nKEVZA9n+/CqxdjYynKvBafWtBL9lYR7FePehrasUjtH:S0nb2KEVZA9oCuKYfWvryePehrasUB,768:SNdk8/vQy2acH5M8Ewv6fT6r2P4Ob7nvyt5p4OInDcrL4y+tz0Bs:SNdk8/vQy2acH5M8Ewv6fh4M7nKt5p4l,3072:pVrNo8lSQS9k5nsA7bb+3+eTb1Q4eKKQwLi/+qutohC1SDyQrUzv6+UXlXQ7N28X:wutm9w,12288:vSgPGSU0Zkn1p40c3ow8KEsMA4FoNpsnOGzpkqHIRPYmhU0xG1gfz4SzJZq:sn1pbk4CcprHIRj2,12288:Ct/O4c/JR3zuoj3HrEaVflbgbA6C1psvaf7fWh7j8ZU8BzoJDFlhOVlNqDz6Uggr:k1c/JRtrP36CAC7fWh7j8nRoJoh+,12288:Jxw1wsCM8vdRKxt6ajxFZ2XznfPVWjXAds5APC2i0qzvR+xIbikE:JxywfpKx9jxPcfdhw4xIi,0,0,6144:wup361iBPBfBb1kH/131l181F161oBP1ABduhq8QQzx:Ltu65p5kH9l/MfuUtcduh1Qw,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,SUNGREEN,Strengthening University of Nova Gorica Research Potential in Environmental Sciences and Novel Nanomaterials,http://sungreen.ung.si/,http://sungreen.ung.si/measurements-art-exhibition-vanja-mervi%C4%8D-narvika-bovcon-and-ale%C5%A1-vaupoti%C4%8D-ljubljana,http://www.ung.si/~mvalant/project.htm,http://projects.ung.si/nanotoxicology/program.pdf,http://www.ung.si/en/news/882/job-position-experienced-researcher-in-the-field-of-graphene-based-material-systems/,http://encls.net/?q=profile/ales-vaupotic,http://www.mdpi.com/1422-0067/14/5/8963/htm,http://black.fri.uni-lj.si/measurements/measurementsDLUL2015.pdf,0,0,0,384:J+yZukE4AywCH/M4sIvKVCfBo61VtlGAxxwx2OiQRmbv:XZukE4AywCH/3sIC4LxwgOiQRmb,384:JWyZukE4AywCH/M4sIvKVCf3otiHKbNwfDldx2niQRmbv:fZukE4AywCH/3sIwtiHDJdgniQRmb,75.0,768:KxWak3simmWc7jEft7nbTuoRjrO/Chd6AgaD1BH3Y0TmlbF3ns6zS+TH7RD:K5ZVbGarIRlbF86zSsV,6144:Jn4tGb1p4hLIGb1p4hLa+I+05/YCm00XYEjT3B9jJZd/:xQGbP4hLIGbP4hLahSb00ocTXd/,192:1JLsfOENxohGODFiQ9LY5VOK7WLPZ/3LT+/Zq9Wu4DRVVQub6xOu:1JL9EXCVDFl3LT+/49Wu4DRLQunu,768:fIHY0PNfcO9yQz9D9LqFc3AyqBz5Q5jjl7:fI40lfLyI/LquwyC5ujR7,1536:fO4sAsH9V3Hsq/T/IqVeGdQcIk6SsXQIjAIGzUH9DbicH0Jc8Tx/IBIGROqs8eRf:/dsbRIrTcjsXkUHhbi7Jc81B,98304:giHwrdPg6t/YT5Hy2X56gCj8VRf6X5eN9MW8k6Vx:hedPg6RYFSe5Cj8SJwYj,0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,GREENLION,Advanced manufacturing processes for Low Cost Greener Li Ion batteries,http://www.greenlionproject.eu/homepage,http://www.greenlionproject.eu/,http://link.springer.com/content/pdf/10.1007%2F978-3-319-12706-4_4.pdf,http://www.egvi.eu/uploads/1_1%20GREENLION.pdf,http://link.springer.com/chapter/10.1007%2F978-3-319-12706-4_4,https://elibama.wordpress.com/stakeholders-conference/,http://www.avtr-project.eu/index.php?link=WEB-INF/Link/main.php,http://behicle.eu/sites/behicle.drupal.pulsartecnalia.com/files/documents/Programme%20EUDAY%20-%20draft%2012.11.pdf,http://www.springer.com/us/book/9783319127057,http://mat4bat.eu/wp-content/uploads/2014/03/Successful-water-processing-of-cathode-materials-for-lithium-ion-batteries_A.Kvasha_CIDETEC.pdf,https://twitter.com/greenlion_info,384:qzZ3uIx1cbx0UHEcaUwzOsREqiCFr4N18PFWOi0TNLQL7A4Hh+FH4:qzZ37Mbx0UHEcaUqRE4Fr4N18PFWOi0e,384:qzZ3uIx1cbx0UHEcaUwzOsREqiCFr4N18PFWOi0TNLQL7A4Hh+FH4:qzZ37Mbx0UHEcaUqRE4Fr4N18PFWOi0e,100.0,1536:NdiIh+kYeDeeekeeefeee7eeeLeeeieee5eeeFeeezeeeoeeeZeeeReeeueeeeep:NdRhojPqQy1h1GrqR1S/mG,49152:RLiidfptGM2V9OM2qvMERAuq1XCXBdblLllmsf6:RL/dRtGDoMpRISnJLbS,1536:NdiIhXkYeDeeekeeefeee7eeeLeeeieee5eeeFeeezeeeoeeeZeeeReeeueeeeep:NdRyojPqQy1h1GrqR1S/mG,768:7RZfyQ0jkbsn7P31NdldN04aYBD97Wi5oEm3uPeFyqR34NRwm2OA4:7RZfyBjkbsn7P3dN04aYBDlWi5dmePeW,384:U877gfD+odylMS+hD0ADzCWVvqVZ0Q7uB/untJivnWyjzfY2QuFr0IpZ9wYuy9Rj:U8PqSbXLAdoY,6144:To3Ub7NUOekI4Bf4OqUBPwHGGL6zv6PqrX8FJ4r2YLuAkvaNtskO/RGtpY:To3UbzoM4NUBoGGL6zv6i7U4rBkvnF/p,384:oMxnBlL4SUD7lXGirRthazDjFyna/903D+FU65xauaVYCTvCV:oMxBB2D7lXGirRTaJyW0zXDik6V,24576:lCMlaOB8i4Gh+dl3Bokz0Eom7EKDN8IisraNVT0qXpVr:fdjEL2kzIm7EKDN1isr0T0qZVr,6144:S7dINv01A1j0U2kMh51T1I101c1F18131/1z8Qrzx:uiNvUAj0U2kMhTB4UsfMl9IQR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,BRISK,The European Research Infrastructure for Thermochemical Biomass Conversion,http://briskeu.com/,http://briskeu.com/,http://biofuelstp.eu/brisk.html,https://ec.europa.eu/research/infrastructures/pdf/brisk.pdf,http://www.tugraz.at/en/institute/ippt/research-areas/energetic-biomass-utilisation/projects/brisk/,https://ec.europa.eu/research/infrastructures/index_en.cfm?pg=ri_projects_fp7,http://www.supergen-bioenergy.net/news/gasification-workshop---delft-university-22nd-april.htm,http://www.rich2020.eu/tas_calls,https://www.sintef.no/projectweb/gasbio/news/,http://eera-bioenergy.eu/resources/TUBITAK.pdf,http://www.kth.se/en/2.2145/mse/research/energy-furnance-technology/projects,96:xD+nrMGJcLg3EiuPPfwKXlzp3V53Qg7WCnwQZ1GZaq4zn7c:YnrMGJcLg39uxtp7W6Z1GUq4zn7c,96:xD+nrMGJcLg3EiuPPfwKXlzp3V53Qg7WCnwQZ1GZaq4zn7c:YnrMGJcLg39uxtp7W6Z1GUq4zn7c,100.0,384:p4Akzim5QGR+KoCzd4+WM6fVOvKHaBv6n9:p4AkziQibyZWHIxV4,49152:FVFhXRoPFt56l89EjA18VZreS1x7qWRcChb1SuGGvPahL09rCVbM34CzzHk0VpzT:Fz1RovMdNreSL7qj66hLzbdCf7z26,384://B3cHBxVoWDc8/YmgCWV5mAmaiel16pKObz0qQGXY88RVgESUC2TAaZpFy://B3cHBxVoW4CWV5mAmap16pqqzn87Fg,384:DJwW8KA8fzciEaePbg/Q1/SQm/dQz/OQe/DQT/IQ7/bjaSMi6pEJZmVuB424B2gk:DG8rciEaeTrJZsk9cIoN+wy6FApg0,384:FbuPrH5xVfC9T/4jur5/tan/uzIe4CwdSiOlcEFH:FbuTM/Cuza/uz3SZnOH,1536:PmPRXAiz8tjvSX07WE8o5H9ciVEG1wMs5WhazdqLLOP9ssIA6V:PmPRXAiz8tjvSX4L5aifyMpMa6msN6V,768:cqewAkqyoVYCl9DQoL5KgLgFrl3LDPZIZfqZwZOd4p7titA0e1jeYUtTv6+iIjDT:cqe/kELx5KHFl36f6UzXiLUeY2Tv6+,6144:pmO5efGeY2vCTuwLGIQwyZiKPpQewatfiHaLiRHH+zVIdTmcMpC:EaeOxl8TZiK2evpsezGmcH,768:XGM0udvSdjMesN/T2ASqw/36YehvdhxO/U:XGM0udvSBMlN/Tjw/36Yeh1hiU,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
