acronym,title,projectUrl,,,,,,,,,,,,,,,,,,,,,,
NULL,Leito Móvel Simulado Flexível com Monóltio para Separação de Compostos Quirais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estratégias de adaptação a temperaturas elevadas: Respostas a stress térmico e osmótico na bactéria termofílica Rhodothermus marinus,,,,,,,,,,,,,,,,,,,,,,,
NULL,Utilização de Rochas Brandas/Solos Rijos nas Infraestruturas de Transportes. Contribuições Teóricas e Experimentais para a Modelação do seu Comportamento.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novel Ceramic Membranes for Synthesis Gas Production,,,,,,,,,,,,,,,,,,,,,,,
NULL,Oxigénio reductases de hemo-cobre: mecanismos de transferência electrónica/protónica e de redução de oxigénio,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de um modelo de medição de desempenho de escolas secundárias portuguesas,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Técnicas e Modelos de Avaliação e Gestão de Projectos - Desenvolvimento de Algoritmos e Software para Optimização da Alocação de Recursos em Redes de Actividades Multimodais, sob Condições Estocásticas",,,,,,,,,,,,,,,,,,,,,,,
NULL,Concepção automática de cabeças de extrusão para a produção de perfis para aplicações de elevada especificação,,,,,,,,,,,,,,,,,,,,,,,
NULL,Células Fotovoltaicas baseadas em polímeros condutores e antocianinas.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo geofísico e biogeoquímico das condições dinâmicas do sistema solo-fuel óleo,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo do controlo da função digestiva em larvas de peixes marinhos - DIGFISH,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacções Lípido-Lípido e Proteína-Lípido em Sistemas Modelo de Biomembranas,,,,,,,,,,,,,,,,,,,,,,,
NULL,COMPUTAÇÃO DINÂMICA DE FLUIDOS: UM INSTRUMENTO ANALITICO PARA A INVESTIGAÇÃO NA NATAÇÃO NO SÉCULO 21,,,,,,,,,,,,,,,,,,,,,,,
NULL,Polioxometalatos: dos agregados moleculares a redes e materiais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mecanismos moleculares e importância da internalização nuclear do VEGF e KDR em células endoteliais,,,,,,,,,,,,,,,,,,,,,,,
NULL,BOSS - Processos orográficos e de camada limite em modelos de Clima,,,,,,,,,,,,,,,,,,,,,,,
NULL,BROADCASTING E MULTICASTING EM REDES UMTS DO FUTURO,,,,,,,,,,,,,,,,,,,,,,,
NULL,condição nutricional de larvas de peixe nas principais áreas marinhas protegidas do sul de Portugal (Ria Formosa e Estuário do Guadiana),,,,,,,,,,,,,,,,,,,,,,,
NULL,Integração de sinais na morfogénese: O caso da somitogénese no embrião de galinha,,,,,,,,,,,,,,,,,,,,,,,
NULL,Agentes antinatriuréticos e a manipulação renal de bicarbonato na hipertensão,,,,,,,,,,,,,,,,,,,,,,,
NULL,Neuroprotecção por receptores de adenosina: acoplar o aumento da formação de adenosina com o bloqueio de receptores A2A,,,,,,,,,,,,,,,,,,,,,,,
NULL,P-caderina no Cancro da Mama: o que regula a sua expressão e qual o seu papel na invasão de células neoplásicas?,,,,,,,,,,,,,,,,,,,,,,,
NULL,Recursos Botânicos e Saber Medicinal na História e Cultura dos Handa (Angola). Práticas Terapêuticas e Estratégias do Poder e do Género,,,,,,,,,,,,,,,,,,,,,,,
NULL,Controlo pela adenosina da neuro-inflamação,,,,,,,,,,,,,,,,,,,,,,,
NULL,CORPUS DE FALA ESPONTÂNEA EM PORTUGUÊS EUROPEU (CORP-ORAL),,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de uma unidade para o arrefecimento natural de edifícios,,,,,,,,,,,,,,,,,,,,,,,
NULL,QUALIDADE DO AR MARÍTIMO E URBANO-UMAQ,,,,,,,,,,,,,,,,,,,,,,,
NULL,Diversidade Genética e diferenciação das espécies de angiospérmicas marinhas Zostera noltii e Cymodocea nodosa ao longo da divisão geográfica Atlântico/Mediterrânea,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novas Formas de Economia e de Desenvolvimento Sustentável: As Dinâmicas dos Actores Sociais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação tectónica numérica e analógica da fronteira de placas a SW da Península Ibérica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sedimentos em albufeiras de barragens: de problema a recurso,,,,,,,,,,,,,,,,,,,,,,,
NULL,Avaliação do impacto na saúde das doenças neurológicas crónicas. Uma contribuição para a definição de resultados relevantes na perspectiva do doente e para a metodologia de avaliação dos serviços de saúde.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Produção de H2 por Gasificação de Biomassa,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Ciência no Parlamento: um estudo da fronteira entre ciência e política,,,,,,,,,,,,,,,,,,,,,,,
Natural  RET,Controlo de células auxiliares naturais através do RET neuroregulator,,,,,,,,,,,,,,,,,,,,,,,
,"Espécies crípticas, conectividade e distribuição de biodiversidade",,,,,,,,,,,,,,,,,,,,,,,
G4-DRUG,Ligandos do G-quadruplex para terapia do cancro,,,,,,,,,,,,,,,,,,,,,,,
CRTL FLAV,CRTL FLAV - Novos desafios no controlo da Flavescência Dourada da videira: potencial dos recursos genéticos e da aplicação de metil jasmonato,,,,,,,,,,,,,,,,,,,,,,,
FunPaper,Papel Funcionalizado para Aplicações na Electrónica Fléxivel,,,,,,,,,,,,,,,,,,,,,,,
,Pedro de Barcelos e a monarquia castelhano-leonesa: estudo e edição da secção final inédita da Crónica Geral de Espanha de 1344,,,,,,,,,,,,,,,,,,,,,,,
VisCoDyn,VisCoDyn - Método inovador para monitorização contínua das propriedades viscoelásticas do betão desde as primeiras idades,,,,,,,,,,,,,,,,,,,,,,,
NULL,Endereçamento dos receptores AMPA para a sinapse: papel dos parceiros proteicos no endereçamento sináptico das subunidades GluR4 e GluR2L,,,,,,,,,,,,,,,,,,,,,,,
NULL,Naturally Nano - Equipamento de electrospinning para o desenvolvimento de biomateriais e fibras nanométricas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Depois do rastreio: identificar novos genes para as ataxias e paraplegias espásticas hereditárias,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estudo do mecanismo de ""nonsense-mediated decay"" do mRNA da alfa-globina humana",,,,,,,,,,,,,,,,,,,,,,,
NULL,Espécies lenhosas Mediterrânicas dos montados: sobrevivência à secura,,,,,,,,,,,,,,,,,,,,,,,
NULL,myddas - Sistema de Base de Dados Dedutiva MySQL/Yap,,,,,,,,,,,,,,,,,,,,,,,
NULL,Avaliação Comparativa da Qualidade de Vida e Capacidades Funcionais após Cuidados Intensivos Pediátricos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Efeitos da bioturbação nos ciclos de erosão-deposição de sedimentos estuarinos (ERODES),,,,,,,,,,,,,,,,,,,,,,,
NULL,O CONTRIBUTO (IN)VISÍVEL. A GESTÃO FAMILIAR DOS CUIDADOS DE SAÚDE,,,,,,,,,,,,,,,,,,,,,,,
NULL,Processo de especiação: avaliação da perspectiva génica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto de Produtos Químicos: Uma Abordagem de Engenharia de Processos e Sistemas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento duma Membrana e Reactor de Membrana Catalítica Cerâmicos com Transportadores Fixos para a Separação/Purificação de Olefinas,,,,,,,,,,,,,,,,,,,,,,,
PhysBioFFM,Estudos em física biológica baseados em microscopia com retroacção em força||,,,,,,,,,,,,,,,,,,,,,,,
4saferPFS,Segurança de Suplementos Alimentares à base de plantas: pesquisa de fármacos e plantas adulterantes,,,,,,,,,,,,,,,,,,,,,,,
Da.I.L.Y.,Um dia na vida dos trabalhadores mais jovens e mais velhos: Fatores e eventos organizacionais que afetam o bem-estar e o desempenho no trabalho,,,,,,,,,,,,,,,,,,,,,,,
Plas2fuel,Células eletroquímicas das ligas fundidas para a conversão de resíduos plásticos.,,,,,,,,,,,,,,,,,,,,,,,
anti-nu-dir,Medição de geo-neutrinos e neutrinos de reactores nucleares com informação direccional,,,,,,,,,,,,,,,,,,,,,,,
FARNuSyC,Infraestrutura automática para computação baseada em RNS ,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estudo do ensino, aprendizagem e avaliação na universidade, usando as questões formuladas pelos alunos",,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento dum Reactor de Membrana Catalítica Cerâmica com Transportadores Fixos para a Separação e Oxidação do Monóxido de Carbono a Dióxido de Carbono,,,,,,,,,,,,,,,,,,,,,,,
NULL,Bombas de efluxo em Mycobacterium tuberculosis: caracterizacão molecular dos mecanismos de efluxo e uso de inibidores de efluxo como novos compostos anti-bacilares,,,,,,,,,,,,,,,,,,,,,,,
NULL,Características do transporte das vitaminas tiamina e folato a nível placentar e influência de diversas substâncias ou condições clínicas nesse transporte,,,,,,,,,,,,,,,,,,,,,,,
NULL,RECUPERAÇÃO DA PERCEPÇÃO TÁCTIL POR MICROESTIMULAÇÃO DE FIBRAS NERVOSAS PERIFÉRICAS,,,,,,,,,,,,,,,,,,,,,,,
COSPPE,"Controlo Social e Política Penal no Liberalismo português: reformas nacionais, circulações transnacionais, c. 1820-1867",,,,,,,,,,,,,,,,,,,,,,,
TECOGRAV,Testes cosmologicos da gravitacao,,,,,,,,,,,,,,,,,,,,,,,
,Informação Geográfica Voluntária para Cadastro Predial 3D,,,,,,,,,,,,,,,,,,,,,,,
TWave,Ondas gémeas conjugadas em fase para desbloquear o potencial dos futuros sistemas suportados em multiplexagem por divisão espacial,,,,,,,,,,,,,,,,,,,,,,,
NovEvoGrammar,A Novidade guia a Evolução através de Gramáticas,,,,,,,,,,,,,,,,,,,,,,,
WholeChain,WholeChain: Ferramenta Quantitativa para a Gestão da Cadeia de Abastecimento de Produtos Alimentares Perecíveis,,,,,,,,,,,,,,,,,,,,,,,
NULL,CARACTERIZAÇÃO DE LIGAÇÕES COLADAS E COMPORTAMENTO DE ELEMENTOS ESTRUTURAIS COMPÓSITOS DE MADEIRA BASEADOS EM COLAGEM,,,,,,,,,,,,,,,,,,,,,,,
NULL,Contribuição das comunidades criptogâmicas para os fluxos de carbono e água,,,,,,,,,,,,,,,,,,,,,,,
NULL,Heteroestruturas nanoscópicas magnetoeléctricas artificiais,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Cidades do conhecimento e competitividade: características, factores e apostas estratégicas para o desenvolvimento regional. O caso das cidades médias da Região Centro de Portugal",,,,,,,,,,,,,,,,,,,,,,,
NULL,Systematic Optimisation of Carbon Molecular Sieve Membranes Synthesis - Development of Oxygen Stable Membranes,,,,,,,,,,,,,,,,,,,,,,,
NULL,"OPTIMIZAÇÃO E FABRICO RAPIDO DE ""ENGINEERING SCAFFOLDS"" PARA CRESCIMENTO ÓSSEO",,,,,,,,,,,,,,,,,,,,,,,
NULL,Factores que influenciam a recuperação da população de lobo no Centro de Portugal: implicações para uma estratégia de conservação.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Flutuabilidade e osmoregulação nos elasmobrânquios,,,,,,,,,,,,,,,,,,,,,,,
NULL,Cidade e Cidadania em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Abordagem integrada da conservação e valorização de monumentos,,,,,,,,,,,,,,,,,,,,,,,
NULL,"CLASSIFICAÇÃO, INDEXAÇÃO e INSPECÇÃO BASEADA EM IMAGEM (CLIMA)",,,,,,,,,,,,,,,,,,,,,,,
NULL,Diversidade Genética do Sistema HLA em Populações Africanas,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Uma estratégia sustentável para o controlo dos nemátodes de quisto da batateira, Globodera spp.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Reacções assistidas por metais na síntese e ciclização de novos aril e heteroarilaminoácidos biologicamente activos e/ou fluorescentes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Refinamento de grão em ligas de alumínio para melhoramento de propriedades mecânicas e formabilidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Processamento e caracterização de polímeros electroactivos e compósitos baseados em PVDF para aplicações em microelectronica, sensores e actuadores.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Optimização Sem Derivadas e Aplicações,,,,,,,,,,,,,,,,,,,,,,,
NULL,Vulnerabilidade sísmica de componentes de sistemas de abastecimento de água,,,,,,,,,,,,,,,,,,,,,,,
NULL,Implicacoes ecologicas da disponibilidade de nitrato e amonio nos ecossistemas Mediterranicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Áreas de Elevado Endemismo no Arquipélago da Madeira - Identificação de prioridades para a conservação da fauna endémica de insectos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Dinâmicas Sociais na Estruturação dos Espaços Políticos em Contextos Rurais Africanos,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Mecanismos de biocontrolo da podridão azul em pêra Rocha: Estudos das bases fisiológicas, bioquímicas e moleculares",,,,,,,,,,,,,,,,,,,,,,,
NULL,Sulfenilcarbamatos como inibidores de proteases de cisteína: reactividade química e bioquímica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Síntese de novos compostos a serem testados contra Mycobacterium Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,
NULL,NANONICO-Nanotribologia de ligas metalicas Ni-Co,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sistema de Comunicação OFDM Adaptativo na Rede de Distribuição de Energia Eléctrica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Células de Combustível e Integração na Rede para Sistemas com Elevada Qualidade de Energia,,,,,,,,,,,,,,,,,,,,,,,
NULL,Representações sobre (i)legalidade: o caso da saúde reprodutiva em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Síntese de Novos Heterociclos com Actividade Biológica: Reacções, por Activação por Microondas, de Cicloadição de Vários Dipolos com Organonitrilos Coordenados a Centros de Metais de Transição",,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da fotodegradação catalítica do fenol usando como catalisadores semicondutores nanocristalinos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da dinâmica da heterocromatina durante o desenvolvimento de Arabidopsis: efeitos de enzimas remodeladoras da cromatina e modificações epigenéticas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Monitorização e degradação de aminas aromáticas em tratamento de águas residuais industriais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Reutilização e imobilização de resíduos industriais por geopolimerização: novos materiais para a construção,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Controlo do ruído em sensores lineares do tipo junção magnética de efeito túnel para aplicações biológicas, mapeamento e cabeças de leitura.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Processo Criativo e Quantidade de Informação em Desenho Subjacente na Pintura Portuguesa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biografias de objectos e narrativas de descoberta nas ciências biomédicas: O caso da Helicobacter Pylori,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modos de transferência de corrente aos cátodos da descarga de arco de alta pressão e sua estabilidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,Participação na colaboração internacional XENON Dark Matter Direct Search,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novas abordagens à compreensão das causas da existência de plantas raras,,,,,,,,,,,,,,,,,,,,,,,
NULL,Geometria de Holonomia Especial,,,,,,,,,,,,,,,,,,,,,,,
NULL,Padrões de expressão génica em células germinais masculinas específicas de estadio utilizando a tecnologia de microarrays,,,,,,,,,,,,,,,,,,,,,,,
NULL,Imagiologia estrutura-função para quantificação fenótipica da degenerescência da retina,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da Influência da Estrutura Química de Polímeros na Partição de Proteínas,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Biologia molecular e função de imunofilinas, receptores intracelulares de drogas imunosupressoras",,,,,,,,,,,,,,,,,,,,,,,
NULL,Erosões localizadas junto de encontros de pontes e medidas de protecção,,,,,,,,,,,,,,,,,,,,,,,
NULL,PIGMENTOS E PRÁTICAS HISTÓRICAS DA PINTURA MURAL: CARACTERIZAÇÃO DOS MATERIAIS E DAS TECNOLOGIAS DA COR NO PATRIMÓNIO URBANO DO ALENTEJO,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estratégias de Integração para IP sobre redes WDM,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento e implementação de modelos computacionais de endurecimento cinemático para leis constitutivas com anisotropia plástica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Síntese total e elucidação estereoquímica das Mi-haramicinas A e B. Estruturas derivadas de hidratos de carbono para a geração de compostos análogos e estudo da sua bioactividade.,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Aprendizagem por Problemas no Ensino Superior,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Modelação refinada do processo RTM através da metodologia ""Smoothed Particle Hydrodynamics""",,,,,,,,,,,,,,,,,,,,,,,
NULL,Física de Partícula no Large Hadron Collider e no Linear Collider,,,,,,,,,,,,,,,,,,,,,,,
NULL,O bilinguismo luso-alemão no contexto europeu,,,,,,,,,,,,,,,,,,,,,,,
NULL,Ordens Militares: crónicas e cronistas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Redes de Distribuição de Energia do Futuro - FEnDiN,,,,,,,,,,,,,,,,,,,,,,,
NULL,Reactor Trickle-Bed para Tratamento de Efluentes Líquidos por Oxidação Catalítica Húmida,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mecanismo e Aplicação de um Novo Gene Indutor de Apoptose de Herpes Vírus,,,,,,,,,,,,,,,,,,,,,,,
NULL,CONTROLO TOLERANTE A FALHAS BASEADO EM SISTEMAS MULTI-AGENTES,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização molecular genómica e pós-genómica das vias de sinalização RAS/RAF/ERK e PI3K/AKT em tumores agressivos da Tireóide,,,,,,,,,,,,,,,,,,,,,,,
NULL,Fitoremediação de águas ácidas de minas e recuperação das áreas envolventes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização da variabilidade temporal e espacial da precipitação insular: Arquipélago da Madeira e Arquipélago dos Açores,,,,,,,,,,,,,,,,,,,,,,,
NULL,ImpMould - Melhoria das tecnologias de soldadura para reparação e construção de moldes para de injecção de plásticos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tomografia sísmica da litosfera continental Algarvia (Portugal),,,,,,,,,,,,,,,,,,,,,,,
EGFR,Alvejamento Duplo de Tumores EGFR positivos,,,,,,,,,,,,,,,,,,,,,,,
CARDIOSAFER,CARDIOSAFER - Segurança e eficácia da administração intracoronária de células estaminais/estromais mesenquimais para regeneração cardíaca: estudo da microcirculação,,,,,,,,,,,,,,,,,,,,,,,
,Polimorfismo em fármacos: novas evidências por cristalografia de RMN,,,,,,,,,,,,,,,,,,,,,,,
,Digital Impression System for Dental Prosthesis,,,,,,,,,,,,,,,,,,,,,,,
LCN2MS,Esclerose múltipla: o estudo da lipocalina 2 como uma nova molécula envolvida na fisiopatologia da doença,,,,,,,,,,,,,,,,,,,,,,,
MicroBloodSystm,MicroBloodSystems - O estudo da reologia do sangue e a migração das células sanguíneas em sistemas microfluídicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sobrevivência do lagostim (Nephrops norvegicus) que escapa através de sacos de redes de arrasto ou de dispositivos de redução de capturas acessórias,,,,,,,,,,,,,,,,,,,,,,,
NULL,Descoloração de corantes sintéticos em bio-reactores de tratamento de águas residuais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Síntese assimétrica de aminoácidos quirais utilizando complexos metálicos imobilizados em suportes sólidos como catalisadores heterogéneos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Angola em Movimento: sociabilidades e trocas económicas informais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novas Sondas Radioactivas para Imagiologia Molecular de Receptores Sigma,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Patogénese da trombocitémia essencial: Identificação e caracterização de alterações moleculares nos genes NFATC2, ATP9A e SALL4",,,,,,,,,,,,,,,,,,,,,,,
NULL,Dunas Carbonatadas como Indicadores Paleoclimáticos no Litoral de Portugal - CarDune,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento do sentido do número: perspectivas e exigências curriculares,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização e aplicações de uma sequência reguladora da transcrição em hemangioblastos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Cerâmicos com estrutura núcleo-concha e tamanho de grão nanométrico para aplicação em membranas de separação de oxigénio e produção de gás de síntese,,,,,,,,,,,,,,,,,,,,,,,
NULL,Design de Processos em Leito Móvel Simulado para a Separação de Produtos de Elevado Valor Acrescentado,,,,,,,,,,,,,,,,,,,,,,,
NULL,PROTOCOLOS EXPERIMENTAIS PARA DETERMINAÇÃO DOS PARÂMETROS DE DIMENSIONAMENTO DE BARREIRAS REACTIVAS PERMEÁVEIS,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Arquitectura (s) de papel - Estudo sistemático de imagens e projectos de Arquitectura do séc. XX, através da ""CONSTRUÇÃO MODERNA"" 1900-1919",,,,,,,,,,,,,,,,,,,,,,,
NULL,Reactividade superficial de vidros com TiO2 em soluções fisiológicas simuladas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Utilização do saber tradicional na gestão sustentável da água para diferentes cenários de alterações climáticas - TRADWATER,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estabilidade conformacional de proteinases aspárticas com importãnci biotecnológica e médica - O unfolding/refolding de proteínas diméricas e monoméricas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Análise experimental da estabilidade de geocontentores sob a acção da agitação marítima (GeoWAVE),,,,,,,,,,,,,,,,,,,,,,,
NULL,Dinâmica da agregação e da deposição de aerossóis em estruturas fabricadas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Navegação Avançada com Plataformas Robóticas Cooperantes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Reconciliação de Fontes Tectónicas e Sísmicas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Fontes para a História do Estado Português da Índia (Séculos XVII-XVIII). A colecção “Junta da Real Fazenda do Estado da Índia”,,,,,,,,,,,,,,,,,,,,,,,
NULL,Citidina desaminases na imunidade intracelular aos retrovirus: Mecanismos e Regulação,,,,,,,,,,,,,,,,,,,,,,,
NULL,O comportamento oscilatório de tubos polínicos: mecanismos biofísicos e bioquímicos fundamentais de regulação do crescimento e morfogénese celular,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Medição, Modelação e Análise Estatística de Tráfego Internet",,,,,,,,,,,,,,,,,,,,,,,
NULL,Separação de Isómeros Ramificados do Hexano com Zeolito Beta para o Enriquecimento do Índice de Octano da Gasolina,,,,,,,,,,,,,,,,,,,,,,,
NULL,DESENVOLVIMENTO DE ELEMENTOS ENTRANÇADOS EM MATERIAL COMPÓSITO PARA REFORÇO E MONITORIZAÇÃO DO BETÃO,,,,,,,,,,,,,,,,,,,,,,,
NULL,Dinâmicas de recomposição sócio-económica dos centros históricos: o caso de Coimbra,,,,,,,,,,,,,,,,,,,,,,,
NULL,UraniumRisk- Desenvolvimento e validação de ferramentas para análise de risco em locais contaminados,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mecanismos de interacção do ruténio com bases de DNA para elucidação da sua actividade anti-tumoral: estudos modelo em ultra alto vácuo e em nanomateriais sol-gel.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Produção de revestimentos nanocompósitos: co-deposição por pulverização catódica e feixe de “clusters”,,,,,,,,,,,,,,,,,,,,,,,
NULL,Didáctica de Línguas: um estudo meta-analítico da investigação em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mitos Clássicos na Literatura Portuguesa Quinhentista,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Exposição ao Chumbo. Contribuição para o estudo da sua toxicidade genética e imunológica. Influência dos determinantes genéticos. ""ToxPb""",,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos da interacção quinona-proteína em complexos de cadeias respiratórias,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo dos modos de degradação de materiais para restauração directa de dentes posteriores: Estudos in vitro e in vivo.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacção entre a turbulência e a radiação: um estudo fundamental,,,,,,,,,,,,,,,,,,,,,,,
NULL,Péptidos semelhantes à hormona paratiróide (PTH) nos peixes: do gene à função,,,,,,,,,,,,,,,,,,,,,,,
NULL,DOMUS - Plataformas Aberta para Serviços de Banda Larga,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Contribuições para a identificação, previsão e controlo de sistemas estocásticos.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Divergencia Populacional Adaptativa e Estrutura Populacional Comparada em Algas Castanhas do Genero Fucus,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biofilmes para requalificação de ETAR´s com objectivos de remoção de azoto,,,,,,,,,,,,,,,,,,,,,,,
NULL,Incidência e Determinantes do Síndrome Metabólico - Um estudo de coorte,,,,,,,,,,,,,,,,,,,,,,,
NULL,Utilização de enzimas recombinantes para a melhoria do crescimento de frangos e da qualidade da sua carne,,,,,,,,,,,,,,,,,,,,,,,
NULL,Stress pelo antibiótico vancomicina em enterococos: avaliação de risco em segurança alimentar,,,,,,,,,,,,,,,,,,,,,,,
NULL,"@prende.com - Comunidades, Aprendizagem e Comunicação Online",,,,,,,,,,,,,,,,,,,,,,,
NULL,Determinação das propriedades das nuvens em presença de episódios de aerossóis usando medidas de satélite,,,,,,,,,,,,,,,,,,,,,,,
NULL,PRECISE - Raciocínio Probabilistico em Restições para Ciência e Engenharia,,,,,,,,,,,,,,,,,,,,,,,
NULL,EXTRHEO - Influência da morfologia nas características de escoamento de fluidos viscoelásticos multifásicos de alta viscosidade.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Adaptar a Superfície dos Pós para Incrementar a Densificação pelas Tecnologias PIM e DMLS,,,,,,,,,,,,,,,,,,,,,,,
NULL,Lupus em humanos e em modelo murino: reportorio de auto-anticorpos e celulas T reguladoras,,,,,,,,,,,,,,,,,,,,,,,
NULL,Identificação e Gestão de Aquíferos Estratégicos para Situações de Emergência (Acronym: IMAGES),,,,,,,,,,,,,,,,,,,,,,,
NULL,Retenção de metais poluentes por minerais secundários em minas abandonadas: o exemplo da Mina de S. Domingos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estratégias de Crescimento com Liderança de Investimento versus Liderança de Poupanca: O papel da Balança de Pagamentos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biorremediação de solos e águas contaminadas com pesticidas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Comportamento do solo micro-reforçado sujeito a carregamento estático e dinâmico,,,,,,,,,,,,,,,,,,,,,,,
NULL,Um novo mecanismo de protecção contra o stress oxidativo: regulação da permeabilidade da membrana plasmática pelo H2O2.,,,,,,,,,,,,,,,,,,,,,,,
DecryptSRF,Descodificar o transcriptoma regulado pelo SRF/MRTF nas células endoteliais de ponta,,,,,,,,,,,,,,,,,,,,,,,
ESPERTO,Sistema de Parafraseamento para Edição e Revisão de Texto eSPERTo,,,,,,,,,,,,,,,,,,,,,,,
OptiBots,Optimização da morfologia dos swimming-microbots para aplicações biomédicas,,,,,,,,,,,,,,,,,,,,,,,
OpenEc,"A Economia e o ""mundo real"": o caso do Memorando Português",,,,,,,,,,,,,,,,,,,,,,,
Vrad,Padrões de inactivação de vírus entéricos por radiação ionizante,,,,,,,,,,,,,,,,,,,,,,,
DYNEVO,Análise do comportamento mecânico dinâmico e evolução microestrutural a elevadas taxas de deformação utilizando estampagem electromagnética e métodos avançados de interferometria laser,,,,,,,,,,,,,,,,,,,,,,,
NULL,A eficácia da política orçamental em pequenos países,,,,,,,,,,,,,,,,,,,,,,,
