,title,projectUrl,acronym
3775,European Research Area Plant Genomics,http://www.erapg.org/everyone,ERA-PG
3778,Hybrid ultra-precision manufacturing process based on positional- and self-assembly for complex micro-products,http://www.hydromel-project.eu/,HYDROMEL
3779,Co-ordination of National and Regional Marine RTD Activities in Europe,http://www.marinera.net,MARINERA
3788,ERA - Space Technologies Applications ; Research for the Regions and medium-sized Countries,http://www.era-star.net/,ERA-STAR REGIONS
3792,European Concerted Action to foster prevention and best response to Accidental Marine Pollution,http://www.ampera-net.info,AMPERA
3794,Strategic cooperation between national programmes promoting sustainable construction and operation of buildings,http://www.eracobuild.eu/,ERABUILD
3795,European Group for Coordination of National Research Programmes on Organ Donation and Transplantation,http://www.airtn.eu,ALLIANCE-0
3808,Bispecific monoclonal antibody technology concept,http://www.lifecompetence.eu/index.php/kb_1/io_1049/io.html,BMC
3811,Shared knowledge base for sustainable innovation policies,http://www.visioneranet.org/,VISION
3823,ERA-NET Collective Research,http://www.cornet-era.net,CORNET
3828,Regulation of gene expression during liver development,http://www.fleming.gr/en/investigators/Talianidis/index.html,HEPREG
3838,The Agricultural Research for Development (ARD) dimension of the European Research Area (ERA),http://www.era-ard.org,ERA-ARD
3840,Transport infrastructure technologies and management,http://www.cd.cz,TITAM
3845,SENSOrimotor structuring of perception and action for emerging cognition,http://www.sensopac.org/,SENSOPAC
3847,Co-processing of upgraded bio-liquids in standard refinery units,http://www.biocoup.eu/,BIOCOUP
3849,"European security forum for web services, software and systems",http://www.esfors.org,ESFORS
3859,Nutritional and Structural Design of Natural Foods for Health and Vitality,http://www.sik.se/hstructuring/headpage.htm,HEALTHY STRUCTURING
3861,Ecological diversity and evolutionary networks,http://ifisc.uib-csic.es/eden/index.php,EDEN
3863,Identification and prevention of dietary- and lifestyle-induced health effects in children and infants,http://www.ideficsstudy.eu,IDEFICS
3866,Anthrax the Beyond - European Research Networking Activities to Develop Safe Products the Policies to Protect Our Citizens From the Threat of Anthrax Attacks the Other Agents of Bioterrorism,http://www.anthraxeuronet.org/,ANTHRAX-EURONET
3867,"Environmental management reform for sustainable farming, fisheries and aquaculture",http://www.aquagris.org/,AQUAGRIS
3869,Towards a European strategy for synthetic biology,http://www.tessy-europe.eu,TESSY
3870,Towards a new generation of healthier and tastier ready-to-eat meals with fresh ingredients,http://www.doublefresh.eu,DOUBLEFRESH
3871,Efficient and clean combustion experts training,http://www.cerfcacs.fr,ECCOMET
3873,"DNA damage responses, Genomic instability and Radiation-Induced Cancer: The problem of risk at low and protracted doses (RISC-RAD)",http://project.riscrad.org,RISC-RAD
3874,ASSESSMENT OF HUMAN HEALTH IMPACTS FROM EMERGING MICROBIAL PATHOGENS IN DRINKING WATER BY MOLECULAR AND EPIDEMIOLOGICAL STUDIES,http://www.helmholtz-hzi.de/en/healthy_water,HEALTHY-WATER
3875,Forum for European Structural Proteomics,http://www.ec-fesp.org/,FESP
3876,"Agro-economic policy analysis of the new member states, the candidate states and the Countries of Western Balkan",http://www.agripolicy.net,CEEC AGRI POLICY
3877,Development and commercial production of standardized PCR-assays for detection of hemorrhagic fever viruses and variola virus and their implementation in the diagnostic service of EU P4 laboratories,http://ec.europa.eu/research/fp6/ssp/vhf_variola_en.htm,VHF/VARIOLA-PCR
3878,Strategy to build up and maintain an integrated sustainable European fungal genomic database required for innovative genomics research on filamentous fungi important for biotechnology and human health,http://www.eurofung.net,EUROFUNGBASE
3879,"Collaborative European action into environmental, nutritional and genetic factors in non-Hodgkin's lymphoma aetiology",http://iarc.fr/en/research-groups/lca/eurolymph/,EUROLYMPH
3880,Phenotypical characterisation of animal models for neuropsychiatric disorders related to compulsive behaviour,http://www.phecomp.com/,PHECOMP
3881,For a European accessibility of public transport for people with disabilities,http://www.euro-access.org,EURO-ACCESS
3882,New Governance approaches to radioactive waste management in Europe : Cowam in practice,http://www.cowam.com,CIP
3883,Tools for Sustainabiltity Impact Assessment of the Forestry-Wood Chain,http://87.192.2.62/eforwood/default.aspx,EFORWOOD
3884,Databasing the brain -- Workshop,http://www.nesys.uio.no/workshop2006,DB WORKSHOP
3885,"European nutrigenomics organisation - linking genomics, nutrition and health research",http://www.nugo.org/everyone,NUGO
3886,Comparative evaluations of innovative solutions in European fisheries management,http://www.ifm.dk/cevis/,CEVIS
3887,"Novel anti-angiogenic treatment for cancer, arthritis and ocular neo-vascularization based on inhibition of Placental Growth Factor (PlGF)",http://www.lifecompetence.eu/index.php/kb_1/io_668/io.html,ANGIOSTOP
3888,Highly Integrated Combustion Electric Powertrain System,http://www.hi-ceps.eu/tutto.htm,HI-CEPS
3889,Development of Innovative and Advanced Laminates for Future Aircraft Structure,http://www.dialfast-project.com/,DIALFAST
3890,Nuclear European Platform of Training and University Organisations (NEPTUNO),http://www.sckcen.be/neptuno/,NEPTUNO
3892,"PROgnosis and THerapeutic targets in the ""Ewing"" family of TumourS",http://www.prothets.org/,PROTHETS
3893,Promotion of the European Radiobiological Archives ERA,http://www.bfs.de/era,ERA-PRO
3894,European institute for biomedical imaging research,http://www.eibir.org,EIBIR
3895,Europe-Latin America Network for boosting international cooperation in the field of Life Sciences,http://www.elan2life.net,ELAN2LIFE
3896,Grid aided computer system for rapid anti-cancer drug design,http://cancergrideu.w3h.hu/,CANCERGRID
3897,FOOD AND CROP BIOSECURITY ALSO AS A MEAN TO PREVENT AND TO BE PREPARED FOR BIOTERRORISM,http://www.cropbiosecurity.org,CROPBIOTERROR
3898,Temporal Genomics for tailored chronotherapeutics,http://www.chrono-tempo.org,TEMPO
3899,Influence of the dietary history in the prevention of coeliac disease: possibilities of induction of tolerance for gluten in genetic predisposed children,http://www.preventceliacdisease.com/,PREVENTCD
3900,Scalable modelling and analysis techniques to study emergent cell behaviour -- understanding the E. coli stress response,http://www.ec-moan.org,EC-MOAN
3901,European molecular simulations training program,http://www.cecam.org/,EUROSIM
3902,Pepino mosaic virus: epidemiology. economic impact and pest risk analysis,http://www.pepeira.com/uk/,PEPEIRA
3903,Towards a Lifelong Learning Society in Europe: The Contribution of the Education System,http://lll2010.tlu.ee/,LLL2010
3904,Development of a high-resolution Anger camera for diagnosis and staging of cancer diseases based on state of the art detector technology,http://www.hi-cam.org/,HI-CAM
3905,High resolution X-ray imaging for improved detection and diagnosis of breast cancer,http://www.sectra.se/medical/mammography/highrex,HIGHREX
3906,Development of a system for appropriate management of access and transfer of microbial resources - micro-organisms sustainable use and access regulation integrated conveyance system,http://bccm.belspo.be/projects/mosaics/,MOSAICS
3908,Modular devices for ultrahigh-throughput and small-volume nucleofection,http://www.lifecompetence.eu/index.php/kb_1/io_645/io.html,MODEST
3910,Development of cost-effective tools for risk management and traceability systems for marine biotoxins in seafood (BIOTOX),http://www.biotox.org,BIOTOX
3911,International graduate program in molecular medicine,http://www.integramm.org,INTEGRAMM
3912,Control and prevention of emerging and future pathogens at cellular and molecular level throughout the food chain,http://www.pathogencombat.com,PATHOGENCOMBAT
3913,"Flavonoids in fruits and vegetables : their impact on food quality, nutrition and human health",http://www.ist-world.org/projectdetails.aspx?projectid=a56b87fe23474b3990395636b2fc6964,FLAVO
3914,Non-targeted effects of ionising radiation,http://ssl.note-ip.org/,NOTE
3915,The European Mouse Genome Mutagenesis Program,http://www.eucomm.org/,EUCOMM
3916,"Public health impact of long-term, low-level mixed element exposure in susceptible population strata",http://www.phime.org,PHIME
3917,European Federation of Biotechnology Latin America action on Functional Foods,http://www.efb-central.org/eulaff/,EULAFF
3918,A large scale genome-wide association study of schizophrenia addressing variation in expressivity and contribution from environmental factors,http://www.sgene.eu,SGENE
3919,Information Platform on International Standards for SMEs in the food sector,http://www.inplista.eu/,INPLISTA
3920,Systems biology strategies and metabolome engineering for the enhanced production of recombinant proteins in streptomyces,http://www.streptomics.org,STREPTOMICS
3921,Recommendations on protection: dissemination of international radiation results,http://www.icrp.org,RECOIL
3922,Integrating Cooperation Research across Europe,http://www.incore.ich.ucl.ac.uk/index.htm,INCORE
3923,Control policy optimisation for SARS and other emerging infections: characterising transmission dynamics and estimating key epidemiological parameters,http://www.sarstrans.org,SARSTRANS
3924,Recycling and upgrading of bone meal for environmentally friendly crop protection and nutrition,http://www.3ragrocarbon.com,PROTECTOR
3925,The patenting of human DNA: Global trends in commercial and public sector activity,http://www.patgen.eu,PATGEN
3926,Open Access to the Belgian Nuclear higher Education Network,http://www.sckcen.be/bnen,BNEN
3927,Advanced training programme in bacterial cell biology and transcriptome analysis,http://www.ncl.ac.uk/cbcb/,ATP-BCT
3928,European Network on Education and Training in RAdiological Protection,http://www.sckcen.be/enetrap,ENETRAP
3929,Harmonising nutrient recommendations across Europe with special focus on vulnerable groups and consumer understanding,http://www.eurreca.org,EURRECA
3930,"YOUNG PEOPLE, THE INTERNET AND CIVIC PARTICIPATION",http://www.civicweb.eu/,CIVICWEB
3931,Room Temperature Ferromagnetism in Graphite and Fullerenes,http://www.ferrocarbon.eu,FERROCARBON
3932,Genetic susceptibility for type 2 diabetes and obesity among immigrants in Europe - prevention and treatment,http://www.med.uio.no/iasam/sosmed/immidiab/,IMMIDIAB
3934,"Conference on European Research on Ageing: ""Ageing research in immunology: The impact of genomics""",http://www.arig.ac.at,ARIG
3935,Chimaeric T-cells for the treatment of paediatric cancers,http://www.childhope.eu/contents.php,CHILDHOPE
3937,Nuclear plant life prediction.,http://nulife.vtt.fi,NULIFE
3938,Yeast Systems Biology Network,http://www.ysbn.eu,YSBN
3939,Global view of food allergy: opportunities to study the influence of microbial exposure,http://www.glofal.org,GLOFAL
3940,Puberty onset - influence of environmental and endogenous regulators,http://cascade.projectcoordinator.net/~pioneer,PIONEER
3941,Citizen Participation in Science and Technology,http://www.cipast.org/cipast.php?section=32,CIPAST
3942,Towards DNA chip technology as a standard analytical tool for the identification of marine organisms in biodiversity and ecosystem science,http://www.fish-and-chips.uni-bremen.de/postnuke/html/,FISH & CHIPS
3943,Transmission modelling and risk assessment for released or newly emergent infectious disease agents,http://ec.europa.eu/research/fp6/ssp/inftrans_en.htm,INFTRANS
3944,Breath-gas analysis for molecular-oriented detection of minimal diseases,http://eu-proposal.voc-research.at/,BAMOD
3945,A Coordinated Network for Radiation Dosimetry,http://www.eurados.org/conrad,CONRAD
3946,Small ligands to interfere with Thymidylate synthase dimer formation as new tools for development of anticancer agents against ovarian carcinoma,http://www.lights-eu.org/,LIGHTS
3947,"Realisation of Young Innovative Company Status, YIC, for biotech companies",http://www.sik.se/yicstatus,YIC STATUS
3949,Prostate cancer molecular-oriented detection and treatment of minimal residual disease,http://www.fp6-promet.net/,PROMET
3950,Bio-imaging with smart functional nanoparticles,http://www.lifecompetence.eu/index.php/kb_1/io_729/io.html,BONSAI
3951,Development of an SPR-based biosensor for the detection of lipophilic phycotoxins in shellfish residues,http://www.detectox.org,DETECTOX
3952,Design of zinc metalloenzyme targeted drugs using an integrated technology approach,http://www.lifecompetence.eu/index.php/kb_1/io_651/io.html,DEZNIT
3953,Validation of renewable Methanol based Auxiliary Power System for commercial Vessels,http://www.methapu.eu,METHAPU
3954,Hydrogen and Fuel Cell Technologies for Road Transport,http://www.hytran.org/,HYTRAN
3955,Towards the harmonisation of analytical methods for monitoring quality and safety in the food chain,http://www.moniqa.org,MONIQA
3956,Protein micro-array for enhanced diagnostics at low cost by integration of new technological developments,http://www.nanospad.org/,NANOSPAD
3958,Modelling anisotropy and destructuration in unsaturated soils,http://www.strath.ac.uk/civeng/research/madus/,MADUS
3961,Neonatal estimation of brain damage risk and identification of Neuroprotectants,http://www.neobrain.eu,NEOBRAIN
3962,A genome-wide mapping and functional genomics approach to elucidating precocious coronary artery disease,http://www.ox.ac.uk,PROCARDIS
3964,European conference on aging,http://www.econag2006.com,ECONAG
3965,Sustainable use of soil related to different agricultural practics - thematic strategy on soil,http://www.ramsoil.eu/uk/,RAMSOIL
3967,E-enabled Cabin and Associated Logistics for Improved Passenger Services and Operational Efficiency,http://cordis.europa.eu/fetch?caller=fp6_proj&action=d&doc=15&cat=proj&query=1189087069487&rcn=79949,E-CAB
3969,Triggering instabilities in materials and geosystems,http://www.trigs.eu,TRIGS
3970,European Master of Science Course in Radiation Biology (MSCRB),http://www.gci.ac.uk/education/index.htm,MSCRB
3973,Advanced solar heating and cooling for buildings,http://www.solar.uni-kassel.de/solnet,SOLNET
3974,Biosimulation - A New Tool in Drug Development,http://www.biosim-network.net,BIOSIM
3976,FTP: from Vision to Reality - Implementing the Strategic Research Agenda,http://www.forestplatform.org/index.php?mid=102,FTP:VIREALITY
3977,Accurate Diagnosis of prostate cancer using Optoacoustic detection of biologically functionalized gold Nanoparticles  - a new Integrated biosensor System,http://www.fp6-adonis.net/,ADONIS
3978,Radiotherapy for breast cancer and subsequent risk of cardiovascular events,http://www.race.ki.se/,RACE
3979,Organic viticulture and wine-making: development of environment and consumer friendly technologies for organic wine quality improvement and scientifically based legislative framework,http://www.orwine.org,ORWINE
3980,Safety and efficacy of computed tomography (CT): a broad perspective,http://www.msct.eu,CT SAFETY AND EFFICA
3983,Safety and efficacy for new techniques and imaging using new equipment to support European legislation.,http://www.sentinal.eu.com,SENTINEL
3985,Sustainable methods for optimal design and operation of ships with air-lubricated hulls,http://www.smooth-ships.eu,SMOOTH
3986,Promoting European Traceability Excellence & Research,http://www.eu-peter.org/,PETER
3989,"Molecular mechanisms underlying chemotherapy resistance, therapeutic escape, efficacy and toxicity",http://chemores.ki.se/index.html,CHEMORES
3991,AIR QUALITY ASSESSMENT FOR EUROPE: FROM LOCAL TO CONTINENTAL SCALE,http://www.air4eu.nl/,AIR4EU
3996,Sensitive nanoparticle assay for the detection of HIV,http://www.detecthiv.eu,DETECTHIV
4000,Kinship and social security,http://www.eth.mpg.de/kass/,KASS
4005,"Evolution of animal body plans as inferred by developmental biology, morphology, molecular phylogeny, and palaeontology",http://www.molmorph.net,MOLMORPH
4007,Diversity and The European public sphere: towards a citizens' Europe,http://eurospheres.org/,EUROSPHERE
4008,European Observatory for Long-term Governance on Radioactive Waste Management,http://www.obraproject.eu,OBRA
4013,A Europe-South America Network for Climate Change Assessment and Impact Studies,http://www2.claris-eu.org/,CLARIS
4034,Genomics of Cardiomyocyte Signalling to Treat and Prevent Heart Failure,http://www.eugeneheart.eu,EUGENEHEART
4045,Dynamics of Institutions and Markets in Europe,http://www.dime-eu.org,DIME
4048,Innovative ambient intelligence based services to support life-cycle management of flexible assembly and manufacturing systems,http://www.uninova.pt/inami/,INAMI
4049,A micro-level analysis of violent conflict,http://www.microconflict.eu/,MICROCON
4052,European School of Neuroimmunology (EFNI); 4th Teaching Course - Barcelona,http://www.esni.org,ESNI COURSE 2003
4061,Education through Characters with emotional-Intelligence and Role-playing Capabilities that Understand Social interaction,http://www.e-circus.org/,eCIRCUS
4066,Mass Produced Optical Diagnostic Labcards Based on Micro and Nano SU8 Layers,http://www.optolabcard.com/,OPTOLABCARD
4085,Advanced techniques for optical manipulation using novel 3D light field synthesis,http://www.ppo.dk/atom3D.html,ATOM3D
4086,Reconstituting Democracy in Europe,http://www.reconproject.eu/,RECON
4094,EXPRESSED SEQUENCE TAGS (ESTS) OF TOXIC ALGAE,http://genome.imb-jena.de/ESTTAL/cgi-bin/Index.pl,ESTTAL
4101,Interoperability research for networked enterprises applications and software,http://www.interop-noe.org/,INTEROP
4105,Flexible Change Management for the Factory of the Future,http://www.x-change-project.net/,X-CHANGE
4108,Integration of European Wetland research in a sustainable management of water cycle,http://eurowet.brgm.fr/,EUROWET
4112,Chiral dichroism in the transmission electron microscope,http://www.chiraltem.physics.at/,CHIRALTEM
4114,QUADRENNIAL OZONE SYMPOSIUM 2004,http://www.ist-world.org/ProjectDetails.aspx?ProjectId=274d298e5dc04f3883068bcab116aee4,THE MAIN AIM QOS2004
4129,Methods and Tools for Integrated Sustainability Assessment (MATISSE),http://www.matisse-project.net/projectcomm/,MATISSE
4136,Assessment tools for breakthroughs in science and technology,http://www.rcss.ed.ac.uk/atbest/,ATBEST
4139,Health impacts of long-term exposure to disinfection by-products in drinking water,http://www.hiwate.eu,HI-WATE
4148,Imaging with neutral atoms,http://www.ina-research.org/,INA
4151,Zero Order Dimension based Industrial components Applied to teleCommunications,http://www.if.pwr.wroc.pl/zodiac,ZODIAC
4152,GYROSCOPE: A multidisciplinary approach to host-shifting and invasive potential by gyrodactylid parasites,http://www.cardiff.ac.uk/biosi/contactsandpeople/stafflist/a-d/cable-joanne-dr-overview_new.html,GYROSCOPE
4169,Semantic Web-based Open engineering Platform,http://www.swop-project.eu/,SWOP
4187,Cybernetic manufacturing systems,http://www.crfproject-eu.org/progetticrf/sito/sites/cybermans/top.htm,CYBERMANS
4202,Strategies for inclusion and social cohesion in Europe from education,http://www.includ-ed.eu/,INCLUD-ED
4221,"PHYSICS AND TECHNOLOGY OF ELEMENTAL, ALLOY AND COMPOUND SEMICONDUCTOR NANOCRYSTALS: MATERIALS AND DEVICES",http://www.sprg.ru/seminano.htm,SEMINANO
4232,Revolution in Industrial Environment: Ambient Intelligence Technology for Systemic Innovation in Manufacturing SMEs,http://ami4sme.org/,AMI-4-SME
4235,Quality in gender equality policies,http://www.quing.eu/,QUING
4237,The development and the operation of the greek national mobility centres network (PYTHEAS),http://mobility.certh.gr/,PYTHEAS
4242,Model-based Adaptive Product and Process Engineering,http://193.71.42.92/websolution/UI/Troux/07/default.asp?webid=260,MAPPER
4265,Sustainable Microbial and Biocatalytic Production of Advanced Functional Materials,http://lpre.cperi.certh.gr/bioproduction/,BIOPRODUCTION
4274,"Sustainability Impact Assessment: Tools for Environmental, Social and Economic Effects of Multifunctional Land Use in European Regions",http://www.sensor-ip.org/,SENSOR
4278,The role of knowledge in the construction and regulation of health and education policy in Europe : convergences and specificities among nations and sectors,http://www.knowandpol.eu/,KNOWANDPOL
4283,Safety assessment and lifetime Management of industrial Piping Systems,http://www.woelfel.de/en/engineering-services/research-development/safe-pipes.html,SAFE PIPES
4288,Flexible framework for Indicators for Sustainability in Regions using system dynamics modelling,http://www.insure-project.net/,INSURE
4289,"Transnational Terrorism, Security and the Rule of Law",http://www.transnationalterrorism.eu/,TTSRL
4291,"Noise pollution effects on auditory organ - pathogenesis, risk assessment, prevention and treatment",http://www.imp.lodz.pl,NOISEHEAR
4305,Safe production and use of nanomaterials,http://www.nanosafe.org/scripts/home/publigen/content/templates/show.asp?L=EN&P=55&vTicker=alleza,NANOSAFE2
4317,Support of Commission Services in Web Intelligence & Monitoring,http://press.jrc.cec.eu.int,IZETA_IBD2003
4319,Sectoral emission reduction potentials and economic costs for climate change,http://www.ecofys.com/,SERPEC-CC
4340,"Quality, safety and value optimisation of the milk supply chain in rapidity evolving Central and Eastern European markets",http://www.optimilk.net,OPTIMILK
4345,IN Sltu study and DEvelopment of processes involving nanoPORous Solids,http://www.pores.gr/,INSIDE_PORES
4349,Bio-sensing textiles to support health management,http://www.biotex-eu.com/,BIOTEX
4355,"Understanding effects of land use changes on ecosystems to halt loss of biodiversity due to habitat destruction, fragmentation and degradation",http://www.coconut-project.net/,COCONUT
4375,Combined study of nanostructured magnetic materials,http://labfiz.uwb.edu.pl/zfmag/tok/index.php,NANOMAG-LAB
4380,"Aligning, Holding and Fixing Flexible and Difficult to Handle Components",http://www.affix-ip.eu/,AFFIX
4405,Integrating new technologies for the study of benthic ecosystem response to human activity: towards a Coastal Ocean Benthic Observatory (COBO),http://www.cobo.org.uk/,COBO
4410,Coordination of multidisciplinary knowledge and Research Activities to support Leadership for European Apparel Production From Research along Original Guidelines,http://www.leapfrog-eu.org/,LEAPFROG CA
4422,White Biotechnology for added value products from renewable plant polymers: Design of tailor-made biocatalysts and new industrial bioprocesses,http://www.biorenew.org/,BIORENEW
4428,PV CAtapult,http://www.pvcatapult.org/,PV-CATAPULT
4431,Innovative Production Machines and Systems (I* PROMS),http://www.iproms.org/,I*PROMS
4441,Black Sea scientific network,http://www.blackseascene.net,BLACK SEA SCENE
4452,Flexible Assembly Systems through Work-place Sharing and Time Sharing Human-Machine Cooperation,http://www.pisa-project.eu/,PISA
4455,New Automotive components Designed for and manufactured by Intelligent processing of light Alloys,http://www.nadiaproject.org,NADIA
4457,Self-organizing ICT Resource Management,http://www.sorma-project.org,SORMA
4488,Interface controlled nucleation and crystallisation,http://www.uni-jena.de/Intercony.html,INTERCONY
4503,Protection from unfair suretyships in the European Union,http://www.zerp.uni-bremen.de/english/home.html,UNFAIR SURETYSHIPS
4515,COSMOLOGY AND COMPUTATIONAL ASTROPHYSICS AT CATANIA ASTROPHYSICAL OBSERVATORY,http://web.ct.astro.it/cosmoct/web_group/,CCACAO
4518,The Influence of Stellar High Energy Radiation on Planetary Atmospheres,http://www.astropa.unipa.it/ISHERPA,ISHERPA
4520,Consolidation and deconsolidation of democracy in the transition societies of Central and Eastern Europe,http://www.hait.tu-dresden.de,DEMOCRACY
4534,Third Generation Scaffolds for Tissue Engineering and Regenerative Medicine,http://www.3gscaff.uu.se/,3G-SCAFF
4542,Metabolomics and Oncology: Transfer of European Technology,http://beregond.bham.ac.uk/~ugunt/home/gunther.shtml,MOTET
4543,Providing dependable and adaptive service technology for pervasive information and communication,http://www.ist-plastic.org/,PLASTIC
4546,Knowledge Processing System development,http://www.novitech-bpm.eu,KPS
4596,Algebraic Geometry,http://www.renyi.hu/budalggeo.html,BUDALGGEO
4598,"Holistic Implementation of European thermal treated hard wood in the sector of construction industry and noise protection by sustainable, knowledge-based and value added products.",http://www.holiwood.org,HOLIWOOD
4606,PEGASUS: Integrating engineering processing and materials technologies for the European automotive sector.,http://www.pegasus-eu.net/,PEGASUS
4628,Transfer of knowledge in transport infrastructure financing,http://www.kgazd.bme.hu/kgazd_private/MC/TrInfRegDev_EN.pdf,TRANS-AID
4632,Research and training on restoration and protection of the city environment in industrial regions,http://www.katinz.rb.polsl.pl/reprocity,REPROCITY
4927,Mitochondria and beta-amyloid in brain ischemia/reperfusion,http://www.ncbi.nlm.nih.gov/pubmed/21734444,MITOCHONDRIA & ABETA
5302,IPv6 task force steering committee,http://www.ipv6tf-sc.org,IPV6 TF-SC
5307,Policy-based security tools and framework,http://www.positif.org,POSITIF
5391,Integrated Project - Research Area CINE,http://www.ipracine.org/,IP-RACINE
5412,"M-Pipe, the media pipe",http://www.ist-mpipe.org/,M-PIPE
5445,End-to-end Reconfigurability E¿R,http://www.e2r.motlabs.com,E2R
5480,Broadband technologies transforming business models and challenging regulatory frameworks - lessons from the music industry,http://www.musiclessons.se,MUSICLESSONS
5517,Top amplifier research groups in a European team,http://www.target-net.org/,TARGET
5526,Traffic accident causation in Europe,http://www.trace-project.org,TRACE
5537,Co-ordinating strategic initiatives on embedded systems in the European research area,http://www.cosine-ist.org/,COSINE
5554,Interactive roadmap for long distance rambling,http://www.walkonweb.org/,WALKONWEB
5558,Integrated project on pervasive gaming,http://iperg.sics.se/index.html,IPERG
5568,Holographic and action capture techniques,http://www.eptron.es/projects/holonics/holonics.htm,HOLONICS
5621,Changing knowledge and disciplinary boundaries through integrative research methods in the social sciences and humanities,http://www.hull.ac.uk/researchintegration,RESEARCH INTEGRATION
5652,Open broadband access networks,http://www.ist-oban.org/,OBAN
5662,Cross-media programming of sports. Enhanced format provisioning and streamlined cross-platform production of live content and additional user information,http://www.lematch.org,LEMATCH
5669,Democracy in Europe and the mobilization of society,http://demos.iue.it,DEMOS
5700,Spatial-temporal patterns for action-oriented perception in roving robots,http://www.spark.diees.unict.it/,SPARK
5720,"science, education and learning in freedom",http://selfproject.eu/,SELF
5729,Promotiing participation of innovative SMEs through regional networking,http://www.innosme.eu,INNOSME
5745,Generic open link-layer API for unified Media Access,http://www.ist-gollum.org/,GOLLUM
5753,The Mobile Cooperation and Coordination Action - MOCCA,http://mocca.objectweb.org/,MOCCA
5788,CHALLENGERS: Support action on challenges in Grids,http://www.challengers-org.eu,CHALLENGERS
5789,Co-operation platform for research and standards,http://www.w3.org/2004/copras/,COPRAS
5831,Towards a global security and visibility framework for Justice in Europe,http://www.ejustice.eu.com/,EJUSTICE
5842,Cultural applications: Local institutions mediating electronic resource access,http://www.calimera.org/,CALIMERA
5843,Monitoring and measurement cluster,http://www.ist-mome.org,MOME
5903,Evolutionary strategies for radio resource management in cellular heterogeneous networks,http://www.everest-ist.upc.es,EVEREST
5913,Aircraft Emissions and Reduction Technologies (AERONET III),http://www.aero-net.info/,AERONET III
5920,Technology to support sustainable humanitarian crisis management,http://stream.etro.vub.ac.be/,STREAM
5932,Supply Networks,http://codesnet.polito.it/,CO-DESNET
5933,Boosting the international profile of IST projects in the networked audiovisual systems and home platforms field to capitalize on and exploit results,http://www.ist-bip.org/,BIP
5938,eastern enlargement - western enlargement; cultural encounters in the European economy and society after the accession,http://www.ceu.hu/cps/res/res_dioscuri.htm,DIOSCURI
5942,Cooperating embedded systems for exploration and control featuring wireless sensor networks,http://www.embedded-wisents.org/,EMBEDDED WISENTS
5943,Biometrics and security,http://www.biosec.org,BIOSEC
5944,Palpable computing - A new perspective on ambient computing,http://www.ist-palcom.org/,PALCOM
5954,Service oriented development in a unified framework (SODIUM),http://www.atc.gr/sodium/news.asp,SODIUM
5968,Emergency ultra-wideband radio for positioning and communications,http://www.ist-europcom.org/page2.aspx?title=project%20overview,EUROPCOM
5970,CONTENT4ALL - Cross-platform tools for community content publishing,http://www.content4all.org/,CONTENT4ALL
6019,InteroperabilIty of virtual organisations on complex semantic grid,http://www.inteligrid.com,INTELIGRID
6030,Roll-to-roll manufacturing technology for flexible OLED devices and arbitrary size and shape displays,http://www.vtt.fi/proj/rolled,ROLLED
6038,Web services and semantics,http://www.w3.org/2004/ws2/,WS2
6053,Multi-sensory autonomous cognitive systems interacting with dynamic environments for perceiving and learning affordances,http://www.macs-eu.org/,MACS
6072,Argumentation service platform with integrated components,http://www.argumentation.org/,ASPIC
6090,Policies for research and innovation in the move towards the european research area,http://www.prime-noe.org,PRIME
6092,OpenFutures - Future Centres as collaborative working environments,http://www.open-futures.net,OPENFUTURES
6096,Automatic Analysis of Bounded Resources for Embedded Systems,http://www.embounded.org/,EMBOUNDED
6102,Free libre and open source software - Worldwide impact study,http://flossworld.org/index.php,FLOSSWORLD
6121,"Integration of Geographical Information Systems with DB, decision-support management and an auditory system to develop an advanced system that will be able to give support on decisions in a crisis",http://www.medsi.org,MEDSI
6142,Dynamic Visual Network,http://www.dyvine.eu/,DYVINE
6152,"Pattern analysis, statistical modelling and computational Learning",http://www.pascal-network.org/,PASCAL
6161,Super-peer semantic search engine,http://www.alvis.info/alvis/,ALVIS
6168,Scanning the potentialities for future ICT research collaboration between China and the European Union,http://www.ict-china.eu,SPICE
6169,Safeguards in a world of AMbient Intelligence,http://swami.jrc.es/pages/index.htm,SWAMI
6171,The European knowledge space,http://www.knowledgeboard.com/index.html,KB20
6173,Socio-economic Impact Assessment of Stand-alone and Co-operative Intelligent Vehicle Safety Systems (IVSS) In Europe,http://www.eimpact.info,eIMPACT
6174,Co-ordination action on human rights violations,http://www.cahrv.uni-osnabrueck.de/,CAHRV
6178,Flexible large area display using nanotechnology light emitting devices,http://www.opera2015.org/projects/detail.asp?id=67,NANOPAGE
6182,Improving the safety of beef and beef products for the consumer in production and processing,http://www.prosafebeef.eu,PROSAFEBEEF
6197,Uniform interface to grid services,http://www.unigrids.org/,UNIGRIDS
6198,"Triage, monitoring and treatment - handbook for management of the public in the event of malevolent use of radiation",http://www.tmthandbook.org/,TMT HANDBOOK
6203,Thinking ONtologiES,http://infserver.unibz.it/tones/,TONES
6212,Critical information infrastructure research coordination,http://www.ci2rco.org,CI2RCO
6218,Unified eLearning Environment for the school,http://www.unite-ist.org/,UNITE
6229,"Health promoting, safe seafood of high eating quality in a consumer driven fork-to-farm concept",http://www.seafoodplus.org,SEAFOODPLUS
6246,Advancing Traffic Efficiency and Safety through Software Technology,http://www.atesst.org,ATESST
