acronym,title,projectUrl
,Radionuclide contamination of soils and groundwater at lake Karachai waste disposal site Russia and the Chernobyl accident site Ukraine field analysis and modeling study,0
,Dose reconstruction for populations in areas contaminated by Chernobyl fall out,0
,The reduction of 137Cs and 90Sr uptake by grasses in natural meadows,0
,Enhancement of the EU Decision Support System RODOS and its customisation for use in Eastern Europe,0
,Integrated time and cost saving analysis of proteolytic activity and inhibitory provision of patient s plasma as the basis for prognosis of acute subacute and chronic thrombo haemorrhage complications in inflammation,0
,Avoiding Adverse Health Effects of Cyanobacterial Toxins Development of Rapid Methods for Microcystin detection in Water Supplies and Food Sources,0
,Validation of photoacoustic photothermal and related methods for detection of early spoilage adulteration and quality assessment in food industry,0
,Bioremediation of toxic redox active food residues by antioxidative food components,0
,Innovative Simulation Tools for the Durability Design and Maintenance Management of Reinforced Concrete Traffic Infrastructure,0
,Neurotoxic effects of methyl mercury in the neocortex of the rat cellular electrophysiological and mutagenicity studies,0
,Cancer in NIS Population after the Chernobyl accident,0
,The impact of EU programs on the familiarity with and use of new technologies in firms in CCE,0
,Standardization and validation of the in vitro use of respiratory epithelial cells for toxicity assessment of inhaled occupational and environmental agents,0
,New types of drugs for cardiovascular system based on its regulation by atp via p2,0
,The legal and financial condition influencing the diffusion of technological innovations and R D strategies in Central Europe,0
,Agricultural reutilization of non ferrous metal containing wastes from microelectronic and surface treating industry,0
,A compact portable and economical high power inductive energy storage generator development and application,0
,A novel approach to X Ray fluorescence micro analysis,0
,Novel approach to the application of unsteady state catalysis for advanced reactor and process design,0
,Investigation on thyroid cancer and other thyroid disorders in NIS countries affected by the post Chernobyl nuclear accident,0
,A new treatment process to recover magnetite zinc and lead from iron and steel making dusts and sludges,0
,Preparation and assessment of high quality superhard materials,0
,Assessment of seismic potential in European large earthquake areas,0
,Landslide risk triggered by earthquakes in Kyrgystan Tian Shan,0
,Towards European integration in seismic design and upgrading of building structures,0
,Cohort studies on radon exposed populations uranium miners or domestic exposure aiming for a joint analysis,0
,Biomonitoring of occupationally exposed populations to acrylonitrile,0
,New design tools for creep resistant aluminum structures,0
,An investigation into the production of tools by electrochemical means from sterolithographic models,0
,Inverse problems in structural and materials mechanics,0
,The system for sheet metals forming design,0
,Integration of qualitative fault diagnosis within the framework of industrial application,0
,Production of ultra high purity quartz in Romania and Albania and coordination at an European scale,0
,Development of innovative tools and technique of high frequency 25 50 MHz ultrasonic testing of laser micro arc electron beam welding of thin walled welded constructions thickness 0 5 5 mm used in aerospace industry,0
,Development and implementation of natural antimicrobial agents from plants for food preservation,0
,Electromagnetic heating processes for food production,0
,Quality monitoring and quality assurance of freshwater and seawater aquaculture fish Cyprinus carpio Hypophtalmichthys molitrix Clarias gariepinus Dicentrarchus labrax Sparus aurata,0
,Occupation environment and lung cancer in Central and Eastern Europe,0
,Carbohydrate Biotechnology Network for Grain Legumcs,0
,New chlorine free technology of organophosphorus compounds based on catalytic reaction of elemental phosphorus,0
,New methods of temperature modulated calorimetry benefits limitations and its relation to other dynamic methods like dielectric spectroscopy,0
,Novel optical devices and measurement techniques technology transfer and training,0
ARCHTERRA,Extending the European archaeology web over Bulgaria Romania and Poland L L,0
CAPCAT,Construction and production of cemented carbide gear manufacturing tools for high speed cutting processes,0
ARMECO,Advanced long fiber reinforced melamine compounds for building products,0
COMPCON,The economic use of advanced polymer composites with concrete in structures,0
FEMTO,Precise machining by femtosecond laser pulses,0
IEPP,Intelligent electro pneumatic positioner,0
,Advanced industrial gas turbines development of transonic cooled stages for high pressure ratios through innovative design manufacturing and testing techniques,0
LAWLIP,Laser Welding of steel LinePipes fabrication and structural integrity,0
D-SIGN,Integrated design environment for simulation and numerical analysis of production processes,0
FREGMEGS,Functional resolution of industrially important gas mixtures using low cost multi faceted gas sensors,0
,Socio technological commercial framework and decision support systems for building refurbishment,0
,Recycling of lithium based and lithium polymer batteries,0
MUVAST,Microfabrication with ultraviolet assisted sol gel technology,0
,High quality plastic materials from electronic wastes by use of combined identification methods and new handling technologies,0
,Rapid manufacture of microwave and power modules,0
EXT-HAZ,Improved methodological and technical approach to external hazards safety issues in the aerospace industry,0
,European drag reduction network,0
,Time compression a study of the leather making process to optimise production scheduling minimising delays and bottlenecks and maximising through put,0
TEXTIFORM,Net shape and property tailoring of interming yarns textile preforms reinforced with thermoplastic matrices,0
,Thermal paper protection by innovative recyclable material,0
,Mechanisation of ceramic tiling,0
,Developments towards the Improved Performance of Pipeless Church Organs,0
PARCOURI,Reinforced sliding doors to protect against theft and vandalism for combined Rail road transport boxes,0
BREAK AWAY VALVE,Break away valve,0
,Improvements in Tyre Casing Assessment and Consequent Retreadability,0
,High Durability Refractory Castable for Aluminium Casting with In situ Ceramic Bond Formation,0
,Ground Based Traction Power Supply,0
,Effective utilisation of titanium dioxide pigment,0
,New methodology for rubber and cork recycling to produce footwear insocks,0
,De vulcanisation of scrap car tyres by way of micro organisms,0
,Intelligent management system for water and energy minimization in Latin American food industries,0
,Sustainability and optimisation of treatment and use of wastewater in agriculture,0
,Technical development and demonstration of closed loop procedures in electroplating and metal chemistry using solar energy or waste heat to avoid waste water and to minimize solid waste which can be utilized,0
,African pollen database an international network for understanding past and present ecosystems in sub saharan africa,0
,Ecological basis for a sustainable management of the indigenous vegetation in a Central Asian Desert,0
,Domestic roof water harvesting in the humid tropics,0
,Southern African Savannas sustainable management of natural resources soil water flora and fauna a synthesis study of human impacts and enhancement of economic and social benefits,0
,Enhancing soil fertility in Africa from field to policy maker,0
,Evaluation of the usefulness of bacteriophages as model microorganisms for the assesment of water treatment process and water quality,0
WAQUAMINAR,Innovative strategies for the preservation of water quality in the mining areas of Latin America,0
,Coastal and inland wetlands in china and pakistan colonial waterbirds as bioindicators of pollutant levels and effects,0
,Appropriate marine resource management and conflict resolution in island ecosystems test case marine invertebrates and the co existence of conservation tourism and fisheries interests,0
,Monitoring and Modelling the Impacts of Changing Government Policie s on Biodiversity Conservation in the Andes,0
,Yield stability and resistance of faba bean to major pathogens in Western Mediterranean area,0
,Breeding early maturing maize by conventional methods and biotechnology,0
,Assessment and development of salinity sodicity and waterlogging tolerant wheat genotypes for India and Pakistan,0
,Development and implementation of integrated methods for control of cassava bacterial blight in Africa,0
,Improved oilseed Brassica crops through breeding mutagenesis and transformation in doubled haploid plant material,0
,Date palm phoenix dactylifera L improvement and development of palm groves via tissue culture and molecular biology tools,0
,Prospection characterization and assessment of apricot genetic res ources in the mediterranean region for the production in arid and semi arid area s,0
,Improving french bean cultivation under semi arid conditions by con structing acid and salt tolerant rhizobial n2 fixing symbionts for plant innocul ation phimed,0
,Genetic engineering of salt and drought tolerance in rice cultivars,0
,Biological degradation of aflatoxins in fermented maize and sorghum products,0
,Harnessing mycorrhizal symbiosis in mixed dipterocarpaceae acacia mangium forest plantations in Malaysia and the Philippines,0
,Exploiting the biodiversity of rhizobia for the sustainable improve ment of common bean crops in South America,0
,Minimising competition in dryland agroforestry,0
,Tree resources outside forest development of methods for assessment and monitoring of natural resources to support regional planning with study areas in Central America,0
CASFOR,Carbon sequestration In aforestation and sustainable forest management presentation of a general evaluation tool and generic case studies,0
ENVIFISH,Envifish environmental conditions fluctuations in recruitment and distribution of small pelagic fish stocks,0
,Acute infectious bursal disease in poultry epidemiology of the disease basis of virulence and improvement of vaccination,0
,Integrated control of pathogenic trypanosomes and their vectors,0
,Development of biocapsuled feed for larval fish based on nutritionally enriched nematodes,0
,Genetic and immunological control of dermatophilosis,0
,Removing constraints to the development of small scale food processing enterprises in sub Saharan Africa SMALLFOOD,0
,Shared scientists for health and research for development European initiative health research for development,0
,Clean oenology,0
NIPCO,New image processing for the characterisation of olives and other fruits,0
,Novel solid substrate fermentation of Quinoa grains a new European food product,0
,Rapid product development in food SMEs by the use of systematic and goal oriented formulation procedures,0
,An advanced dry cleaning system for the food and beverage industry,0
SIPEHAM,Quality improvement and cost management in the industry of typical raw ham by innovative fresh meat selection and processing technology,0
,The socio economic impact of regional management of the Irish Sea nephrops and whitefish fisheries on profitability and employment in coastal communities,0
,Development of technologies procedures for improved quality and traceability in the egg production chain,0
,Wood wool packaging,0
,Physical and chemical protection of wooden poles against ground line decay and containment of preservative leaching in service,0
,Biological control as part of an environment friendly future for eradicating dry rot in buildings,0
,Cultivation and processing systems for the cost efficient recovery of fibres from flax for use as a staple textile,0
,Proof of concept in the development of a clean multi purpose distillation technology for potable spirit production,0
,RTD of sawmilling systems suitable for european eucalyptus globulus affected by growing stresses,0
VACUSOFT,Vakusoft,0
,Development of a manufacturing equipment for industrial bakeries,0
,Development of a fast and reliable frying oil fat sensor for the food service industry,0
TECACOR,Development of a 2 4 6 trichloroanisole biodetection system for quality assurance in cork wine and other food industries,0
,Bio liquid mixtures for solvent and or detergent applications,0
,Development of new dairy products based on goat milk,0
NETTLE,Reintroduction of stinging nettle cultivation as a sustainable raw material for the production of fibres and cellulose,0
,Improvement of quality and typicality of european wines by using new biological tools,0
,Optimisation of raw material characteristics of elder for the production of beverages,0
,Development of a new process in fruit cleaning and peeling,0
,The development of novel separation methods for food related polysaccharides based upon flow field flow fractionation multi angle light scattering,0
,Development of a new process in fruit cleansing and peeling,0
,More Homogeneous Pesticide Deposit Distribution through the Active Control of the Horizontal Spray Boom Movements,0
,Reduced Application of Chemicals in European Raspberry Production,0
,Improving the Quality of Cut Salad Products,0
,Marketing Red Meat in the European Union Extending the Options,0
,Pheromone Release Control,0
,Development of an Environmentally Friendly Molluscicide for Garden Horticultural and Agricultural Use,0
,Elaboration of Biological Substrate for Improving Growth and Health of Micropropagated Plants,0
,Strengthen the European Goat Industry by Developing a New Reproduction Strategy Including the Distribution of Kidding during the Year,0
,Development of environmentally friendly technologies for recycling nutrients from fish farm cages Phycodepuration and secondary crop production,0
,Computerised Automatic Long Line Fishing System,0
,Use of Frozen milt of Rainbow Trout to Compare Males from Different Populations,0
,Treatment disposal and possible reuse of suspended solids in the effluent of intensive land based fish farms,0
,Algae a new source of iodine for freshwater fish feeding,0
,Improved salting process for demersal white fish,0
,Oxidation avoidance in wine production,0
,Volume extraction and encapsulation of substances used as flavour chemicals pharmaceutical raw substances bio chemicals and enzymatic systems,0
,The development of an enzymatic technique to remove naringin from citrus juices as an improvement to existing practices,0
,Inhibition and control of the lettuce enzymatic browning,0
,A system for the supply of chipped wood fuel from dispersed and soil contaminated forest residues,0
,The scaling up of a method of producing a new agricultural fertilizer from dairy waste,0
,Novel approach to Two Strand Agricultural Pollution Utilising Cheese Production Wastes to reduce gas emission from mushroom farming,0
,Development of novel separation methods for food related polysaccharides based on flow fields flow fractionation and multi angle laser light scattering,0
,Development and design of a washing process for fresh chopped vegetables at low temperatures with a low water consumption,0
,Controlling waste in the Food Processing Industry using Ultrasound Monitoring Technology,0
,Cork stoppers biological washing,0
,Rapid heating process fluids in continuous flow in the food and beverage industry by means of microwaves,0
,Bio control of olive fermentation,0
,An automated laser cutting and packaging process with low microbiological pollution and long shelf life for vegetables mushrooms and fruit,0
,Biofuel for heaters,0
ARTUPIC,A ready to use Pizza Cheese,0
,Forming organic waste material for re use in horticulture and land restoration,0
,To develop a consumer friendly packaging system for viscuous food products,0
,New technology for production of Alfa ketogluraric acid related feed and feeding supplements,0
,Innovative elimination of pesticides in fruits and vegetables using ultrasounds in cleaning water baths,0
,Temperature measurement equipment and systems for retail display cabinets,0
SOL-SPA,Solar Cycle and Space Weather,0
ETIC,Economics of Technological and Institutional Change,0
,Migration and Ethnic Relations,0
,Number theory and Arithmetical Geometry,0
,Quantitative Molecular Cytogenetics,0
,Granada Seminar on Computational Physics,0
,Improving efficiency and quality of health networks in urban areas,0
,The implications of health sector reform in Ecuador Colombia and Nicaragua for basic health programs,0
,Assessing barriers opportunities for users involvement in health care quality control an evaluative study in colombia and brazil,0
,Cytochrome P450 as a biological marker of susceptibility and effect of occupational and environmental exposure to volatile organic chemicals VOC s polycyclic aromatic hydrocarbons PAH s and petrol diesel hydrocarbons DPH s,0
,The practice of strategic planning in health care reform in Africa,0
,Reforming health services for equity and efficiency in urban China,0
,Changing health systems in Latin America promotion and protection of health within a decentralised system,0
,The practice of health care reform lessons for the future,0
,Drug prescription and drug provision as Coping strategies of publ ic sector health personnel in Southern Africa Implications for policy developments,0
,La reforma del sistema de salud en cuba analisis ambispectivo de la efectividad de los costos y de la aceptabilidad del nuevo subsistema de urgencias,0
,Hospital near miss enquiries as a strategy to improve the quality of obstetric care in Benin Ivory Coast and Morocco,0
,Utilizacion del analisis operacional para mejorar la integracion de los programas contra le tuberculosis en los servicios de salud en America Latina,0
,Concerted action new approaches for quality of care in reproductive health,0
,Feasibility and effects of shifting the mix of tertiary care primery care and prevention and promotion in dealing with cardiovascular disease in Lebanon and Turkey,0
,Strategies to improve the use of health systems research for sector reform,0
,Cystic echinoccoccosis Hydatidosis in the eastern Mediterranean and Middle East diagnostic tools for public health and epidemiology,0
,Towards a global surveillance network of anti malarial drug resistance,0
,Development of an odour baited trapping system for use in control o f the vector of chagas disease triatoma infestans,0
,The pentose phosphate pathway in leishmania a target for chemotherapy,0
,Production and characterisation of mutant leishmania lacking proteinase genes as attenuated live vaccines,0
,Human red blood cell polymorphisms and immunity to malaria,0
,Schistosomiasis Vaccine Network,0
,Analysis of Var Gene Expression from P Falciparum and P Vivax in the Field,0
,Markers of morbidity in schistosoma haematobium infection new non invasive tools for morbidity assessment in research and control,0
,CD s for DC s Development of the Compact Disc CD as a novel Cost Effective and Versatile Platform for Immunoassays for Infections Diseases,0
,IL 10 and tnf production and regulation in severe malaria anaemia interplay between the parasite and the host,0
,Enzymes involved in sterol biosynthesis as targets for the treatment of leishmaniasis,0
,Rational Drug Design in Leishmaniasis Mechanism Based Inhibitiors of Trypanothione Biosynthesis,0
,Molecular epidemiology of human respiratory syncytial virus infections,0
,Isolation Characterization and Molecular Cloning of Variants of He patitis A Virus Circulating in South America and Expression of Antigens Involved in Virus Neutralization by Recombinant D NA Techniques,0
,Improvement of the rapid diagnosis of typhoid and paratyphoid fever and identification of asymptomatic individuals with an active infection,0
,Surveillance and research project on viral hemorrhagic fevers lassa ebola yellow fever in west africa,0
,Study Characterisation Analysis of Degradation Phenomena of Ancient Traditional Improved Building Materials of Geologic Origin Used in Constructin of Historical Monuments in the Mediterranean Area,0
REVALUE 2,The Value of Renewable electricity part 2,0
,Flexible battery and load controller,0
,High performance power conditioner for electricity storage Optimizedcontrol of charge and discharge currents in renewable energy systems,0
,Clean biomass staged gasifier based on a new tar cracking and ash slagging technics for efficient combine heat and power generation,0
HIT,High through put crystalline silicon solar cell key manufacturing Technologies,0
,Sensor based planning and control for the automatic sorting of recyclablematerial,0
,Modelling of mechanical behaviour of naturally anisotropic soft soils,0
,Fuzzy switching strategies for multiple model based adaptive control,0
,Relationships between secondary sexual characters and health status in tits,0
,The role of lipopolysaccharide in mucosal protection against shigella flexneri infection,0
,Quantum size effects in metallic clusters and multivalent molecularmaterials,0
,Vers un espace judiciaire Europeen perspectves d un code penal Europeen,0
,A comparative analysis of the intellectual property rights in relation to multimedia products in the European Union,0
,Hierarchical models for visual shape and motion,0
,All optical processing by three wave mixing in lithium niobate optical wave guides,0
,Identification of natural substrates and subunit specificity of the thermosome a group ii chaperonin from the archaeon thermoplasma acidophilum 6,0
,Catalytic and asymmetric carbonyl epoxidation,0
,Novel phase transitions for inhomogeneous fluids,0
,Idenfification and characterization of viral and host factors involved in potato virus x movement within nicotiana benthamiana plants,0
,Experimental and numerical investigation of breaking mountain waves,0
,Identification of genes and gene products involved in oncogenic ras induced g1 growth arrest,0
STORIT,Storage interoperability technologies,0
SUSIE,Charging for premium ip services in the European information infrastructure services pilot,0
BTI,Broadband trial integration,0
TERA,Techno Economic Results from ACTS,0
CODID,Convergence of davic internet and dvb,0
MIAMI,Mobile Intelligent Agents for Managing the Information Infrastructure,0
TRADE,Trials in the domain of electronic commerce,0
INFOBRIDGE,The Bridge from ACTS to the outside World,0
MOTIVATE,Mobile television and innovative receivers,0
,Identification of genes controlling economic traits in pig,0
,Predicting fate and effect of r DNA biopesticides in the environment,0
,Biotransformations using baeyer villiger mono oxygenases,0
,In situ bioremediation of soil contaminated with chlorinated ethenes and nickel demonstration of cleanup by an aerobic bacteria,0
,Dissemination implementation and evaluation of educational materials on biotechnology,0
,Ultrasounds for Textile Finishing of the Future,0
,Wear protection of die casting tools by thermochemical surface modification,0
MECHAGREEN,Improvement of the mechanical properties of green tile bodies,0
,Development of an integrated high volume manufacturing process for high value smart cards for the european population of sme moulders,0
,Quality and flexibility improvements in tig welding by using innovative vision and computer aided welding,0
,Ice detection and control in cool equipment and other related systems,0
IDENTITEX,Innovative technologies for the economically sound identification and sorting of post consumer textile,0
,Improvement of Ni free White Gold Alloys,0
,Remote Computing Network for Concurrent Engineering Initiative,0
,Palaeontology and Robotics for Robot Replica Integration,0
,Automated process for unpacking and recycling of cds and recovery and reuse of polycarbonate in cd manufacturing,0
,Processes water management and optimisation by the re use and recuperation of textile finishing baths,0
,Analytical microfocus x ray pen,0
,New automated laser cladding equipment and technique based on high power laser diode,0
,Total Control of Flowability of Polyester Moulding Compound,0
INNOSIT,Innovative systems for ink transfer with reduced solvent emissions for printing on both flat and irregular surfaces,0
,Reactive lost foam coating,0
,Research development for the creation of a new multi technology asynchronous 50 60hz rotary alternator,0
,Temco stretch,0
,Chrome teflon surface coating for process rollers,0
,Development of concrete composite material and application process to construct hulls and decks of boats and other engineering shell,0
,Development for new systems for measuring vibration velocity and distance using the self mixing phenomenon,0
,Study and development of a new cutting and placing technology for integration automation of the quality shoe fabrication multi processes,0
MAR 2000,New automatic system for optimisation and inspection of slate manufactoring process,0
,Type systems for object oriented languages and their use in verification techniques,0
,Dynamic behaviour of high temperature superconducting bearings,0
,Probing the novel magnetic properties of surface trapped electrons,0
,Individual correlates of exploratory and traditional behaviours in pink footed geese,0
,Non linear analysis of composite cable stayed bridges,0
,Research of efficient materials for the negative electrodes of ni mh battery,0
,Molecules in strong femto second laser pulses,0
,Growth of pecten maximus in response to feeding activity in the field suport for aquaculture activity,0
,Harnessing Monte Carlo simulation to improve the accuracy of dose delivery in eternal beam radiotherapy,0
,Fronto striatal circuits and cognitive function a functional mri study in human control subjects,0
,Generic representation theory and unstable modules over the steenrod algebra,0
,Co homology and computation,0
,Map based cloning of the potato virus y pvy resistance gene ry,0
,Molecular mechanisms for tolerance to stress factors affecting photosynthetic efficiency of trees,0
,Economic and ecologic sustainable management of the wood area in North West of Russia,0
,Multiple objective forest management of protected areas nature reserves in Central and Eastern Europe for the prevention of soil erosion,0
,Biotechnological procedures for sustainable water management,0
,Biotechnology for the improved adaptation of leguminous trees to stress conditions,0
,Bioremediation techniques for detoxication of hazardous pollutants in industrial waters and sludges,0
,Water quality improvement through fluoride reduction in groundwater of Central Europe,0
NISIW,New membranes and integrated hybrid membrane systems for VOCS removal from industrial contaminated water,0
CAVTREAT,Cavitation phenomena in waste water treatment by ultrasound,0
AWACAD,Assessment of the agricultural potential of an indigenous water harvesting system in the Central Asian deserts,0
,Prevention and control of Hepatitis B in selected countries of CCE and NIS Economic evaluation of Universal infant immunisation programme,0
,Genetic infectious and lifestyle risk factors behind two increasing cancers in central Europe,0
,Novel antimicrobial substances on the basis of 3 formyl rifamycine SV Molecular modelling synthesis and anti tuberculosis activity,0
,Assessment of early effects of urban air pollutants on the respiratory tract an approach based on peripheral markers and molecular biology techniques,0
,Molecular genetic testing in phenylketonuria a model to assess the quality control system for monogenic disease,0
,Health and well being in transition societies a study of health need for health and social services and health related living conditions,0
,The Presence and Risk of Nitro Polycyclic Aromatic Hydrocarbons nitro Pahs,0
,Evaluation of efficacy and cost of schizophrenia treatment in four European countries,0
,Development of domestic power generation systems using stirling engines and combustion chambers for natural gas,0
,Evaluation of a new energy saving mixing impeller for the process industries,0
,Influence of co combustion of coal and biomass on the emission of pollutants in domestic appliances,0
,Development of HTSC alternators combining rotating and levitating principles,0
,Rational design of novel monolithic materials for the combined desulphurization denitrogenation of hot coal gas,0
REDBAS,Sustainable development by retrofit and debottlenecking for energy based systems,0
,Development of new building systems and strategies for energy conservation and environmental protection,0
,Research and development of microwave technologies for clean and efficient combustion of pulverized coal at power plants,0
,Studies on high efficient in furnace dry SO2 capture for clean combustion process of brown coals,0
,Gasification of Low Quality Coals in Fluidized Bed A Novel Process of Controlled Injection of Oxygen Enriched Air Obtained By Means of Gas Separating Membranes,0
EXTREME COMBUSTION,Low emissions with extremely staged coal combustion a novel concept,0
OCTEBAMA,Optimising cooling tower efficiency by advanced measuring and analysis,0
SMOCAT,Semiconductor metal oxides as high performance catalysts for energetically and environmental improved catalytic combustion of C1 C3 hydrocarbons,0
,Plasma gasification of the power coals,0
,Research on clean hybrid micromachining HMM processes,0
,Development of new generation of environmentally safe personal mobile communication devices and their improvement toward substantial reduction of human brain high frequency irradiation,0
,Photonic devices new liquid crystalline composite materials,0
,Industrially relevant know how exchange and transfer in the field of thermal coatings with high tech materials,0
,Abrasive water jet cutting a clean technology,0
EFCPM,Environmentally friendly crosslinked polyurethane materials from precursors of compact architecture,0
,Environmental friendly lubricants in deep drawing of steel sheet metal,0
,Rapid specific detection of Listeria monocytogenes by antibody bas ed techniques and on line sensor technology development of improved control of food safety for industry and the consumer,0
,Improved methods for the production of Polish and Ukrainian fermented foods,0
,Modelling and design of multiphase bubble bed reactors for advancedfood industry technologies,0
IENES,Improvement of Evaporators for Nutritional Liquids by Enchanced Sur faces,0
,Emulsions in food industry as a contaminant of the environment hyd rodynamics of filtration and turbulence enhanced coalescence,0
,Development of a novel cost effective technology for individual quick freezing of foods by hydrofluidisation,0
,Development of an assay for quantitating residues in meat products,0
,On line electrochemical pathogen alarm based on DNA hybridisation,0
,Improvement for legal organizational and economic conditions for innovation activity as a factor for activating effective modernization of branches of industry,0
,Modernisation of food processing industry through reciprocal technology transfer EU Lithuania Russia,0
,STEFAN CEL MARE Sectorial Technical Efficiency and Financial Analysis a Comparative Evaluation Look for Moldavian and Romanian Economics,0
,Illicit drug trafficking in countries of Central Europe a comparative study of strategies and policies in the Czech Republic Hungary and Lithuania in relation to the European Union,0
,Modernisation of traditional industries in countries in transition on the basis of the knowledge from the restructuring of old industrial areas in Austria and Germany Case of Slovenia Hungary and Poland,0
,Comparative analysis of factors and strategies of modernisation for engineering entreprises in economies under transition example of Russia and Ukraine,0
,Innovation networks and industrial modernization a study on Armenia Latvia and Russia St Petersburg Region,0
,Tropical and sub tropical cost effective tools for an integrated risk assessment of wetlands,0
,Control of salination and combating desertification effects in the Mediterranean Region Phase II,0
,Impact assessment and economic evaluation of water harvesting techn iques in dry Mediterranean zones,0
,Bases for the integrated management of Mediterranean sensitive coastal ecosystems,0
CHAPOSA,Charcoal potential in Southern Africa,0
,Development of sustainable pastoral and agropastoral livelihood systems in West Africa,0
,Economic policy reforms agricultural incentives and soil degradation in lDCS a comparative analysis of low and high input agricultural systems,0
,Development of landscape management strategies for sustainability of natural resources biodiversity soil and water A case for the island Hainan based on remote sensing and GIS technology,0
,Design of an integrated environmentally clean industrial fungal process integrating water management for the valorisation of agricultural wastes in the paper industry,0
EILT,Reduction of Environmental Impacts of Leather Tanneries,0
,TOtal Pollution Load Estimation and Monitoring,0
,Potentials of development of urban and peri urban agriculture in relation to urban waste management in West Africa,0
MED-POL,MED POL Innovative Decentralised Energy and Water Management Policies can encourage the creation of a market economy and help rural development,0
,Quantitative indicators and indices of environmental quality a Euro Latin American Network for Environmental assessment and Monitoring ELANEM,0
,Operational features for managing sustainable development in Amazonia,0
SALTMED,A systems Approach to a Sustainable increase in irrigated vegetable crop production in Salinity prone areas of the Mediterranean region,0
,Post r colte et consommation des ignames r duction des pertes et am lioration de la qualit des tubercules conserv s frais et des produits transform s secs pour les march s africains,0
,Development of new biopesticides for environmentally friendly insect control,0
YAM,Cultivar selection for disease resistance and commercial potential in Pacific Islands,0
,Stable yields in Mediterranean barley application of molecular tec hnologies in improving drought tolerance and mildew resistance,0
,Genome mapping and genetic studies of resistance and pathogenicity in the wheat fusarium scab system,0
,Selection of P Falciparum antigene for MPES vaccine development,0
AFROIMPLEMENT,Afro implement phase2 Ensuring clinical effectiveness by closing the gap between science and practice a European southern African collaboration,0
,Tackling the emerging pandemic of non communicable diseases in Sub Saharan Africa,0
,Safety assessment of the release of transgenic crops spread of herbicide resistance genes from wheat and foxtail millet to weedy species,0
DRASME,Desertification risk assessment in silvopastoral Mediterranean ecosystems bases towards a sustainable management of natural resources DRASME,0
,Possible reduction of partial safety factors to be used in precast concrete product standards,0
CHRONO,Chub and herring as reference materials for ortho and non ortho chlorobiphenyls,0
,International guidelines for proficiency testing in sensory analysis,0
,Closing the loop of electr on ic products and domestic appliances From product planning to end of life technologies,0
,Warm forging of advanced metal alloys,0
,Prototype landscape assessment information system,0
,Mediterranean Data Archaeology and Rescue of Temperature Salinity and Bio chemical Parameters,0
,Comparative Analysis and Rationalization of Second Moment Turbulence Models,0
,Planning and management in the Baltic sea region with land information from eo,0
,Enhancing stability of dried whole capelin,0
,New protein ingredients obtained from fresh fish wastes and unmarketable white and blue fish to be used as ingredients in ecological marine aquaculture diets,0
,European multicentre study on Coeliac disease and non Hodgkin lymphoma,0
,A study of genetic factors in CJD,0
,Nueronal apoptosis interaction regulation and structural analysis of pro and anti apoptotic proteins,0
,Dissemination implementation and evaluation of educational materials on biotechnolody,0
,European federation of biotechnology task group on public perceptions of biotechnolgy 2,0
SHEEBA,Self Help Energy Efficiency Business Advisor,0
EUHYFIS,European hydrogen filling station infrastructure for fuel cell vehicles based on renewable energies,0
,Mobile urban electric vehicles,0
,Design of a solar driven cooling unit based on the diffusion absorption principle,0
,Composite negative electrodes for lithium ion cells,0
,Dynamical structures underlying chaotic diffusion in the solar system,0
MULTEX,A Modular system for Multivalent application in Experimental stations of different radiation sources,0
,European union concerted action on peptide sensitisation,0
,Cellular and molecular mechanisms of resistance artery remodelling,0
,European multicentre project on coeliac disease and non hodgkin lymphoma,0
,Cellular and animal models for the investigation of gene regulation in the native environment of the living cell nucleus,0
,International network for energy demand and efficiency analysis of the industrial sector,0
,East West variations in north Atlantic impacts on ecosystem processes,0
,Packaging and promotion of community climate change socio economic energy and technology and scientific research,0
EUROSOMNET,European soil organic matter network,0
,A pilot programme for regional co operation the Southern Africa regional climate outlook,0
,The institutional dimensions of global change from scoping report to science plan,0
NOLIMITS,Networking of long term integrated monitoring in terrestrial systems,0
MAPPA,Multimedia access through personal persistent agents,0
LUCS,Low power ultrasound chip set,0
SMARTSELL,Intelligent sales assistant for electro mechanical parts,0
KLEECO,Knowledge and learnings environments for European and creative organizations,0
MED-IT,Opening up Mediterranean non member markets for information technology,0
WBIII,Web based intelligent information infrastructure,0
ROXY,The internet live initiative,0
PROVR,Promoting industrial use of desktop virtual reality software,0
ALESSIA,Application of large eddy simulation to the solution of industrial problems,0
ABI,Adaptive brain interfaces,0
AMEGOS,Automatic mesh generation and optimisation for industrial flow simulations,0
JOSES,Java and cosy technology for embedded systems,0
OFCORSE II,Optical frequency conversion in semiconductor heterostructures ii,0
,Geographical information systems for the archiving exchange and manipulation of climate related observations of Eurasian Arctic glaciers and ice caps,0
,EU Symposium and regional workshops to exchange research results data and experience between national human dimensions programmes NHDPs ENRICH,0
,Improvement of strawberry quality for fresh and processing markets by genetic engineering,0
PROTALL,Food allergens of plant origin The relationship between allergenic potential and biological activity,0
BIOCOMBI,Improved plant health by the combination of biological disease control methods,0
RECYCLABILITY,Programme on the recyclability of food packaging materials with respect to food safety considerations polyethylene terephthalate and cellulosic fibres,0
PULPBLEACH,Bleachability of alkaline pulps,0
MASMANAP,Methodology for seafood market studies in the aim of introducing new aquaculture products,0
HPNURSA,High performance numerical unsteady rotor stator analysis,0
NETCAM,Multi purpose network digital camera,0
