acronym,title,projectUrl
PARTICLE DETECTORS,Upgraded Facility for Development of Silicon and Diamond Particle Detector Systems,
EVOLVE,Evolved materials and innovative design for high performance durable and reliable SOFC cell and stack,
WINTHER,WINTHERapeutics development of a systems biology method to predict efficacy of cancer drugs to optimize individualized therapeutic decision and improve clinical outcome for cancer patients,
NGS-PTL,Next Generation Sequencing platform for targeted Personalized Therapy of Leukemia,
RASTANEWS,Macro Risk Assessment and Stabilization Policies with New Early Warning Signals,
HYDROWEEE DEMO,Innovative Hydrometallurgical Processes to recover Metals from WEEE including lamps and batteries Demonstration,
IOLICAP,Novel I nic L quid and supported ionic liquid solvents for reversible CAPture of CO2,
TIALBLADE,BLADES INTO HIGH TEMPERATURE MATERIAL,
CO2PIPEHAZ,Quantitative Failure Consequence Hazard Assessment for Next Generation CO2 Pipelines,
THEMA-CNT,Thermal management with carbon nanotube architectures,
BUILDSMART,Buildsmart energy efficient solutions ready for the market,
HYCARUS,HYdrogen cells for AiRborne Usage,
ECOHUBS,Environmentally COherent measures and interventions to debottleneck HUBS of the multimodal network favoured by seamless flow of goods,
ARMLIGHT,Design development and manufacturing of an electro mechanical actuator and test rig for AiRcrafts Main LandIng Gear acTuation systems,
MICMEST,Microwave Clearance Measurement System for Low Pressure Turbines,
COPORI,Communication and Policy development for Research Infrastructures in Europe,
AFTER,A Framework for electrical power sysTems vulnerability identification dEfense and Restoration,
EULARINET,European Union Latin American Research and Innovation NETworks,
QI2S,Quick Image Interpretation System,
RESPECT,RESPECT Rules Expectations Security through Privacy Enhanced Convenient Technologies,
EASITAP,Development of a combined and automated hard turning and polishing production system effective automated safe and integrated hard turning and polishing,
BIONEXGEN,Developing the Next Generation of Biocatalysts for Industrial Chemical Synthesis,
CALIPSO,Coordinated Access to Lightsources to Promote Standards and Optimization,
ECOSOLE,Elevated Concentration photovoltaic solar energy generator and fully automated machinery for high throughput manufacturing and testing,
HITECA,technology development and fabrication of HIgh TEmperature high frequency CApacitors for power switch integration,
EBSF,European Bus System of the Future,
ECO-INDIA,Energy efficient community based water and wastewater treatment systems for deployment in India,
WASSERMED,Water Availability and Security in Southern EuRope and the Mediterranean,
FORCE7,High performance oil spill recovery system suitable to effectively operate in rough sea waters based on improved oleophilic hydrophobic materials,
SKIP-NMD,A phase I IIa clinical trial in Duchenne muscular dystrophy using systemically delivered morpholino antisense oligomer to skip exon 53,
AIRPATH,EFFECTIVE CONTROL OF AIR AND INSECT BORNE PATHOGENS AND DISEASES IN EUROPEAN BROILER HOUSES,
SYBARIS,Finding biomarkers of anti microbial drug resistance via a systems biology analysis of fungal pathogen interactions with the human immune system,
GENESI-DEC,Ground European Network for Earth Science Interoperations Digital Earth Community,
SWAFAX,Seaweed derived anti inflammatory agents and antioxidants,
BFIRST,Building integrated fibre reinforced solar technology,
COMPASS,OPTIMISED CO MODAL PASSENGER TRANSPORT FOR REDUCING CARBON EMISSIONS,
SWIPE,Space WIreless sensor networks for Planetary Exploration,
SLING,Serving Life science Information for the Next Generation,
4D4Life,Distributed Dynamic Diversity Databases for Life,
EMPOWER,A SEMANTIC SERVICE ORIENTED PRIVATE ADAPTATION LAYER ENABLING THE NEXT GENERATION INTEROPERABLE AND EASY TO INTEGRATE SOFTWARE PRODUCTS OF EUROPEAN SOFTWARE SMES,
AWARE,Animal WelfAre Research in an enlarged Europe,
LOLIPEM,Long life PEM FCH CHP systems at temperatures higher than100 C,
VOCAL-FAN,VIRTUAL OPTIMIZATION CFD PLATFORM ALLOWING FAN NOISE REDUCTION,
ULIXES,Unravelling and exploiting Mediterranean Sea microbial diversity and ecology for Xenobiotics and pollutants clean up,
SILENTWOOD,MULTILAYERED WOOD BASED EXTERIOR DOORS WITH ENHANCED ACOUSTIC INSULATING PROPERTIES FOR DWELLINGS SANITATION AND EDUCATIVE CENTRES,
TIFFE,Thermal Systems Integration for Fuel Economy,
EPOCH,Ethics in Public Policy Making The Case of Human Enhancement,
XPLORE HEALTH,A European gateway to the science and research of health through online and offline innovative activities aimed at citizens patients pupils and teachers,
COOPEUS,Strengthening the cooperation between the US and the EU in the field of environmental research infrastructures,
FOUNDENERGY,Waste Heat Recovery Power Generation Based on ORC Technology in Foundry Industry,
GACD,Global Alliance for Chronic Diseases,
MAMA,Unlocking research potential for multifunctional advanced materials and nanoscale phenomena,
SAT-BBE,Systems Analysis Tools Framework for the EU Bio Based Economy Strategy,
GEOSTREAM,Exploiting User Generated Geospatial Content Streams,
RIBLET ROBOTICS,Concept for automated riblet application robot concept,
KNEU,Developing a Knowledge Network for EUropean expertise on biodiversity and ecosystem services to inform policy making economic sectors,
SYSTEQ,The development validation and implementation of human systemic Toxic Equivalencies TEQs as biomarkers for dioxin like compounds,
RECONCILE,Reconciliation of essential process parameters for an enhanced predictability of arctic stratospheric ozone loss and its climate interactions,
ETHENTECH,Ethics of enhancement technology,
SUSTAMINING,SELECTIVE AND SUSTAINABLE EXPLOITATION OF ORNAMENTAL STONES BASED ON DEMAND,
PERFORMWOOD,Performance standards for wood in construction delivering customer service life needs,
TRAINHY-PROF,Building Training Programmes for Young Professionals in the Hydrogen and Fuel Cell Field,
SAFIER,Support Action for Implementation of ERTRAC s Road Transport Research Priorities,
LOSPA,Model Design and Manufacturing of the Turbofan Configuration for Low Speed Aerodynamic and Acoustic Testing,
RISING,RIS services for improving the integration of inland waterway transports into intermodal chains,
EUROREACH,EuroREACH A Handbook to Access Health Care Data for Cross country Comparisons of Efficiency and Quality,
EXTREME SEAS,Design for Ship Safety in Extreme Seas,
NANO4COLOR,Design and develop a new generation of color PVD coatings for decorative applications,
VALUEFROMURINE,Bio electrochemically assisted recovery of valuable resources from urine,
KIAI,Knowledge for Ignition Acoustics and Instabilities,
INCONET-GCC,Science and Technology International Cooperation Network for Gulf Cooperation Countries aiming at the promotion of bi regional dialogue,
SIPAL,Development and Manufacture Scoop Intake and Channel incl ice and debris protection and acoustic absorbers,
RIEEB,Research Infrastructures on Energy Efficiency in Buildings,
PRACTICE,Prevention and Restoration Actions to Combat Desertification An Integrated Assessment,
BIO CIRCLE 2,Reinforcing the international cooperation in FP7 FAFB strengthening the CIRCLE of Third Countries BIO NCPs,
NEUROFGL,Development of a novel FGL therapy and translational tests for regenerative treatment of neurological disorders,
NECOBAUT,New Concept of Metal Air Battery for Automotive Application based on Advanced Nanomaterials,
INNOBITE,Transforming urban and agricultural residues into high performance biomaterials for green construction,
DERPHOSA,Technology Development of Remote Phosphor for Avionic Cockpit Displays,
STANDPOINT,Standardisation of Point Absorber Wave Energy Convertors by Demonstration,
PHOENIX,Synergic combination of high performance flame retardant based on nano layered hybrid particles as real alternative to halogen based flame retardant additives,
HORSEGENE,GENOMIC TOOLS FOR BREEDING AGAINST HERITABLE DISEASES IN HORSES,
ASSENT,Anode Sub System Development Optimisation for SOFC systems,
7MW-WEC-BY-11,Pilot Demonstration of Eleven 7MW Class WEC at Estinnes in Belgium,
QDETECT,Developing quarantine pest detection methods for use by national plant protection organizations NPPO and inspection services,
IMECS,Identification of Mechanisms Correlating with Susceptibility for Avian Influenza,
MOLMEDREX,MOLecular MEDicine Regional Center of EXcellence,
TURNCOAT,Temperature Sensor Coatings for Smart Machining Tools,
CASCADE,Model based Cooperative and Adaptive Ship based Context Aware Design,
ELAN,CIVITAS ELAN Mobilising citizens for vital cities Ljubljana Gent Zagreb Brno Porto,
MARINEBIOTECH,CSA Coordinating in Marine Biotechnology,
SV3D,Surveillance platform based on multi source video analytics localized data and cognitive interfaces,
ARABTRANS,Political and Social Transformations in the Arab World,
PLATONPLUS,Strengthening the role that Socio economic Sciences and Humanities SSH have on the ERA development,
PAERIP,Promoting African European Research Infrastructure Partnerships,
EUROCHAMP-2,Integration of European Simulation Chambers for Investigating Atmospheric Processes Part 2,
VAMDC,Virtual Atomic and Molecular Data Center,
LIFTGATE,Lifting up the research potential of the Galician Telecomms center,
CEOSER,Centre of Excellence in Organic Semiconductor Research,
RENAISSANCE,Testing innovative strategies for clean urban transport for historic European cities,
CIVITAS MIMOSA,CIVITAS Making Innovation for MObility Sustainable Actions,
GEUVADIS,Sharing capacity across Europe in high throughput sequencing technology to explore genetic variation in health and disease,
ERINA+,Socio Economic Impact Assessment for e Infrastructures Research Projects,
SUPERGREEN,Supporting EU s Freight Transport Logistics Action Plan on Green Corridors Issues,
µECM,Micro ECM for SMEs,
ODE,Opportunities for Data Exchange,
IGE,Initiative for Globus in Europe IGE,
SURVEILLE,Surveillance Ethical Issues Legal Limitations and Efficiency,
ICARO,In field CFRP surfaces Contamination Assessment by aRtificial Olfaction tool,
MODERN,MODERN MObility Development and Energy use ReductioN,
SEALS,Semantic Evaluation at Large Scale,
PRESCIENT,Privacy and emerging fields of science and technology Towards a common framework for privacy and ethical assessment,
EDIGIREGION,eDIGIREGION Realising The Digital Agenda Through Transnational Cooperation Between Regions,
VANGUARD,Advancing Sustainable Urban Transport in an Enlarged Europe through CIVITAS,
OPTFUEL,Optimized Fuels for sustainable transport in Europe,
ALONE,Small Scale Solar Cooling Device,
RISQ,Representativity Indicators for Survey Quality,
CADIC,Cross Organisational Assessment and Development of Intellectual Capital,
MIRAGE,Mediterranean Intermittent River Management,
SOLUGAS,Solar Up scale Gas Turbine System,
HEAVYCOPTER,Contribution to optimisation of heavy helicopter engine installation design,
NANOSCI-EPLUS,Transnational call for collaborative proposals in basic nanoscience research,
ARCHIMEDES,Achieving Real Change with Innovative Transport Measures Demonstrating Energy Savings,
EUCARD,European Coordination for Accelerator Research and Development,
NIMO,Development and Demonstration of a Novel Integrated Condition Monitoring System for Wind Turbines,
SURGE,Simple Underwater Generation of Renewable Energy,
PREVENTIT,ASSURED Point of Care Device for Syphilis and HIV in Pregnant Women and New Born,
DIMAG,Development and Implementation of Magnesium sheets in A C,
HPC-EUROPA++,Pan European Research infrastructure on High Performance Computing for 21st century Science,
UMBRELLA,Business Model Innovation for High Performance Buildings Supported by Whole Life Optimisation,
SIAMPI,Social Impact Assessment Methods for research and funding instruments through the study of Productive Interactions between science and society,
AIRFIELD MONITOR,Safer Monitoring of Runway Conditions,
ORCA,Development of an optimized large scale engine CFRP annulus filler,
ISH2SUP,In situ H2 supply technology for micro fuel cells powering mobile electronics appliances,
EPI-WATER,Evaluating Economic Policy Instruments for Sustainable Water Management in Europe,
SMART,Saber Model Automatic tRanslation Tool a software for Saber models conversion to multi systems simulation platforms,
CATAFLU.OR,OrganoCATAlytic approaches towards easily synthesized economical and high yielding oseltamivir derivatives,
APOLLON,Multi APprOach for high efficiency integrated and inteLLigent cONcentrating PV modules Systems,
ENSURE,Enhancing resilience of communities and territories facing natural and na tech hazards,
NORSEWIND,Northern Seas Wind Index Database,
PLACMALVAC,Clinical development of a VAR2CSA based placental malaria vaccine,
ELLA,Feasibility Study for a direct Europe Link with Latin America,
TIGER,Transit via Innovative Gateway concepts solving European Intermodal Rail needs,
PLATINA,Platform for the implementation of NAIADES,
CIVIC EPISTEMOLOGIES,Civic Epistemologies Development of a Roadmap for Citizen Researchers in the age of Digital Culture,
FUTURE,Flutter Free Turbomachinery Blades,
RECOMBIO,Recovered Fuels combined with Biomass,
BIODME,Production of DME from biomass and utilisation as fuel for transport and for industrial use,
PATOV,Process Analytical Technology Unit for Online Verification of the CIP Process in the Pharmaceutical Industry,
FLEXI BURN CFB,Development of High Efficiency CFB Technology to Provide Flexible Air Oxy Operation for Power Plant with CCS,
ECCONET,Effects of Climate Change On the inland waterway and other transport NETworks,
gSLM,Service Delivery Service Level Management in Grid Infrastructures,
DELIVER,Design of Electric LIght Vans for Environment impact Reduction,
GISELA,GRID INITIATIVES FOR E SCIENCE VIRTUAL COMMUNITIES IN EUROPE AND LATIN AMERICA,
PRICE,PRactical Implementation of Coexistence in Europe,
CLEARWATER,CommerciaL Energy ARray for Widespread Acceleration of Tidal European Resources,
ELCAR,E Mobility Life Cycle Assessment Recommendations,
ERACONFCY,Completing the European Research Area in the Context of the Innovation Union,
CEOPS,CO2 Loop for Energy storage and conversion to Organic chemistry Processes through advanced catalytic Systems,
IRENE-40,Infrastructure Roadmap for Energy Networks in Europe,
HP-ACS,Metal Hydride Heat Pump for Waste Heat Recovery in Vans Refrigeration Systems,
FOCUS,Foresight Security Scenarios Mapping Research to a Comprehensive Approach to Exogenous EU Roles,
OPTIMATE,An Open Platform to Test Integration in new MArkeT DEsigns of massive intermittent energy sources dispersed in several regional power markets,
SIMET,Simulation of weather phenomena,
DECIDE,Diagnostic Enhancement of Confidence by an International Distributed Environment,
SIMEAD,Suite of integrated models for electrical aircraft drives,
2MOVE2,New forms of sustainable urban transport and mobility,
EUKTS,European Knowledge Transfer Society,
DYN@MO,DYNamic citizens ctive for sustainable MObility,
PLEEC,Planning for energy efficient cities,
SUSTA-SMART,Supporting Standardisation for Smart Textiles,
STEEP,SYSTEMS THINKING FOR COMPREHENSIVE CITY EFFICIENT ENERGY PLANNING,
INSMART,Integrative Smart City Planning,
OLI-PHA,A novel and efficient method for the production of polyhydroxyalkanoate polymer based packaging from olive oil waste water,
DEMOWFLOAT,Demonstration of the WindFloat Technology,
EUROMARINE,Integration of European marine research networks of excellence Euromarine,
LOCIMAP,Low Carbon Integrated Manufacturing Parks,
PS.HI.E.L.D.,pilot embedded Systems arcHItecturE for multi Layer Dependable solutions,
CLARA,Ceftiofur Long Acting to Reduce Antibiotics,
FREIGHTVISION,Vision and Action Plans for European Freight Transport until 2050,
CRAFTEM,Carbon Reduction by Auxiliary Firing TEchniques for glass Melter,
YIPPEE,Young people from a public care background pathways to education in Europe,
CONSTRUCT-PV,Constructing buildings with customizable size PV modules integrated in the opaque part of the building skin,
SOTHERCO,Solar Thermochemical Compact Storage System,
ERA-INSTRUMENTS,Infrastructure Funding in the Life Sciences,
WIMCAM,BLADE Wing Measurement Campaign,
SKEMA,Sustainable knowledge platform for the european maritime and logistics industry,
SUNLIQUID,sunliquid large scale demonstration plant for the production of cellulosic ethanol,
ESTORAGE,Solution for cost effective integration of renewable intermittent generation by demonstrating the feasibility of flexible large scale energy storage with innovative market and grid control approach,
HITECAST,High temperature Ni based super alloy casting process advancement,
COMETHA,80 000 TON Y PRECOMMERCIAL INDUSTRIAL SCALE DEMONSTRATION PLANT ON SECOND GENERATION LIGNOCELLULOSIC ETHANOL,
TRANSBONUS,Transport EU Western Balkan Network for Training Support and Promotion of Cooperation in FP7 research activities,
EFENIS,Efficient Energy Integrated Solutions for Manufacturing Industries,
CALAS,Computational Aero acoustic Analysis of Low noise Airframe Devices with the Aid of Stochastic Method,
GLOBAL,Global Linkage Over BroadbAnd Links,
EVALSO,Enabling Virtual Access to Latin american Southern Observatories,
IAPETUS,INNOVATIVE REPAIR OF AEROSPACE STRUCTURES WITH CURING OPTIMIZATION AND LIFE CYCLE MONITORING ABILITIES,
NEWA,New European WAtcher,
IASIS,Intelligent Adaptable Surface with Optical Fiber Sensing for Pressure Tension Relief,
CORMRA,Development of carbon monoxide releasing molecules for the treatment of rheumatoid arthritis,
EuroVO-ICE,Euro VO International Cooperation Empowerment,
COST - AFRICA,Clinical Officer Surgical Training in Africa,
FLOATGEN,DEMONSTRATION OF TWO FLOATING WIND TURBINE SYSTEMS FOR POWER GENERATION IN MEDITERRANEAN DEEP WATERS,
GridTalk,GridTalk co ordinating grid reporting across Europe,
CURE,Developing the Croatian Underwater Robotics Research Potential,
ROSA,Reliability Oriented Optimisation of Structural Replacement Strategies for Aircraft Structures,
APORTA,Supporting EU Access to Brazilian National research programmes Acesso por Ci ncia e Technologia no Brasil,
PREMISERI,Preloading to mitigate seismic liquefaction risk,
SCICOM,European Network of Science Centres in communicating energy related topics,
ISKAF2010,International SKA Forum 2010,
DEGISCO,Desktop Grids for International Scientific Collaboration,
HYPOSENS,Development of a non invasive hypoglycaemia sensor for diabetes patients,
CLEANSITE,CLEANSITE Novel Electrochemical Oxidation for Landfill Leachate Treatment,
AEROL-HP,Development construction integration and progress toward to two hase device monitoring and qualification on aircrafts,
SCR&TOX,Stem Cells for Relevant Efficient Extended and Normalized Toxicology,
FIBRECHAIN,Integrated Process Chain for Automated and Flexible Production of Fibre Reinforced Plastic Products,
ETICS 2,E Infrastructure for Testing Integration and Configuration of Software Phase 2,
METAFOR,Common Metadata for Climate Modelling Digital Repositories,
CLUSTERPLAST,Inter cluster initiative to target the future challenges for the European polymer converting industry,
PARSE.INSIGHT,Insight into issues of permanent access to the records of science in Europe,
TAKTIC,Translational Kinase Tumour Inhibitor discovery Consortium,
WINDTUNNEL,DESIGN AND MANUFACTURE OF A WIND TUNNEL TEST HARDWARE,
BIO2MAN4MRI,Biomimetic and Biomineralized Magnetic Nanoparticles for Magnetic Resonance Imaging,
INGRID,High capacity hydrogen based green energy storage solutions for grid balancing,
EESI,European Exascale Software Initiative 2010 2011,
TEMONAS,TEchnology MONitoring and ASsessment,
ORIGINS,Recommendations for Reliable Breeder Documents Restoring e Passport Confidence and Leveraging Extended Border Security,
SOTERIA,Online and Mobile Communications for Emergencies,
NEED4B,New Energy Efficient Demonstration for Buildings,
COGANGS,Comparative Genomics and Next Generation Sequencing,
MACPLUS,Component Performance driven Solutions for Long Term Efficiency Increase in Ultra Supercritical Power Plants MACPLUS,
ST-FLOW,Standarization and orthogonalization of the gene expression flow for robust engineering of NTN new to nature biological properties,
ECO-LIFE,Sustainable Zero Carbon ECO Town Developments Improving Quality of Life across EU ECO Life,
EE-HIGHRISE,ENERGY EFFICIENT DEMO MULTIRESIDENTIAL HIGH RISE BUILDING,
FASTINCHARGE,Innovative fast inductive charging solution for electric vehicles,
HYDRASPLIT,Development of an environmentally friendly and cost effective modular hydraulic rock splitter system for efficiently breaking large rocks for an improved use in stone quarry extraction,
GENESI-DR,Ground European Network for Earth Science Interoperations Digital Repositories,
FUTURE-CITIES,Expand the Centre of Competence in Future Cities of the University of Porto to Strengthen Inter Disciplinary Research and Knowledge Transfer to the Industry in the Norte Region of Portugal,
IRIMA,Industrial Research and Innovation Monitoring and Analysis,
MEMS MATURITY,MEMS Gyro Maturity assessment of performance and integration,
SUP@VAMDC,Support at the Virtual Atomic and Molecular Data Centre,
SSH HORIZONS,Horizons for Social Sciences and Humanities Lithuanian EU Presidency s Conference,
CETRRA,Actions to stimulate participation of cooperation partners in surface transport research,
TRANSTOOLS 3,Research and development of the European Transport Network Model Transtools Version 3,
NOVIGLAS,InNOVative hIGh power LASer system based on polycrystalline Nd YAG for marking engraving cutting and micro drilling metal surfaces,
AERODAYS2011,Innovation for a Sustainable Aviation in a Global Environment,
ERICON-AB,The European Polar Research Icebreaker Consortium AURORA BOREALIS,
HIPST,History and Philosophy in Science Teaching,
PREPAR-H2,Preparing socio and economic evaluations of future H2 lighthouse projects,
FRARS-2,Future Regional Aircraft Requirements Survey Part 2,
ADIOS-RU,Advanced Design and Industrialization of Organic Sensitizers without Ruthenium for Dye Sensitised Solar cells,
ALEA,Accelerated Life tests for Electric drives in Aircrafts,
PHOQUS@UW,Fostering Excellence in Photonics and Quantum Science,
LIBRA,Center of Excellence in Low Energy Ion Beam Research and Applications,
GPM-SME,Global Performance Management for SMEs GPM SME,
EUROTURBO 8,Support to Eighth European Conference on Turbomachinery Fluid Dynamics and Thermodynamics Graz March 2009,
SEETSOC,South East European TSO Challenges,
HITEAS,High Temperature Energy Autonomous System,
OPTI,Observatory Platform Technological and Institutional,
IACOBUS,Diagnosis and Monitoring of Inflammatory and Arthritic diseases using a COmbined approach Based on Ultrasound optoacoustic and hyperSpectral imaging,
BIOMUSH,Early detection and bio control of mushroom pests and diseases in an Integrated Pest Management approach to comply with the European Directive 2009 128 EU,
SOFIA,Smart Objects For Intelligent Applications,
CIBIO-NEW-GEN,Capacity building at CIBIO for research using Next Gen Sequencing,
PIEDPIPERDA,Development of a novel method for rodent control,
AUTODROP,Development of a novel autonomous vehicle significantly reducing costs related to subsea sensors deployment and recovery,
NETWATCH,Development of a central information platform for ERA NETs under ERAWATCH Preparatory phase NETWATCH,
FLY-BAG,Blastworthy textile based luggage containers for aviation safety,
POLYTANK,Development and Validation of an automated Ultrasonic system for the Non Destructive Evaluation NDE of welded joints in thermoplastic storage tanks,
FISHMED,Fishing for Medicines and their targets using Zebrafish models of human diseases,
POLARIS,Unlocking the research potential of 3Bs Group University of Minho in Nanomedicine field to strengthen its competitive position at the European level,
CAP-IRE,Assessing the multiple Impacts of the Common Agricultural Policies CAP on Rural Economies,
ECOTHERMO,Innovative green technology for smart energy saving on existing residential buildings with centralized heating cooling generators,
EST,EST The large aperture European Solar Telescope,
EXPECT,Examination of Practical Aspects of Innovative Bonded Composite Repair Techniques,
PROJECT INTEGRATE,Benchmarking Integrated Care for better Management of Chronic and Age related Conditions in Europe,
SHEL,Sustainable Hydrogen Evaluation in Logistics,
SSHC,Social Sciences and Humanities facing climate change Challenges,
EU-GUGLE,European cities serving as Green Urban Gate towards Leadership in sustainable Energy,
ADVANCEETV,Coordination action on Environmental Technology Verification ETV Building a framework for international cooperation,
TRANSFORM,TRANSFORMation Agenda for Low Carbon Cities,
FLAME,Femtosecond Light Amplifiers in the Megahertz regime,
EUFORINNO,European Forest Research and Innovation,
GLORIA,GLObal Robotic telescopes Intelligent Array for e Science,
GREEN EMOTION,Green eMotion Development and demonstration of a unique and user friendly framework for green electromobility in Europe,
AIRX,Oxygenation by efficient air diffusion system for aquaculture farms cages and earthen ponds,
EUROOT,Enhancing resource Uptake from Roots under stress in cereal crops,
HEMIBIO,HEPATIC MICROFLUIDIC BIOREACTOR,
INTEC,Smart INks as a standard TEsting tool for self Cleaning surfaces,
RESACC,Development of a readout circuit for a resonant accelerometer,
ECOFISHMAN,Ecosystem based Responsive Fisheries Management in Europe,
DIRECTION,Demonstration at European Level of Innovative and Replicable Effective Solutions for very Low Energy new Buildings,
ERCSC-CHAIRS-SUP2009,Support to the Chair and Vice Chairs of the ERC Scientific Council 2009,
AEROPORTAL,Support for European Aeronautical SMEs,
WIRAILCOM,Wireless Railway Condition Monitoring,
HDSPC,High dense smart power capacitor,
LIGHTSWORDS,Lens that mIGHT be a Satisfactory Way Of Reducing age Degradation of Sight,
SUSTAINVALUE,Sustainable value creation in manufacturing networks,
CLIM-AMAZON,Joint Brazilian European research facility for climate and geodynamic research on the Amazon River basin sediments,
ADEC,Advanced Low Friction Engine Coating,
ORBIVAC,Development of Vaccines for bTV EHDV and AHSV,
INNOVA-P2,Pharma Innovation Patent 2,
FORUM GMES,FORUM GMES 2008,
HERMES,Innovative Highly Efficient Road Surface Measurement and Control System,
MICORE,Morphological Impacts and COastal Risks induced by Extreme storm events,
INTENSOL,Transparent Fresnel Based Concentrated Photovoltaic Thermal System,
QUALIFIBRE,Qualification and Diagnosis of Carbon and Glass Fibre Reinforced Composites with Non Destructive Measurement Technologies,
NANOBIO4TRANS,A new nanotechnology based paradigm for engineering vascularised liver tissue for transplantation,
COMTES,Combined development of compact thermal energy storage technologies,
FOTONIKA- LV,Unlocking and Boosting Research Potential for Photonics in Latvia Towards Effective Integration in the European Research Area,
PROFICIENCY,Strengthen IUNG s proficiency on Managing the Production of Food and feedstuff their safety and quality under global Climatic Change,
LORE-LCA,Low Resource consumption buildings and constructions by use of LCA in design and decision making,
CHC09,New Worlds New Solutions Research and innovation as basis for developing Europe in a global context,
NEW ED,Advanced bipolar membrane processes for remediation of highly saline waste water streams,
CELSIUS,Combined Efficient Large Scale Integrated Urban Systems,
LIVING LAB,Design Study for the LIVING LAB Research Infrastructure to research human interaction with and stimulate the adoption of sustainable smart and healthy innovations around the home,
AU-BB/EMI SENSOR NOD,Concept design and prototyping of compact sensor nodes using electromechanical impedance and broad band acousto ultrasonic method for structural health monitoring,
BIOMAXEFF,Cost efficient biomass boiler systems with maximum annual efficiency and lowest emissions,
DIGITAL OCEAN,INTEGRATED MULTIMEDIA MIXED REALITY SYSTEM OF REAL TIME VIRTUAL DIVING BY WEB TELEOPERATED UNDERWATER DATA COLLECTING ROBOTS DIFFUSED ONLINE AND THROUGH A NETWORK OF SUBMERSIBLE SIMULATION DEVICES,
SIENA,Standards and Interoperability for eInfrastructure Implementation Initiative,
TEMGIR,Thermal and electrical Mock ups for Thermal Management of a Ground Integration Test Rig,
RODTRAC,Robustness of distributed micron sized roughness element for transition control,
DEBACOAT,Development of high performance barrels with innovative gradient coatings,
GEMMA,Enhancing Evidence Based Policy Making in Gender and Migration,
INTENANT,Integrated synthesis and purification of single enantiomers,
ESCRITP,Electrical Simulation Criteria Tool Performances,
ENRHES,Engineered Nanoparticles Review of Health and Environmental Safety,
WIRE 2013,Organizing the conference Week of Innovative Regions Europe WIRE IV 2013,
COTSTEM,Ceramic Optical Temperature Sensor for Turbine Engine Measurements,
INCITE,Structuring of the building energy innovation offer and the technology transfer in the Midi pyrenees region,
SET-PLAN_SE2009.EU,Swedish Presidency SET Plan Conference,
INFLIGHTFOS,Improved reliability and integration of FBG systems for in flight applications,
EUCYS2010,European Contest For Young Scientists,
AT-INSULATE,Development of a new cost efficient and not fuel fossil dependent insulating foam material which meet the strict EU requirements regarding thermal and noise efficiency in building and ship constructio,
LORD OPEN-ROTOR S2,LORD Engine Mounting System for the SAGE2 Open Rotor demonstrator,
SUMMIT,Smart large lightweight long life Multifunctional PV Module Technology for large Power Installations and Distributed Energy Generation,
SPACEFBG,FOBG Design and validation of FOBG for SHM application,
SLD_SCOOP,SLD and Icing tests on an Ice Protected Scoop Intake and Channel,
INFRASTRUCTURE-ERA,Research Infrastructures and their structural dimension within the European Research Area,
AAS,Integrated Airport Apron Safety Fleet Management,
ICWES14,14th International Conference of Women Engineers and Scientists A changing world new opportunities for women engineers and scientists,
ESOF2010,Euroscience Open Forum 2010,
PASSS,Providing Aerospace Structures a Sixth Sense,
EPIGENETIC FILM,The hidden life of our genes the promise of epigenetics a 52 minutes documentary film for televisions,
KBBECONFERENCE2010,Knowledge Based Bio Economy towards 2020 conference turning challenges into opportunities,
HPCW,HPCWorld,
FCHINSTRUCT,Preparatory Activities of the Joint Technology Initiative for Fuel Cell and Hydrogen,
EHWAZ,Electrical Harness and Wires Analysis and optimiZation,
LINDAU NOBEL,58th Meeting of Nobel Laureates at Lindau in 2008,
SYS-ARCHITECTURE GRA,Development of an Advanced Software Tool for Aircraft level Investigation of the Impact of new Architectures for Avionics and On board General Systems for the Green Regional Aircraft,
FORESTTRAC,Forest ecosystem genomics research supporting Transatlantic Cooperation,
MARPOS,MARitime POlicy Support,
EUCYS 2008,The European Union Contest for Young Scientists 2008,
BALTICGRID-II,Baltic Grid second phase,
ROTOPOWER,DEVELOPMENT OF KEY TECHNOLOGY COMPONENTS FOR HIGH POWER DENSITY POWER CONVERTERS FOR ROTORCRAFT SWASHPLATE ACTUATORS,
SOFT-PACT,Solid Oxide Fuel Cell micro CHP Field Trials,
HTCS,Passive cooling solution validation for aircraft application,
STRAINMON,Strain Monitoring in Composite Stiffened Panels Using Sensors,
PEGASO,People for Ecosystem Based Governance in Assessing Sustainable Development of Ocean and Coast,
PaN-data Europe,PaN data Europe Strategic Working Group,
eI4Africa,Teaming up for exploiting e Infrastructures potential to boost RTDI in Africa,
EULAKS,Connecting Socio Economic Research on the Dynamics of the Knowledge Society in the European Union and Latin American and Caribbean Countries,
JPIAMR,Coordination Action for the early implementation of the Joint Programming Initiative on Antimicrobial Resistance,
IMPROVED,IMPROvED IMproved Pregnancy Outcomes by Early Detection personalized medicine for pregnant women novel metabolomic and proteomic biomarkers to detect pre eclampsia and improve outcome,
ROM&O,Reduced Order Modeling Optimization Constrained Proper Orthogonal Decomposition C POD based surrogates for aircraft design,
ATOS2012,International Air Transport and Operations Symposium 2012,
EURONANOMED II,EUROpean network for transnational collaborative RTD projects in the field of NANOMEDicine,
AQUATRACE,The development of tools for tracing and evaluating the genetic impact of fish from aquaculture AquaTrace,
